iter	RMSE	R2	MAE
161	0.7713441466	0.1493112988	0.6425166361
162	0.7704876734	0.1511993991	0.6415099708
163	0.7697444474	0.1528361454	0.6406938285
164	0.7690185816	0.1544331362	0.6398187759
165	0.7684134491	0.1557633475	0.6390769622
166	0.7676834008	0.1573667571	0.6381880468
167	0.7668978874	0.1590902829	0.6373194982
168	0.7662326082	0.1605486182	0.6365261553
169	0.7654113163	0.1623471977	0.635615184
170	0.7648111529	0.1636602993	0.6348859115
171	0.7643332124	0.1647052521	0.6343369409
172	0.7637701134	0.165935554	0.6336514452
173	0.7629962777	0.1676248107	0.6328262687
174	0.7623451866	0.1690447936	0.6320478003
175	0.7616681936	0.1705199813	0.6312936919
176	0.7609331351	0.1721202111	0.630446647
177	0.7603430427	0.1734037305	0.6297633182
178	0.7597550044	0.1746817912	0.6291121231
179	0.7591796257	0.17593138	0.6284316354
180	0.7586078132	0.1771722861	0.6277870462
181	0.7578624057	0.1787885116	0.6270148584
182	0.7573052477	0.1799955284	0.626370885
183	0.7567813743	0.1811296284	0.6257220835
184	0.7564862913	0.1817680893	0.6253424836
185	0.7561275298	0.1825439936	0.6248615438
186	0.7557718459	0.1833128786	0.6243614473
187	0.7553453489	0.1842343638	0.6237846847
188	0.7550686854	0.1848318421	0.6234141008
189	0.7545339485	0.1859860317	0.6227879813
190	0.7542313504	0.1866388047	0.6223132977
191	0.7538191784	0.1875275322	0.6218166182
192	0.7534131776	0.1884024785	0.6212390594
193	0.7528636793	0.1895859163	0.6205850986
194	0.7525350934	0.1902931693	0.6201342487
195	0.7520056483	0.1914321049	0.6195426605
196	0.7517866959	0.1919028782	0.6191572744
197	0.7513647073	0.1928098165	0.6186385265
198	0.750840668	0.1939353735	0.6180567638
199	0.7506182387	0.1944128803	0.6177202219
200	0.7501761921	0.1953614376	0.6171619344
201	0.7498100196	0.1961467588	0.6166862748
202	0.749614542	0.1965658379	0.6163904517
203	0.7493393504	0.1971556282	0.6159686205
204	0.7488717847	0.1981572183	0.6153989385
205	0.7486320298	0.1986705637	0.6150611505
206	0.7480589151	0.1998970083	0.6144691807
207	0.7476739783	0.2007202319	0.6139438804
208	0.7473069672	0.201504725	0.6135166823
209	0.7471957497	0.2017423785	0.6133199118
210	0.7470850953	0.2019787936	0.6131181351
211	0.7468657551	0.2024473143	0.6127458073
212	0.7464233841	0.2033918205	0.6122594051
213	0.7461343951	0.2040085387	0.6118050835
214	0.7458262814	0.2046658069	0.6114325539
215	0.7456837367	0.2049697916	0.6111950117
216	0.7453737173	0.2056307247	0.6107661806
217	0.7451058968	0.2062014724	0.6103589755
218	0.744976966	0.2064761614	0.6100904706
219	0.7447500226	0.2069595524	0.6097702196
220	0.7445193353	0.2074507669	0.6094256818
221	0.7443431484	0.2078258286	0.6090885024
222	0.7440584899	0.2084316137	0.6087603565
223	0.7437516204	0.2090844067	0.6083565659
224	0.7435667354	0.2094775761	0.6080704623
225	0.7434661484	0.2096914398	0.6078949348
226	0.743180155	0.2102993479	0.6075595298
227	0.7430216205	0.2106362282	0.6072814101
228	0.7427068503	0.2113048915	0.6069226707
229	0.742511496	0.211719738	0.6066761581
230	0.7422435173	0.2122886294	0.6062730584
231	0.7418589871	0.213104589	0.6058164519
232	0.7415995162	0.2136549382	0.6054510381
233	0.7413363295	0.2142129722	0.6051556879
234	0.7410593741	0.2147999858	0.6047710263
235	0.7407953852	0.2153593127	0.6044320531
236	0.7405984377	0.2157764657	0.6041504643
237	0.7403118645	0.2163832558	0.6038022293
238	0.7398188315	0.2174266546	0.6032395413
239	0.7393486122	0.2184211255	0.6027574673
240	0.7392908923	0.2185431543	0.6025683917
241	0.7392531675	0.2186229052	0.6024786528
242	0.7390716734	0.2190065301	0.6022161123
243	0.7389216994	0.2193234595	0.6019315823
244	0.7387817996	0.219619042	0.6016787552
245	0.7386496467	0.2198982054	0.6014743205
246	0.7382426746	0.2207575902	0.6010387804
247	0.7379597351	0.2213547821	0.6007078389
248	0.7377388978	0.2218207375	0.6004512428
249	0.7377153776	0.2218703556	0.600377558
250	0.737289531	0.2227684479	0.5998911232
251	0.7372256488	0.2229031281	0.5997760755
252	0.736978122	0.2234248679	0.5994834139
253	0.7367538759	0.2238973852	0.5992138403
254	0.7365611127	0.2243034487	0.5989142991
255	0.7364856903	0.2244623001	0.5987290354
256	0.7364387923	0.2245610665	0.5986135125
257	0.7362879748	0.2248786429	0.5983714395
258	0.7362293546	0.225002062	0.5982619735
259	0.736215708	0.2250307921	0.5982039328
260	0.7361928894	0.2250788309	0.598137663
261	0.7360112622	0.2254611474	0.5978743104
262	0.7356951191	0.2261263887	0.5975337062
263	0.7354205553	0.2267039051	0.5972046549
264	0.7352786243	0.2270023578	0.5969738009
265	0.7348763691	0.2278479074	0.5965295543
266	0.7347033815	0.228211389	0.5962642985
267	0.734653161	0.2283168963	0.5960884741
268	0.7344901853	0.2286592392	0.5958443471
269	0.7344465384	0.22875091	0.595700992
270	0.7343070644	0.229043808	0.5954638118
271	0.7341983218	0.229272131	0.5952987957
272	0.7339807651	0.2297288255	0.5950210324
273	0.7335279818	0.2306788731	0.5945715883
274	0.7334929894	0.2307522711	0.5944629014
275	0.7333575976	0.2310362281	0.5942791641
276	0.7330953516	0.231586087	0.5939788646
277	0.7328431653	0.2321146681	0.5936770755
278	0.7328120726	0.2321798255	0.5936060782
279	0.7326847287	0.2324466572	0.593429142
280	0.7324362812	0.2329671112	0.593136683
281	0.732169354	0.2335260804	0.5928751678
282	0.7321495206	0.233567605	0.59276954
283	0.7321122277	0.2336456814	0.5927009406
284	0.7319226747	0.2340424674	0.5924779589
285	0.7317664335	0.2343694455	0.5922859099
286	0.7316470656	0.2346192091	0.5921084695
287	0.7315756238	0.2347686731	0.5919539913
288	0.7314286573	0.2350760976	0.5917310545
289	0.7312550601	0.2354391484	0.5915099963
290	0.7312269293	0.2354979713	0.59145022
291	0.7310239285	0.2359223894	0.5911630243
292	0.7307799988	0.2364322226	0.5908708957
293	0.7305221707	0.2369709196	0.5905982854
294	0.73002709	0.2380047909	0.5901238133
295	0.7299941452	0.2380735642	0.5899981925
296	0.7298109149	0.2384560071	0.589783627
297	0.7295733947	0.2389516222	0.5895341349
298	0.7292190159	0.2396907771	0.5891560645
299	0.729065044	0.2400118163	0.5889733128
300	0.7289579202	0.2402351346	0.5888551235
301	0.7289484579	0.2402548589	0.5888168282
302	0.7287408699	0.2406875137	0.5885315388
303	0.7286710143	0.240833079	0.5883994486
304	0.728652531	0.2408715922	0.5883621104
305	0.7285980199	0.2409851701	0.5882702255
306	0.7285013863	0.2411864923	0.5881100704
307	0.7283598087	0.2414814006	0.5879294938
308	0.7281313606	0.2419571405	0.5876474415
309	0.7279748226	0.2422830426	0.5874790066
310	0.7278037643	0.2426390948	0.5872972441
311	0.7276894103	0.2428770725	0.587129071
312	0.7274395955	0.2433968217	0.5868732186
313	0.7273089167	0.2436686329	0.5867132181
314	0.7272346081	0.2438231725	0.5865914049
315	0.7270807892	0.2441430198	0.58638936
316	0.7270756102	0.2441537877	0.5863697827
317	0.7267577691	0.2448144796	0.586022822
318	0.7265458631	0.2452548052	0.5857576269
319	0.7265337795	0.2452799103	0.5857270626
320	0.7263084933	0.2457478902	0.5854855751
321	0.726009091	0.2463696047	0.5851874147
322	0.7258829909	0.2466313774	0.5850564844
323	0.7257313849	0.2469460376	0.5848754956
324	0.7253500365	0.2477372407	0.5844464048
325	0.7253461122	0.2477453805	0.5844324543
326	0.7250030511	0.2484567878	0.5840597275
327	0.7247938311	0.2488904831	0.583838964
328	0.7244411934	0.2496211877	0.5834251239
329	0.7242940579	0.2499259637	0.5832652814
330	0.7240043321	0.2505259199	0.5829300758
331	0.7239928705	0.2505496493	0.5829104271
332	0.7236999661	0.2511559339	0.5826316993
333	0.723311794	0.2519590359	0.5822489391
334	0.7229942251	0.2526157442	0.5818991124
335	0.7228593009	0.2528946698	0.5817566498
336	0.7227760927	0.2530666583	0.5816177436
337	0.7223907075	0.2538629777	0.5811607444
338	0.7222903873	0.2540701991	0.5810488835
339	0.721874995	0.2549279271	0.580580397
340	0.7216557378	0.2553804642	0.5803760358
341	0.7213061221	0.2561017712	0.5799883425
342	0.720997727	0.2567377438	0.5796813688
343	0.7207157494	0.2573190004	0.5793725557
344	0.7205960065	0.2575657645	0.5792466355
345	0.7203283352	0.2581172286	0.5789543476
346	0.7200881764	0.2586118363	0.5787201466
347	0.7200860982	0.2586161157	0.5787093346
348	0.7200710328	0.2586471374	0.5786428474
349	0.7197795021	0.2592473097	0.5783659053
350	0.7197546357	0.2592984908	0.5782899489
351	0.7195315681	0.2597575386	0.5780171592
352	0.7191918812	0.2604563025	0.5776489565
353	0.7190684529	0.2607101229	0.5775050643
354	0.7187486024	0.2613676671	0.5771642656
355	0.7185203297	0.2618367681	0.5769019855
356	0.7184005924	0.2620827688	0.5767857494
357	0.7181359423	0.2626263483	0.5764673833
358	0.7179815687	0.2629433322	0.5763031651
359	0.7176778892	0.2635666956	0.575969095
360	0.7174474376	0.2640395677	0.5757330446
361	0.717316904	0.2643073472	0.5755269762
362	0.7172101464	0.2645263158	0.5754032462
363	0.7169019986	0.2651581693	0.5750370541
364	0.7166386628	0.2656979213	0.5747505946
365	0.7163309751	0.2663283289	0.574430231
366	0.7161585285	0.2666815287	0.5742534649
367	0.7159518961	0.2671046347	0.5740133908
368	0.7153755846	0.2682840604	0.5734686096
369	0.7150936577	0.2688606798	0.573117411
370	0.7148524861	0.269353763	0.5728500181
371	0.7145893146	0.2698916358	0.572578598
372	0.7143001888	0.270482326	0.5722508076
373	0.7141759169	0.2707361427	0.572107919
374	0.7139234315	0.2712516905	0.5718403515
375	0.713725386	0.2716559504	0.5715809994
376	0.7136957509	0.2717164334	0.5715355285
377	0.7136263801	0.271858004	0.5714509499
378	0.713308265	0.2725070309	0.5711420051
379	0.7132328254	0.2726609023	0.5710708055
380	0.7131312727	0.2728680099	0.570949869
381	0.7127831667	0.2735777171	0.5706198436
382	0.7124591865	0.2742379262	0.5702917933
383	0.7124525023	0.2742515441	0.5702834881
384	0.7123321923	0.274496634	0.570137369
385	0.7120811052	0.2750080035	0.5699080544
386	0.7119804098	0.2752130312	0.5698096894
387	0.7116719906	0.2758408288	0.5694895949
388	0.7114992356	0.2761923584	0.5693172598
389	0.7112553917	0.2766883978	0.5690514689
390	0.7110585343	0.2770887311	0.5688689893
391	0.7109829079	0.2772424969	0.5687783305
392	0.7105812298	0.2780589269	0.5684133722
393	0.7104876557	0.2782490544	0.5683135278
394	0.7104318998	0.2783623294	0.568250133
395	0.710430329	0.2783655206	0.568245901
396	0.7100344073	0.2791696281	0.5678733983
397	0.7099960265	0.2792475546	0.5678239254
398	0.7098197627	0.2796053785	0.5676416441
399	0.7098136088	0.2796178697	0.5676312732
400	0.7095579942	0.2801366173	0.5673253085
401	0.7093474001	0.2805638592	0.5670466894
402	0.7091086895	0.2810479891	0.5667474937
403	0.7088874971	0.2814964447	0.5665455416
404	0.7088430809	0.2815864793	0.5664947476
405	0.7085486405	0.282183187	0.5662153817
406	0.7082261546	0.2828364466	0.5658876446
407	0.7080446035	0.2832040839	0.565733249
408	0.7078747925	0.2835478624	0.5655813246
409	0.7076687659	0.2839648478	0.5653506582
410	0.707358518	0.2845925416	0.5650718927
411	0.7073236265	0.2846631169	0.5650279487
412	0.7070699447	0.2851761364	0.5647633007
413	0.706689138	0.2859458945	0.5643983902
414	0.7065907037	0.286144801	0.5643071526
415	0.7064129908	0.2865038358	0.5641218982
416	0.7061777663	0.2869789229	0.5638775678
417	0.7061283335	0.2870787431	0.5638389043
418	0.7059612996	0.2874159847	0.5636546698
419	0.7058729484	0.2875943336	0.5635519232
420	0.7058071683	0.2877271053	0.5634915818
421	0.7055846033	0.2881762421	0.5632435437
422	0.7054274145	0.2884933642	0.5630597058
423	0.7053847487	0.2885794287	0.5630285257
424	0.7051904327	0.2889713321	0.5627962797
425	0.7049723259	0.2894110891	0.5625748381
426	0.7047179303	0.2899238414	0.5623662838
427	0.7046247826	0.2901115409	0.5622825666
428	0.704502198	0.29035852	0.5621044072
429	0.704383287	0.2905980567	0.5619896877
430	0.7040298116	0.2913098657	0.561687361
431	0.7038133388	0.2917456103	0.5614732295
432	0.7034338576	0.2925091558	0.5611642751
433	0.7031681142	0.2930436068	0.5609320559
434	0.7028646651	0.2936536431	0.5606212578
435	0.7028151308	0.293753199	0.560568593
436	0.7027180715	0.293948252	0.5604590187
437	0.7025602662	0.2942653242	0.5602903922
438	0.7025118138	0.2943626635	0.5602504662
439	0.7023433555	0.2947010385	0.560093899
440	0.7022108902	0.2949670588	0.5599716881
441	0.7020015851	0.2953872888	0.5597837667
442	0.7017661035	0.2958599244	0.5595525211
443	0.7016881774	0.2960162951	0.5594338659
444	0.7014729306	0.2964481309	0.5592065
445	0.7012168521	0.296961712	0.5589703501
446	0.701112469	0.2971710047	0.558872128
447	0.700869662	0.2976577234	0.5586282326
448	0.7006149637	0.2981680975	0.5584060913
449	0.7003920866	0.2986145551	0.5581516088
450	0.7002936111	0.2988117715	0.558036162
451	0.7001911874	0.2990168655	0.5579335241
452	0.7001304955	0.2991383814	0.5578700638
453	0.6999921383	0.2994153573	0.5577197212
454	0.6999329097	0.2995339098	0.5576678254
455	0.6998365986	0.2997266656	0.5575473583
456	0.6996959479	0.3000081142	0.5573875
457	0.6996192091	0.3001616482	0.5573145421
458	0.6994666203	0.3004668881	0.5571644458
459	0.6993317708	0.3007365868	0.5570223427
460	0.6992468936	0.3009063144	0.5569416762
461	0.6990813052	0.3012373794	0.556800344
462	0.698887805	0.3016241499	0.556603276
463	0.6987835986	0.3018323944	0.5564718614
464	0.698485957	0.3024270263	0.5561676353
465	0.6980533992	0.3032907435	0.555809187
466	0.6979018784	0.3035931687	0.5556628864
467	0.6977084567	0.3039791299	0.5554649213
468	0.6976117888	0.3041719847	0.5553822129
469	0.6973738528	0.304646559	0.5551471213
470	0.6972007141	0.3049917903	0.5549642343
471	0.6969229186	0.3055455238	0.5547205782
472	0.6968167209	0.3057571508	0.5545759897
473	0.696693762	0.3060021386	0.5544298429
474	0.6964042801	0.3065787422	0.5541793538
475	0.6962314641	0.306922851	0.5539809623
476	0.6959777115	0.3074279648	0.5537905594
477	0.695847903	0.3076862874	0.5536513703
478	0.6956123778	0.3081548661	0.5534174277
479	0.6954094803	0.3085584044	0.5532514611
480	0.6951670894	0.3090403362	0.553054797
481	0.6949552631	0.3094613606	0.5528286526
482	0.6947922397	0.3097852972	0.5526648317
483	0.6945720037	0.310222798	0.5524647427
484	0.6944816336	0.3104022787	0.5523898064
485	0.6942882507	0.3107862711	0.552201408
486	0.6940871387	0.3111854975	0.5519861326
487	0.6938728275	0.3116107982	0.5517901865
488	0.6936269642	0.3120985523	0.5515879146
489	0.6934538851	0.3124418102	0.5514345457
490	0.6932103575	0.3129246398	0.5511843065
491	0.6931648356	0.3130148748	0.5511185914
492	0.6929411686	0.3134581494	0.5509029454
493	0.6927550745	0.3138268508	0.5507146492
494	0.6926027717	0.3141285292	0.5505607714
495	0.6923649296	0.3145995093	0.5503415073
496	0.6921740966	0.3149772841	0.550176185
497	0.6919992347	0.3153233511	0.5499861798
498	0.6918197281	0.3156785192	0.5497893788
499	0.6916855181	0.315944004	0.5496720642
500	0.6915909745	0.3161309927	0.5495998151
501	0.6914643334	0.316381424	0.5494675973
502	0.6912921352	0.3167218704	0.5493139537
503	0.690995805	0.3173075346	0.5490553523
504	0.6908548896	0.3175859504	0.5489295587
505	0.6905684887	0.3181516363	0.5486760481
506	0.6904099998	0.3184645756	0.5485031514
507	0.6902204218	0.3188388067	0.5483108285
508	0.6900273077	0.3192199122	0.5481483187
509	0.6898856198	0.3194994617	0.5480043977
510	0.689723924	0.3198184166	0.5478677479
511	0.689496338	0.3202672172	0.5476591646
512	0.689359586	0.3205368215	0.547527293
513	0.6891104868	0.321027779	0.5473132128
514	0.6888927265	0.3214568244	0.5471570522
515	0.6888207735	0.3215985611	0.5470988837
516	0.6886334913	0.3219674095	0.5469467466
517	0.6885479363	0.3221358749	0.5468415484
518	0.6883941856	0.3224385714	0.5467005398
519	0.688202104	0.3228166364	0.5465361936
520	0.6881028278	0.3230119957	0.5464249259
521	0.6878874089	0.323435808	0.546242782
522	0.6877687183	0.3236692616	0.5461238149
523	0.6875204197	0.3241575119	0.5459169519
524	0.6873541161	0.3244844299	0.5457546597
525	0.687151705	0.3248822213	0.5455710338
526	0.6869982395	0.3251837434	0.5454054869
527	0.6868330058	0.3255083117	0.5452236612
528	0.6866544437	0.3258589734	0.5450482085
529	0.6865015143	0.3261592249	0.544927459
530	0.6863914804	0.3263752168	0.5448220951
531	0.6861810861	0.3267881156	0.5446422661
532	0.6860283985	0.3270876856	0.544519713
533	0.6859249682	0.3272905761	0.5444151415
534	0.685716763	0.3276989015	0.544229635
535	0.6853397897	0.3284378945	0.5438768639
536	0.6850157042	0.3290728848	0.5435877702
537	0.6848839008	0.3293310452	0.5434632873
538	0.6847250221	0.3296421713	0.5433049208
539	0.6846443166	0.3298001863	0.5432182944
540	0.6844211025	0.3302371245	0.5430194906
541	0.6843292686	0.3304168466	0.5428936619
542	0.684182063	0.3307048829	0.5427380183
543	0.6840908069	0.3308834119	0.5426593441
544	0.683822551	0.3314080769	0.5424311171
545	0.683715375	0.3316176385	0.5423106042
546	0.6835207192	0.3319981651	0.5421454287
547	0.6834191153	0.3321967445	0.5420598629
548	0.6833268959	0.3323769568	0.5419583498
549	0.6832124814	0.3326005082	0.5418392882
550	0.6831404942	0.3327411428	0.5417666857
551	0.6830648863	0.332888835	0.5416496839
552	0.6829443927	0.333124173	0.5415568557
553	0.6826669082	0.3336659743	0.5413413327
554	0.6823950395	0.3341965971	0.5411150643
555	0.6821401469	0.3346938946	0.540901474
556	0.682067708	0.3348351896	0.5408137709
557	0.6819818091	0.3350027192	0.5407402317
558	0.6818471555	0.3352652937	0.5406398717
559	0.6816623865	0.3356255085	0.5404710464
560	0.6815098659	0.3359227802	0.5403384246
561	0.6814043965	0.3361283073	0.5402534682
562	0.6811589708	0.3366064428	0.5400051422
563	0.681024161	0.3368690045	0.539895179
564	0.6809270133	0.3370581814	0.539785377
565	0.6807800764	0.3373442624	0.5396540171
566	0.6805347636	0.33782174	0.5394446999
567	0.6803116017	0.3382559536	0.5392860529
568	0.6802546531	0.3383667376	0.5392082415
569	0.6801704114	0.3385305988	0.5391230916
570	0.6800072868	0.3388478399	0.5389761871
571	0.6798982833	0.3390597849	0.5388607062
572	0.6798013725	0.3392481888	0.5387853533
573	0.6796619183	0.3395192536	0.5386557162
574	0.6795090663	0.3398162968	0.5385094065
575	0.6793725909	0.3400814581	0.5384125096
576	0.6791903146	0.3404355243	0.5382424349
577	0.6790691913	0.34067075	0.5381227846
578	0.6788188843	0.3411567218	0.537929124
579	0.6786556245	0.341473595	0.5377964273
580	0.6785034402	0.3417689026	0.5376499128
581	0.6784157313	0.3419390683	0.5375682434
582	0.6783989049	0.3419717111	0.5375585516
583	0.6782887697	0.3421853499	0.5374258568
584	0.6780466832	0.3426548244	0.5372267525
585	0.6779659244	0.3428114013	0.5371367644
586	0.6776937428	0.3433389758	0.5369133926
587	0.677541662	0.3436336644	0.5367776688
588	0.6774794321	0.343754229	0.5367282728
589	0.6771459365	0.3444001561	0.5364349066
590	0.6770380138	0.344609117	0.5363190168
591	0.6767277882	0.3452095927	0.5360584381
592	0.6766455166	0.3453687922	0.5359538843
593	0.6765952796	0.3454659937	0.535923325
594	0.6764449714	0.3457567758	0.5357927802
595	0.6764070982	0.3458300342	0.5357526893
596	0.6762708175	0.3460936084	0.5356351055
597	0.6761216742	0.3463819988	0.5355049173
598	0.6759503647	0.3467131723	0.535334837
599	0.6758637938	0.3468804983	0.535242495
600	0.6757863583	0.3470301488	0.535176077
601	0.6757234988	0.3471516175	0.5351020331
602	0.6754948724	0.3475933165	0.5349205659
603	0.6752770898	0.3480139263	0.5347451006
604	0.6751902128	0.3481816765	0.5346718978
605	0.6750487072	0.3484548627	0.5345642749
606	0.6749261748	0.3486913734	0.5344499642
607	0.674900268	0.3487413729	0.5344269944
608	0.67467976	0.3491668707	0.5342440599
609	0.674455511	0.3495994446	0.5340632783
610	0.6743787526	0.3497474776	0.5339725301
611	0.6743150812	0.3498702589	0.5339014222
612	0.6741269567	0.3502329625	0.5337439864
613	0.6739893363	0.3504982303	0.5336144905
614	0.673897735	0.3506747647	0.533531078
615	0.6736769217	0.3511002186	0.5333299632
616	0.6735819444	0.3512831738	0.5332208425
617	0.6734956705	0.3514493415	0.5331335161
618	0.6733507824	0.3517283549	0.5330103848
