iter	Passed	Remaining
0	82	140010
1	137	115876
2	157	88391
3	193	81667
4	242	81533
5	272	76501
6	286	68854
7	330	69489
8	358	66849
9	414	69619
10	481	73441
11	544	76033
12	581	74921
13	643	77029
14	710	79336
15	778	81375
16	800	78696
17	882	81889
18	899	79026
19	906	75620
20	922	73272
21	1012	76725
22	1095	79326
23	1147	79602
24	1181	78666
25	1245	79662
26	1295	79731
27	1375	81601
28	1426	81659
29	1479	81841
30	1522	81447
31	1573	81498
32	1587	79679
33	1607	78230
34	1656	78304
35	1712	78654
36	1747	78008
37	1806	78496
38	1819	76998
39	1836	75708
40	1856	74616
41	1906	74777
42	1936	74137
43	1951	72971
44	2008	73387
45	2054	73384
46	2070	72322
47	2091	71510
48	2112	70717
49	2166	71009
50	2174	69823
51	2215	69751
52	2224	68675
53	2275	68901
54	2309	68616
55	2364	68938
56	2424	69419
57	2451	68951
58	2488	68755
59	2517	68358
60	2538	67736
61	2573	67527
62	2646	68300
63	2715	68944
64	2739	68452
65	2763	67950
66	2807	67967
67	2842	67767
68	2853	66992
69	2905	67203
70	2914	66420
71	2938	65996
72	2982	66028
73	2989	65247
74	3009	64768
75	3018	64055
76	3029	63428
77	3076	63547
78	3088	62950
79	3136	63092
80	3165	62844
81	3228	63263
82	3252	62928
83	3303	63118
84	3320	62667
85	3368	62795
86	3377	62194
87	3396	61784
88	3400	61138
89	3412	60626
90	3449	60570
91	3497	60711
92	3513	60294
93	3561	60426
94	3619	60727
95	3631	60266
96	3682	60437
97	3730	60570
98	3786	60810
99	3810	60541
100	3840	60388
101	3862	60098
102	3888	59873
103	3935	59976
104	3987	60148
105	4040	60344
106	4090	60481
107	4112	60208
108	4117	59689
109	4162	59751
110	4212	59890
111	4263	60027
112	4290	59844
113	4315	59617
114	4326	59222
115	4350	58996
116	4366	58668
117	4374	58242
118	4406	58139
119	4440	58064
120	4487	58157
121	4539	58303
122	4590	58450
123	4644	58612
124	4706	58884
125	4739	58788
126	4761	58563
127	4774	58222
128	4824	58347
129	4870	58404
130	4877	58003
131	4882	57585
132	4932	57702
133	4975	57734
134	5040	58016
135	5098	58223
136	5130	58116
137	5182	58249
138	5239	58422
139	5294	58583
140	5345	58689
141	5358	58374
142	5411	58504
143	5454	58526
144	5501	58584
145	5531	58458
146	5572	58450
147	5593	58241
148	5637	58271
149	5690	58383
150	5743	58502
151	5760	58250
152	5773	57960
153	5799	57806
154	5856	57960
155	5921	58185
156	5950	58069
157	6007	58216
158	6068	58393
159	6119	58481
160	6171	58568
161	6224	58671
162	6264	58649
163	6315	58728
164	6339	58557
165	6348	58248
166	6398	58315
167	6455	58447
168	6494	58411
169	6545	58489
170	6577	58393
171	6586	58094
172	6638	58172
173	6698	58321
174	6764	58521
175	6827	58697
176	6886	58824
177	6941	58922
178	6998	59039
179	7061	59199
180	7128	59394
181	7185	59499
182	7238	59567
183	7287	59603
184	7301	59355
185	7312	59092
186	7336	58927
187	7382	58938
188	7404	58762
189	7457	58835
190	7482	58687
191	7536	58763
192	7590	58836
193	7641	58883
194	7693	58945
195	7747	59017
196	7763	58800
197	7811	58819
198	7865	58894
199	7891	58750
200	7942	58797
201	7997	58873
202	8024	58741
203	8076	58794
204	8132	58869
205	8158	58733
206	8207	58762
207	8258	58804
208	8313	58867
209	8328	58653
210	8339	58416
211	8387	58438
212	8443	58508
213	8494	58550
214	8559	58683
215	8577	58495
216	8638	58597
217	8694	58669
218	8721	58544
219	8771	58569
220	8819	58584
221	8872	58630
222	8926	58682
223	8978	58721
224	9033	58775
225	9090	58844
226	9193	59210
227	9263	59361
228	9325	59457
229	9380	59507
230	9425	59493
231	9476	59513
232	9562	59754
233	9667	60109
234	9719	60139
235	9875	60802
236	9938	60891
237	9988	60895
238	10054	61002
239	10111	61047
240	10129	60863
241	10146	60671
242	10195	60669
243	10250	60703
244	10302	60721
245	10359	60766
246	10407	60759
247	10464	60804
248	10508	60769
249	10522	60569
250	10582	60626
251	10601	60455
252	10650	60453
253	10743	60699
254	10797	60719
255	10847	60720
256	10866	60545
257	10915	60542
258	10938	60395
259	10947	60171
260	10976	60057
261	11036	60109
262	11091	60136
263	11138	60124
264	11196	60164
265	11246	60166
266	11299	60178
267	11315	59995
268	11363	59983
269	11384	59833
270	11436	59841
271	11485	59835
272	11536	59838
273	11593	59870
274	11623	59764
275	11667	59732
276	11718	59735
277	11774	59763
278	11793	59600
279	11842	59594
280	11932	59790
281	12016	59955
282	12035	59796
283	12047	59598
284	12093	59574
285	12140	59558
286	12191	59553
287	12242	59552
288	12290	59539
289	12336	59510
290	12347	59319
291	12390	59281
292	12451	59323
293	12521	59412
294	12584	59467
295	12625	59416
296	12719	59612
297	12772	59620
298	12835	59669
299	12889	59676
300	12928	59616
301	12941	59436
302	12988	59414
303	13044	59429
304	13077	59344
305	13126	59327
306	13187	59363
307	13246	59393
308	13300	59398
309	13356	59416
310	13413	59434
311	13466	59435
312	13520	59438
313	13572	59431
314	13632	59464
315	13683	59455
316	13699	59293
317	13746	59265
318	13798	59261
319	13821	59131
320	13868	59103
321	13920	59098
322	13971	59085
323	14022	59074
324	14071	59055
325	14086	58893
326	14134	58870
327	14188	58872
328	14236	58849
329	14293	58865
330	14353	58890
331	14374	58751
332	14435	58781
333	14490	58786
334	14552	58817
335	14613	58844
336	14668	58846
337	14720	58839
338	14779	58856
339	14842	58888
340	14897	58890
341	14951	58889
342	15005	58884
343	15059	58882
344	15119	58899
345	15178	58914
346	15237	58929
347	15248	58759
348	15271	58634
349	15325	58629
350	15348	58508
351	15394	58474
352	15451	58479
353	15528	58559
354	15599	58617
355	15649	58595
356	15706	58601
357	15757	58585
358	15810	58572
359	15860	58550
360	15916	58550
361	15980	58580
362	16060	58668
363	16116	58664
364	16165	58639
365	16217	58620
366	16277	58635
367	16349	58689
368	16414	58720
369	16471	58717
370	16526	58710
371	16580	58699
372	16647	58734
373	16706	58740
374	16760	58728
375	16825	58754
376	16858	58668
377	16935	58735
378	16995	58743
379	17054	58748
380	17118	58770
381	17181	58785
382	17239	58783
383	17251	58627
384	17306	58618
385	17370	58637
386	17426	58628
387	17478	58607
388	17529	58581
389	17582	58564
390	17636	58548
391	17692	58537
392	17753	58545
393	17812	58544
394	17869	58539
395	17882	58390
396	17932	58358
397	17958	58251
398	18008	58224
399	18028	58096
400	18078	58067
401	18135	58061
402	18194	58058
403	18248	58044
404	18301	58023
405	18357	58011
406	18418	58015
407	18473	58001
408	18534	58003
409	18588	57986
410	18645	57978
411	18693	57941
412	18751	57933
413	18807	57920
414	18864	57912
415	18923	57907
416	18980	57897
417	19033	57876
418	19093	57872
419	19149	57859
420	19201	57832
421	19251	57799
422	19298	57758
423	19349	57729
424	19402	57704
425	19455	57680
426	19613	57967
427	19699	58040
428	19751	58011
429	19802	57979
430	19852	57945
431	19902	57910
432	19957	57890
433	20011	57866
434	20061	57832
435	20107	57785
436	20154	57741
437	20207	57716
438	20258	57683
439	20308	57647
440	20362	57624
441	20423	57621
442	20486	57621
443	20537	57587
444	20589	57557
445	20638	57520
446	20688	57482
447	20738	57447
448	20789	57414
449	20837	57373
450	20889	57342
451	21015	57514
452	21156	57725
453	21207	57691
454	21257	57653
455	21312	57626
456	21454	57838
457	21520	57842
458	21574	57813
459	21644	57827
460	21702	57809
461	21755	57779
462	21822	57784
463	21889	57791
464	21948	57774
465	22008	57761
466	22059	57723
467	22113	57693
468	22167	57662
469	22223	57639
470	22284	57628
471	22345	57614
472	22416	57627
473	22479	57622
474	22551	57636
475	22608	57612
476	22661	57579
477	22725	57574
478	22797	57587
479	22850	57553
480	22903	57521
481	22966	57510
482	23026	57495
483	23082	57468
484	23134	57431
485	23190	57404
486	23269	57432
487	23344	57451
488	23400	57423
489	23451	57384
490	23500	57339
491	23560	57319
492	23611	57280
493	23665	57247
494	23747	57282
495	23806	57261
496	23864	57235
497	23927	57225
498	23980	57186
499	24044	57176
500	24093	57131
501	24141	57082
502	24192	57043
503	24244	57003
504	24318	57015
505	24375	56988
506	24432	56959
507	24482	56916
508	24543	56898
509	24604	56878
510	24669	56869
511	24724	56838
512	24777	56800
513	24830	56763
514	24885	56730
515	24956	56733
516	25012	56700
517	25068	56670
518	25132	56657
519	25198	56647
520	25250	56608
521	25303	56569
522	25355	56527
523	25409	56493
524	25486	56506
525	25539	56468
526	25604	56457
527	25657	56416
528	25714	56387
529	25765	56343
530	25821	56312
531	25881	56287
532	25940	56261
533	25999	56235
534	26054	56199
535	26108	56162
536	26162	56125
537	26219	56093
538	26267	56044
539	26316	55995
540	26371	55959
541	26421	55914
542	26468	55860
543	26522	55823
544	26631	55901
545	26684	55862
546	26758	55865
547	26815	55833
548	26886	55829
549	26940	55792
550	26998	55761
551	27055	55728
552	27168	55810
553	27272	55873
554	27330	55843
555	27384	55802
556	27442	55770
557	27504	55748
558	27566	55725
559	27625	55695
560	27697	55690
561	27821	55790
562	27878	55756
563	27934	55720
564	28006	55715
565	28062	55679
566	28159	55722
567	28241	55737
568	28298	55701
569	28350	55656
570	28417	55640
571	28471	55599
572	28526	55558
573	28578	55514
574	28643	55492
575	28793	55638
576	28877	55653
577	28942	55630
578	28998	55593
579	29054	55555
580	29109	55513
581	29161	55466
582	29228	55449
583	29310	55460
584	29365	55418
585	29418	55372
586	29477	55338
587	29526	55287
588	29575	55233
589	29624	55182
590	29672	55127
591	29742	55114
592	29797	55072
593	29859	55044
594	29907	54989
595	29963	54949
596	30033	54934
597	30087	54891
598	30193	54943
599	30257	54918
600	30305	54862
601	30356	54813
602	30410	54768
603	30461	54719
604	30510	54667
605	30561	54618
606	30614	54570
607	30664	54520
608	30722	54483
609	30806	54492
610	30870	54465
611	30923	54418
612	30980	54380
613	31034	54336
614	31086	54287
615	31140	54242
616	31213	54231
617	31294	54232
618	31347	54186
619	31401	54141
620	31455	54097
621	31533	54093
622	31589	54051
623	31649	54016
624	31721	54002
625	31802	54003
626	31860	53965
627	31945	53972
628	32011	53946
629	32068	53904
630	32135	53881
631	32221	53889
632	32276	53845
633	32331	53800
634	32386	53756
635	32439	53709
636	32493	53661
637	32553	53625
638	32617	53596
639	32681	53566
640	32736	53521
641	32791	53477
642	32845	53431
643	32912	53406
644	33008	53427
645	33064	53383
646	33115	53332
647	33168	53284
648	33227	53245
649	33282	53200
650	33334	53150
651	33384	53097
652	33470	53101
653	33575	53135
654	33632	53092
655	33683	53040
656	33734	52989
657	33786	52938
658	33837	52887
659	33887	52833
660	33938	52781
661	34006	52755
662	34056	52703
663	34110	52655
664	34159	52600
665	34208	52545
666	34259	52492
667	34313	52445
668	34384	52424
669	34440	52379
670	34498	52338
671	34549	52287
672	34605	52242
673	34676	52220
674	34735	52179
675	34792	52137
676	34845	52088
677	34902	52044
678	34958	52000
679	35023	51969
680	35081	51927
681	35136	51880
682	35190	51831
683	35244	51784
684	35296	51733
685	35351	51687
686	35407	51642
687	35463	51596
688	35537	51577
689	35592	51532
690	35644	51480
691	35700	51435
692	35755	51388
693	35811	51343
694	35867	51298
695	35928	51260
696	35990	51223
697	36059	51196
698	36128	51169
699	36189	51130
700	36246	51086
701	36299	51036
702	36353	50988
703	36415	50950
704	36470	50902
705	36523	50853
706	36594	50828
707	36655	50789
708	36712	50744
709	36761	50689
710	36823	50651
711	36877	50603
712	36941	50567
713	37003	50530
714	37062	50488
715	37378	50794
716	37436	50750
717	37492	50703
718	37548	50657
719	37602	50606
720	37667	50571
721	37720	50520
722	37775	50472
723	37828	50420
724	37885	50374
725	37943	50329
726	38002	50286
727	38057	50238
728	38124	50204
729	38180	50157
730	38246	50123
731	38304	50077
732	38360	50030
733	38424	49993
734	38476	49940
735	38528	49887
736	38583	49839
737	38641	49794
738	38701	49752
739	38758	49704
740	38818	49662
741	38875	49616
742	38927	49563
743	38979	49510
744	39033	49459
745	39084	49405
746	39136	49352
747	39186	49297
748	39238	49244
749	39287	49187
750	39339	49134
751	39389	49079
752	39450	49038
753	39501	48984
754	39555	48933
755	39608	48882
756	39660	48829
757	39714	48778
758	39781	48743
759	39832	48690
760	39886	48640
761	39937	48585
762	39989	48533
763	40069	48513
764	40128	48468
765	40186	48423
766	40242	48375
767	40299	48328
768	40354	48278
769	40405	48223
770	40471	48187
771	40526	48137
772	40578	48084
773	40628	48029
774	40677	47973
775	40729	47920
776	40784	47870
777	40839	47820
778	40889	47765
779	40940	47711
780	41031	47703
781	41091	47659
782	41143	47606
783	41202	47561
784	41278	47536
785	41348	47503
786	41398	47448
787	41453	47397
788	41525	47367
789	41578	47315
790	41629	47261
791	41683	47210
792	41735	47156
793	41782	47097
794	41838	47048
795	41892	46996
796	41950	46950
797	42006	46902
798	42058	46848
799	42113	46798
800	42166	46746
801	42221	46696
802	42272	46641
803	42323	46587
804	42374	46532
805	42426	46480
806	42486	46434
807	42565	46411
808	42621	46362
809	42678	46313
810	42739	46270
811	42797	46223
812	42856	46177
813	42924	46140
814	42991	46103
815	43052	46060
816	43117	46020
817	43176	45974
818	43237	45929
819	43295	45882
820	43351	45833
821	43404	45780
822	43457	45728
823	43510	45675
824	43580	45641
825	43633	45587
826	43685	45534
827	43736	45480
828	43790	45427
829	43846	45378
830	43903	45329
831	43955	45276
832	44004	45219
833	44051	45160
834	44103	45107
835	44157	45055
836	44211	45004
837	44270	44957
838	44321	44902
839	44374	44850
840	44424	44794
841	44478	44742
842	44537	44696
843	44617	44670
844	44685	44632
845	44738	44580
846	44791	44527
847	44847	44477
848	44905	44429
849	44957	44376
850	45014	44326
851	45071	44278
852	45125	44226
853	45183	44178
854	45240	44128
855	45298	44081
856	45354	44031
857	45407	43978
858	45461	43926
859	45511	43870
860	45567	43820
861	45641	43788
862	45697	43738
863	45753	43688
864	45802	43631
865	45857	43580
866	45905	43523
867	45954	43465
868	46014	43420
869	46063	43363
870	46115	43308
871	46173	43261
872	46228	43209
873	46283	43158
874	46348	43117
875	46409	43071
876	46462	43019
877	46512	42962
878	46563	42908
879	46618	42857
880	46690	42821
881	46747	42772
882	46801	42720
883	46856	42669
884	46908	42615
885	46969	42569
886	47022	42516
887	47079	42466
888	47131	42413
889	47187	42362
890	47241	42310
891	47310	42271
892	47366	42221
893	47425	42173
894	47488	42129
895	47543	42078
896	47596	42024
897	47648	41971
898	47706	41922
899	47772	41880
900	47832	41833
901	47888	41783
902	47944	41731
903	47998	41680
904	48049	41624
905	48106	41575
906	48169	41530
907	48219	41475
908	48270	41420
909	48322	41366
910	48373	41311
911	48424	41256
912	48478	41204
913	48529	41148
914	48581	41095
915	48638	41045
916	48692	40992
917	48747	40941
918	48810	40896
919	48863	40843
920	48916	40790
921	48965	40733
922	49016	40679
923	49067	40624
924	49118	40569
925	49169	40514
926	49220	40459
927	49271	40404
928	49320	40348
929	49370	40292
930	49418	40235
931	49471	40182
932	49519	40124
933	49569	40069
934	49622	40016
935	49676	39964
936	49731	39912
937	49783	39859
938	49851	39817
939	49905	39765
940	49963	39716
941	50022	39667
942	50082	39619
943	50142	39572
944	50204	39526
945	50257	39473
946	50309	39419
947	50372	39373
948	50428	39322
949	50494	39279
950	50551	39229
951	50609	39180
952	50670	39132
953	50726	39082
954	50776	39025
955	50837	38979
956	50903	38935
957	50966	38889
958	51021	38838
959	51075	38785
960	51131	38734
961	51188	38684
962	51245	38633
963	51304	38584
964	51360	38533
965	51416	38482
966	51478	38435
967	51534	38384
968	51587	38331
969	51648	38283
970	51715	38240
971	51772	38190
972	51822	38134
973	51896	38096
974	51954	38046
975	52018	38001
976	52078	37952
977	52137	37903
978	52196	37854
979	52251	37802
980	52307	37751
981	52364	37700
982	52418	37647
983	52473	37595
984	52526	37541
985	52587	37493
986	52641	37440
987	52695	37388
988	52753	37338
989	52806	37284
990	52860	37232
991	52916	37180
992	52991	37142
993	53044	37088
994	53100	37036
995	53153	36983
996	53209	36931
997	53264	36879
998	53320	36828
999	53374	36774
1000	53433	36725
1001	53482	36669
1002	53533	36613
1003	53591	36564
1004	53665	36524
1005	53758	36498
1006	53888	36496
1007	54003	36484
1008	54102	36461
1009	54172	36418
1010	54309	36420
1011	54397	36390
1012	54462	36344
1013	54534	36302
1014	54604	36259
1015	54677	36218
1016	54753	36179
1017	54823	36136
1018	54889	36090
1019	54961	36048
1020	55032	36005
1021	55106	35964
1022	55157	35909
1023	55207	35852
1024	55261	35798
1025	55311	35742
1026	55389	35703
1027	55446	35651
1028	55536	35621
1029	55606	35577
1030	55662	35524
1031	55718	35472
1032	55790	35429
1033	55874	35394
1034	55932	35342
1035	55988	35289
1036	56044	35236
1037	56095	35181
1038	56168	35138
1039	56220	35083
1040	56270	35027
1041	56321	34971
1042	56373	34915
1043	56422	34858
1044	56480	34806
1045	56539	34756
1046	56594	34702
1047	56651	34650
1048	56706	34596
1049	56761	34543
1050	56818	34491
1051	56869	34435
1052	56922	34380
1053	56972	34324
1054	57027	34270
1055	57081	34216
1056	57165	34180
1057	57224	34129
1058	57280	34076
1059	57336	34023
1060	57398	33973
1061	57451	33919
1062	57505	33864
1063	57558	33810
1064	57608	33753
1065	57657	33696
1066	57707	33640
1067	57758	33584
