iter	RMSE	R2	MAE
61	1.429861431	-1.909657382	1.274837726
62	1.409518661	-1.827454401	1.254784746
63	1.389508394	-1.747744194	1.235064657
64	1.36989045	-1.670703194	1.215809783
65	1.351146513	-1.598117805	1.197304684
66	1.33289697	-1.52840774	1.179360431
67	1.315218212	-1.461781919	1.162187045
68	1.297652041	-1.39646151	1.145212291
69	1.280674711	-1.334165346	1.128898289
70	1.264263613	-1.274726709	1.113162762
71	1.248151664	-1.217117294	1.097784884
72	1.232688701	-1.162523223	1.083184595
73	1.217509492	-1.109592928	1.068768827
74	1.202703075	-1.058594424	1.054735456
75	1.188750909	-1.011109295	1.041549718
76	1.17497045	-0.9647524454	1.028522195
77	1.161624872	-0.9203737215	1.016028407
78	1.148494628	-0.8772057944	1.003761184
79	1.135736833	-0.8357323904	0.9918431887
80	1.123407467	-0.7960919327	0.9803540199
81	1.111287529	-0.7575465275	0.9690700932
82	1.099515243	-0.7205070567	0.9581790705
83	1.088192893	-0.6852553711	0.9475726137
84	1.077234437	-0.6514841365	0.9373220901
85	1.066860516	-0.6198292387	0.9276093207
86	1.056394303	-0.5882031407	0.9177986015
87	1.046252353	-0.5578543282	0.9082856586
88	1.036687662	-0.5295011556	0.8993763521
89	1.027092608	-0.5013196086	0.8904157328
90	1.017874319	-0.4744914685	0.8817765471
91	1.009201936	-0.4494728991	0.8736924086
92	1.000517298	-0.4246335018	0.86554445
93	0.9920827997	-0.4007150328	0.8575972655
94	0.9840735302	-0.378189859	0.8500171444
95	0.9764606901	-0.3569488527	0.8428320195
96	0.9691022208	-0.3365743645	0.8358579059
97	0.9618168364	-0.3165540687	0.8288083054
98	0.9546904644	-0.297116904	0.8219576502
99	0.9478376515	-0.2785622053	0.8152653979
100	0.9415132623	-0.2615568711	0.8091198097
101	0.9349912995	-0.2441395286	0.8026781879
102	0.9287214452	-0.2275096004	0.7966044222
103	0.9226008507	-0.2113834916	0.7906269581
104	0.9167359478	-0.1960311001	0.7848694081
105	0.9111860009	-0.1815933201	0.7794649985
106	0.9056153597	-0.1671898683	0.7740851906
107	0.900553296	-0.154177994	0.7692683038
108	0.8956703608	-0.1416956737	0.7646368445
109	0.8905713028	-0.1287333127	0.7598016762
110	0.8860252	-0.1172390265	0.7555440183
111	0.8816425791	-0.1062137751	0.7514657401
112	0.8771794363	-0.09504214285	0.7472914907
113	0.8727436647	-0.08399520048	0.7431573148
114	0.8685234627	-0.0735371054	0.7391858088
115	0.8645113893	-0.06364177909	0.7354347809
116	0.8608513685	-0.05465471346	0.7320176302
117	0.8573145243	-0.04600632921	0.7287179584
118	0.8537316797	-0.03728176678	0.7253872813
119	0.8501243455	-0.02853448276	0.7219346662
120	0.8466719052	-0.02019748242	0.7187427555
121	0.8434600571	-0.01247192949	0.7157268249
122	0.8402469051	-0.004772620942	0.7127153672
123	0.8371168802	0.002699243805	0.7097464045
124	0.8340312774	0.01003777132	0.7068266022
125	0.8313221861	0.01645849544	0.70427273
126	0.828523176	0.02307039196	0.7016168034
127	0.8260822787	0.02881814254	0.6992643465
128	0.8237460519	0.03430353485	0.6970035452
129	0.821494634	0.03957509911	0.6948113529
130	0.8188625369	0.04571970854	0.6922698319
131	0.8163826394	0.05149096753	0.6898515661
132	0.8141222954	0.05673602915	0.6876528692
133	0.8118476738	0.06199954125	0.6854201128
134	0.809954524	0.06636909231	0.6835345323
135	0.8078801879	0.07114512419	0.6813835057
136	0.8057921037	0.075940441	0.6792603446
137	0.8037405442	0.08063979164	0.6772996968
138	0.8018661039	0.08492295594	0.6753912398
139	0.799956498	0.08927619085	0.6734742818
140	0.7981076914	0.09348093591	0.6715871724
141	0.796338531	0.0974954319	0.6697519201
142	0.794643641	0.1013330414	0.667950822
143	0.7932191746	0.1045520276	0.6664015028
144	0.7915788549	0.1082516414	0.6646764672
145	0.7902252188	0.1112988947	0.6632598467
146	0.7887758682	0.1145558354	0.6617612884
147	0.7874357905	0.1175619011	0.6603283691
148	0.7860198635	0.1207325585	0.6588686881
149	0.7846381815	0.1238210306	0.657422661
150	0.783621427	0.1260903103	0.6563271057
151	0.7823210415	0.1289883335	0.65490153
152	0.7812249512	0.1314273288	0.65374622
153	0.7800869977	0.1339558588	0.6524661723
154	0.7789368059	0.1365078372	0.6511744663
155	0.7776832793	0.1392848003	0.6498463247
156	0.7765071977	0.1418861316	0.6486299255
157	0.7754386799	0.1442461331	0.6474718007
158	0.7746962653	0.1458839674	0.6466438972
159	0.7738261662	0.1478014886	0.6456849187
160	0.7729860578	0.1496508716	0.6447147208
161	0.7722109245	0.1513554392	0.6438239995
162	0.7715571565	0.1527917871	0.6430858532
163	0.7707299182	0.1546075109	0.6421410205
164	0.7698710394	0.1564906222	0.6411675007
165	0.7689789041	0.1584444261	0.64018243
166	0.7679701256	0.1606509529	0.6391635187
167	0.7673381939	0.1620317177	0.6384273381
168	0.7667694667	0.1632734094	0.6376981948
169	0.7661486831	0.164627704	0.6369109361
170	0.765442746	0.1661664356	0.6361334168
171	0.7647085723	0.16776521	0.635244497
172	0.764070086	0.1691543632	0.6345414328
173	0.7636020814	0.1701718627	0.6339766618
174	0.7629247265	0.1716434115	0.6331667137
175	0.7625465948	0.1724643319	0.632706129
176	0.761850305	0.173974906	0.6319013166
177	0.7613066638	0.1751533556	0.6311848377
178	0.760730229	0.1764019728	0.6304341823
179	0.7601981251	0.1775537253	0.6298069107
180	0.7596094118	0.1788270713	0.6291232473
181	0.7593119399	0.1794701071	0.6287347379
182	0.7588156287	0.180542407	0.6281379509
183	0.7585413536	0.1811346885	0.6277749965
184	0.7582172346	0.1818343289	0.6272792308
185	0.757809739	0.182713521	0.6267234435
186	0.7573528619	0.1836986941	0.6260722894
187	0.7569472463	0.1845728333	0.625556135
188	0.7564936865	0.1855497421	0.6250156739
189	0.7559546566	0.1867099807	0.6244096634
190	0.7555238001	0.1876367861	0.6238222493
191	0.7551221345	0.1885003238	0.6232658514
192	0.7545783451	0.1896686806	0.6226291263
193	0.7540329714	0.1908395959	0.6220035836
194	0.7538277649	0.1912799543	0.6216702295
195	0.7535205329	0.191939028	0.6212067088
196	0.7531191882	0.1927995875	0.6206746867
197	0.7529132001	0.1932410872	0.6203649614
198	0.7525841071	0.1939461901	0.6198692827
199	0.7522285731	0.1947075984	0.6193909505
200	0.7518048669	0.1956145336	0.6189165997
201	0.7515321817	0.1961979409	0.6184499271
202	0.7511088649	0.1971032039	0.6179597571
203	0.7507730967	0.1978208813	0.617460402
204	0.7502583692	0.1989204468	0.6168660169
205	0.7497891397	0.199922162	0.6163311721
206	0.7495749086	0.2003792961	0.6159926515
207	0.7494690168	0.2006052036	0.6158029761
208	0.7491321659	0.2013236224	0.6152971595
209	0.7488141912	0.2020014868	0.6148484679
210	0.7485513122	0.2025616797	0.6144193132
211	0.7483193054	0.2030559209	0.6139965682
212	0.7480324259	0.2036668448	0.6136229045
213	0.747949189	0.203844058	0.6134578949
214	0.747869339	0.2040140419	0.6132978987
215	0.7476074508	0.2045714197	0.6129086345
216	0.7473690554	0.2050786278	0.6125014436
217	0.7471953434	0.2054481141	0.6121423969
218	0.7467936703	0.206302146	0.6116659496
219	0.7465449048	0.2068308375	0.6112737323
220	0.7463942109	0.2071510158	0.6109517458
221	0.746018256	0.2079495224	0.6104589228
222	0.7456624746	0.2087048114	0.610037104
223	0.7456066729	0.20882324	0.6099091568
224	0.7455061575	0.2090365432	0.6097144448
225	0.7453262293	0.2094182958	0.609399442
226	0.7449563094	0.2102028632	0.6089118143
227	0.7449086874	0.2103038369	0.6087948933
228	0.7448314165	0.2104676619	0.608624433
229	0.7446350379	0.2108839355	0.6083137237
230	0.7444108537	0.2113590158	0.6079475769
231	0.744283433	0.2116289758	0.6076879567
232	0.7439878054	0.2122551297	0.607275971
233	0.7438201418	0.2126101389	0.6069522507
234	0.743497726	0.213292594	0.6066029573
235	0.7431811823	0.2139623317	0.6062515744
236	0.7429700314	0.2144089228	0.6059168277
237	0.7426285462	0.2151309062	0.6055138652
238	0.7424184409	0.2155749555	0.6052255157
239	0.7422144227	0.2160060198	0.6048870178
240	0.742060311	0.2163315592	0.6045824625
241	0.7419184611	0.2166311378	0.6043615988
242	0.7416423164	0.2172141747	0.6040277944
243	0.7414590425	0.2176010093	0.6037458216
244	0.7411825528	0.2181844129	0.6034268265
245	0.7409882501	0.2185942687	0.6031760075
246	0.7407169728	0.2191663123	0.6028208875
247	0.7404070232	0.2198196481	0.6024264229
248	0.7402277672	0.2201973731	0.6021369681
249	0.7400111107	0.2206537855	0.6018293005
250	0.739787383	0.2211249541	0.6015361386
251	0.7394765534	0.221779322	0.601156367
252	0.7392635363	0.2222276132	0.600833486
253	0.7389105228	0.2229702404	0.600405208
254	0.7387340427	0.223341365	0.6001522408
255	0.7384122056	0.2240179363	0.599733427
256	0.7382417111	0.224376233	0.5994422619
257	0.7379626959	0.2249624096	0.5991255276
258	0.737284084	0.2263871641	0.5984625555
259	0.7370986314	0.2267762962	0.5981795464
260	0.7369746987	0.2270362878	0.5979585411
261	0.7366808949	0.2276524674	0.5976525681
262	0.7364821627	0.228069119	0.5974094728
263	0.7364246189	0.2281897413	0.5972633902
264	0.7360167886	0.2290443582	0.5968240019
265	0.735697428	0.2297132544	0.5964750066
266	0.7354172948	0.2302997504	0.5961617779
267	0.735146808	0.2308658384	0.5958452474
268	0.7349616677	0.231253189	0.5955690583
269	0.7349064578	0.2313686804	0.595412074
270	0.7346654462	0.2318727409	0.595080666
271	0.734426092	0.2323731716	0.5948045107
272	0.7339770724	0.2333115209	0.594339617
273	0.7336818557	0.2339281444	0.5939936511
274	0.7334707139	0.2343690071	0.5937337989
275	0.7332039769	0.2349257709	0.5934501661
276	0.7330669722	0.2352116641	0.5932654124
277	0.7325860906	0.2362147157	0.5927960543
278	0.7323774842	0.2366496347	0.5925305749
279	0.7323280197	0.236752744	0.5924346613
280	0.7321353469	0.2371543063	0.5922016875
281	0.7318190304	0.2378133336	0.5918670326
282	0.7316445713	0.2381766871	0.59160863
283	0.7315252445	0.2384251643	0.591448489
284	0.7315131723	0.2384503005	0.5914087766
285	0.7310166237	0.2394838241	0.5908928106
286	0.7308999896	0.2397264862	0.5907480405
287	0.7306617418	0.2402220504	0.5904711968
288	0.730488988	0.2405812837	0.5902584512
289	0.7300739341	0.2414440215	0.5898417363
290	0.7296840168	0.242254063	0.5894363346
291	0.7292200787	0.2432173167	0.5889649861
292	0.7289837346	0.2437077918	0.5886683904
293	0.7287041076	0.2442878847	0.5883624559
294	0.7283417928	0.2450391845	0.5879609362
295	0.7281368318	0.2454640283	0.5876815076
296	0.7278319999	0.2460956638	0.5872795663
297	0.7276998328	0.2463694421	0.5870875655
298	0.7273700988	0.2470522548	0.5867501625
299	0.7271839414	0.2474376124	0.5865719444
300	0.7271494561	0.2475089883	0.5864481169
301	0.7269620354	0.2478968432	0.5862246365
302	0.7267902214	0.2482523132	0.5860178542
303	0.7265179102	0.248815532	0.5857381562
304	0.7262056477	0.2494611219	0.5853614187
305	0.7259554297	0.2499782372	0.5850716465
306	0.7256872591	0.2505322564	0.5847637338
307	0.7255452894	0.2508254717	0.5845920444
308	0.7253351388	0.2512593981	0.5843533237
309	0.7250547227	0.2518382158	0.5840558893
310	0.724868957	0.2522215386	0.5838632836
311	0.7245251607	0.2529306943	0.5834922073
312	0.7244967629	0.2529892559	0.5834415993
313	0.7243825402	0.2532247817	0.5833057507
314	0.7241073765	0.2537920136	0.5829826389
315	0.7237246934	0.2545805312	0.5825778055
316	0.7234684628	0.2551082608	0.5823053634
317	0.7232870226	0.2554818399	0.5820831089
318	0.7230724924	0.2559234294	0.5818387093
319	0.7229467449	0.2561822074	0.5816739713
320	0.7229169243	0.256243569	0.581566301
321	0.7226950816	0.2566999746	0.5812938273
322	0.7224440084	0.2572163482	0.5809600802
323	0.7222600132	0.2575946506	0.5807616381
324	0.7222479465	0.2576194571	0.5807371303
325	0.7220403407	0.2580461812	0.5805360703
326	0.7218904502	0.2583541982	0.5803080321
327	0.7217097582	0.2587254252	0.5801099372
328	0.7214067801	0.2593476777	0.5797806946
329	0.721268956	0.2596306525	0.5796181402
330	0.7210781194	0.2600223812	0.5794140433
331	0.7208284505	0.2605347181	0.5791177078
332	0.7206556865	0.2608891371	0.5789192711
333	0.7204749407	0.2612598396	0.5787479836
334	0.7203489371	0.2615182131	0.5785631901
335	0.719992391	0.2622490744	0.5782015866
336	0.7197086843	0.2628303685	0.5778644997
337	0.7192557267	0.2637579703	0.5774285855
338	0.7190165057	0.2642476299	0.5771869104
339	0.7187494901	0.2647939899	0.57692008
340	0.7182861995	0.2657414805	0.5764316335
341	0.7180071136	0.2663119535	0.5761409149
342	0.7178382221	0.2666570728	0.5759765341
343	0.717744539	0.2668484734	0.5758514639
344	0.7175782017	0.2671882499	0.5756943688
345	0.7173619841	0.2676297988	0.5754693328
346	0.7170863131	0.2681925674	0.5751499947
347	0.7169948696	0.268379197	0.5750272302
348	0.7167103566	0.2689597154	0.5747069839
349	0.716263065	0.2698719001	0.5742737831
350	0.7162473683	0.269903901	0.5742070166
351	0.7160666759	0.2702722267	0.5739948738
352	0.7160458968	0.2703145771	0.5739604285
353	0.7158830153	0.2706465076	0.5737618904
354	0.7157384554	0.270941038	0.5736282178
355	0.7155586723	0.2713072499	0.5733774717
356	0.7152949393	0.2718442986	0.5730776759
357	0.7149688376	0.272508077	0.5727203818
358	0.7146933058	0.2730686848	0.5724743463
359	0.714404302	0.273656471	0.5721453837
360	0.7141257864	0.2742227011	0.5718210672
361	0.7140068682	0.2744643977	0.5716797564
362	0.7137103373	0.2750669103	0.5713530784
363	0.7136101591	0.275270403	0.5712606706
364	0.7133857137	0.2757262166	0.571001944
365	0.713140121	0.276224813	0.5706687953
366	0.7129844009	0.2765408631	0.5704931664
367	0.7129835262	0.2765426383	0.5704850383
368	0.7127820892	0.2769513727	0.5702340818
369	0.712623054	0.2772739885	0.5700792392
370	0.7123536823	0.2778202665	0.56977171
371	0.7121484024	0.2782364295	0.5695402941
372	0.7120819258	0.2783711715	0.5694556751
373	0.7119822343	0.2785732136	0.5693334935
374	0.7116819947	0.2791815298	0.569015466
375	0.711519776	0.2795100949	0.5688155604
376	0.7113484656	0.2798569933	0.5686338073
377	0.7112375696	0.2800815099	0.5684612247
378	0.7110842159	0.2803919272	0.568318665
379	0.7109246814	0.2807147848	0.5680888976
380	0.7107810647	0.2810053666	0.567908026
381	0.7106315774	0.2813077643	0.5677146912
382	0.7103050213	0.2819681329	0.5673919876
383	0.7099636008	0.2826582362	0.567049954
384	0.7097063873	0.2831779152	0.5668051834
385	0.7096725966	0.2832461725	0.5667664026
386	0.7094747809	0.283645696	0.5665602032
387	0.7092609893	0.2840773602	0.5663821202
388	0.7091154112	0.2843712208	0.566182777
389	0.7088666928	0.2848731387	0.5659354304
390	0.7087886629	0.2850305681	0.5658391403
391	0.7084978398	0.2856171659	0.5655666388
392	0.7083607525	0.2858935911	0.5654450405
393	0.7081838837	0.2862501535	0.5652896866
394	0.7080292768	0.2865617635	0.5651478425
395	0.7078261114	0.2869711397	0.564957494
396	0.707825014	0.2869733506	0.5649527777
397	0.7078218243	0.2869797769	0.564946702
398	0.707563012	0.2875011077	0.5647043669
399	0.7074152275	0.2877987076	0.564562906
400	0.7072103132	0.288211249	0.5643548607
401	0.7070610614	0.2885116534	0.5642145598
402	0.7069378647	0.288759568	0.5640135646
403	0.706775328	0.2890865823	0.5638292036
404	0.7064378881	0.2897652514	0.5635126807
405	0.7062254852	0.2901922762	0.5633197686
406	0.706002609	0.290640219	0.563109003
407	0.7057594036	0.2911288585	0.5628588248
408	0.7054751274	0.2916998027	0.5626242829
409	0.7052072163	0.2922376684	0.5623234178
410	0.7050626212	0.2925278767	0.5621079648
411	0.7049484589	0.292756963	0.5620125345
412	0.7047677813	0.293119448	0.561814016
413	0.7045616215	0.2935329431	0.5615904936
414	0.7044264014	0.2938040887	0.5614396969
415	0.7043090384	0.2940393848	0.5613302134
416	0.7041519294	0.2943543044	0.5611571036
417	0.703768203	0.2951231757	0.5607999129
418	0.7035908001	0.2954784957	0.5606554008
419	0.7034541442	0.2957521424	0.560486205
420	0.7032441266	0.2961725888	0.5602834738
421	0.7028242233	0.297012841	0.559897917
422	0.7026815347	0.2972982553	0.5597294332
423	0.7025201498	0.2976209974	0.5595456127
424	0.7024039017	0.2978534277	0.5594310806
425	0.7022501035	0.2981608776	0.5592571633
426	0.7021672883	0.2983264013	0.5591393767
427	0.7020104226	0.2986398773	0.5589894726
428	0.7018260958	0.299008141	0.5588111843
429	0.7017147807	0.2992304889	0.5587023551
430	0.7014912717	0.2996768336	0.5584892413
431	0.7014810047	0.2996973332	0.5584750601
432	0.7013725912	0.2999137792	0.5583487444
433	0.7011853922	0.3002874408	0.5581433203
434	0.7010432427	0.3005711137	0.5579614308
435	0.7007251733	0.3012056438	0.5576615121
436	0.7005427186	0.3015695004	0.5574968861
437	0.7004260599	0.3018020949	0.5573739189
438	0.7003025338	0.3020483393	0.5572588839
439	0.7001359803	0.3023802887	0.5570767718
440	0.6998745116	0.3029012494	0.5568226347
441	0.6997651884	0.3031190116	0.5567199016
442	0.6996995244	0.3032497922	0.5566617754
443	0.6995467209	0.3035540778	0.5564773963
444	0.6994198003	0.3038067708	0.5563756808
445	0.6991393561	0.3043649599	0.5561022836
446	0.6989955549	0.3046510912	0.5559887527
447	0.6986659409	0.3053067255	0.5557139696
448	0.6983722243	0.3058906957	0.5554764908
449	0.6981276652	0.3063767432	0.5552573302
450	0.6979348099	0.3067599121	0.5550303554
451	0.6977978005	0.307032061	0.554924002
452	0.697655637	0.3073143914	0.5547889603
453	0.6973990835	0.3078237493	0.5545622761
454	0.6971755462	0.3082674046	0.5543321726
455	0.6970712736	0.3084743063	0.5542041305
456	0.6969575736	0.3086998788	0.5540989403
457	0.6967804615	0.309051183	0.5539267812
458	0.6966310888	0.3093473962	0.5537704002
459	0.6964736282	0.3096595794	0.5535897142
460	0.6963376644	0.3099290861	0.553456369
461	0.6960198944	0.310558763	0.5531880235
462	0.6954855534	0.3116169375	0.5527522896
463	0.6954483512	0.3116905802	0.5527138522
464	0.6953810903	0.3118237147	0.5526401155
465	0.6953624343	0.3118606396	0.5526266522
466	0.6952464761	0.3120901277	0.5525281105
467	0.6951168267	0.3123466665	0.5524140422
468	0.6950155565	0.3125470175	0.5523231653
469	0.6949437009	0.3126891577	0.5522222743
470	0.6948638811	0.3128470347	0.5521495228
471	0.694703128	0.3131649363	0.551996079
472	0.6945772868	0.3134137459	0.5518425604
473	0.6944633052	0.3136390678	0.551713834
474	0.6942355069	0.3140892752	0.5515122504
475	0.693774472	0.3149999855	0.5510938014
476	0.6936591796	0.3152276351	0.5509932675
477	0.6932835497	0.3159690693	0.5506494281
478	0.6930046802	0.3165192542	0.5503958714
479	0.6928160165	0.3168913451	0.5502380811
480	0.6927007621	0.3171186054	0.5500945795
481	0.6922407615	0.318025264	0.5496934102
482	0.6922150098	0.3180760026	0.5496716306
483	0.6921004098	0.3183017764	0.5495269174
484	0.6918382306	0.3188181559	0.5492939606
485	0.6917648985	0.3189625534	0.5492023259
486	0.6915543656	0.3193770265	0.5490185981
487	0.6914231235	0.3196353372	0.5488481877
488	0.6912709199	0.3199348428	0.5487027794
489	0.691080228	0.3203099925	0.5485158118
490	0.6910227005	0.3204231464	0.5484682978
491	0.6909087362	0.3206472812	0.5483676973
492	0.6907510578	0.3209573281	0.5481931797
493	0.6905888779	0.3212761523	0.5480242218
494	0.6904235926	0.3216010046	0.5478631779
495	0.6902606473	0.3219211816	0.5477375428
496	0.6900393268	0.322355941	0.5475447205
497	0.6899040839	0.3226215421	0.5474103945
498	0.6896801016	0.3230613022	0.5471913234
499	0.6894888885	0.3234366114	0.5470029437
500	0.6893803471	0.3236496078	0.5468585377
501	0.6892563588	0.3238928755	0.5467323427
502	0.6888015635	0.3247848192	0.5463295266
503	0.68868634	0.3250107017	0.5462412992
504	0.688614782	0.3251509641	0.5461526432
505	0.6885034754	0.3253691095	0.5460508331
506	0.6881430767	0.3260751988	0.5457758455
507	0.6878075951	0.3267321385	0.5454665748
508	0.6877182274	0.3269070841	0.5453544297
509	0.6875562192	0.3272241726	0.5452367982
510	0.687410659	0.3275090047	0.5450696429
511	0.68732566	0.3276753027	0.5450120205
512	0.6871687555	0.3279822278	0.5448474671
513	0.6870708171	0.3281737721	0.5447011616
514	0.6865604982	0.3291713936	0.5442488718
515	0.6863911066	0.329502373	0.5441014415
516	0.6863910897	0.329502406	0.5441001133
517	0.686218905	0.3298387593	0.5439206866
518	0.6860774987	0.3301149256	0.5437968428
519	0.6859336903	0.3303957247	0.5436597825
520	0.6857895612	0.3306770912	0.5435333094
521	0.6856904171	0.3308706041	0.5434428914
522	0.685510646	0.3312214166	0.5432543613
523	0.6853812421	0.3314738835	0.5431351388
524	0.6853196275	0.3315940769	0.5430700728
525	0.6851858933	0.3318549186	0.5429502865
526	0.6849532865	0.3323084852	0.542775311
527	0.6848814552	0.33244852	0.5427134347
528	0.6847642608	0.3326769584	0.5425765132
529	0.6847332484	0.332737402	0.5425461412
530	0.684619731	0.3329586257	0.5424582814
531	0.6844608502	0.3332681925	0.5422971768
532	0.6843414566	0.3335007744	0.5421547533
533	0.6841379834	0.333897052	0.5419922648
534	0.684092253	0.3339860987	0.5419556665
535	0.6840471496	0.3340739186	0.5418894591
536	0.6839753116	0.3342137812	0.5418201955
537	0.6838448543	0.3344677331	0.5416870007
538	0.6835947563	0.3349544453	0.5415105208
539	0.6833016521	0.3355246249	0.541257134
540	0.6831292969	0.3358597956	0.541140507
541	0.6830489588	0.3360159963	0.541055726
542	0.6829466558	0.3362148764	0.5409576624
543	0.682707586	0.3366795194	0.5407700366
544	0.6825683168	0.3369501204	0.5406623763
545	0.6824901444	0.3371019858	0.540580997
546	0.68213916	0.3377836279	0.5402418396
547	0.682036135	0.337983645	0.5401638984
548	0.6817561946	0.33852698	0.5399204362
549	0.6816154242	0.3388001164	0.5398184811
550	0.6815243403	0.3389768163	0.5397361107
551	0.6812846641	0.3394416673	0.5395103519
552	0.6810946346	0.3398101126	0.5393604388
553	0.6810583051	0.3398805396	0.5393219425
554	0.6809205066	0.3401476365	0.5391876279
555	0.6807983455	0.3403843779	0.5390813018
556	0.6806739161	0.3406254715	0.5389775818
557	0.6803568597	0.3412395988	0.5387136071
558	0.680192102	0.3415586158	0.5385784757
559	0.6799279019	0.3420700199	0.5383411838
560	0.6797544695	0.3424056196	0.5381921512
561	0.6797045516	0.3425021972	0.5381346073
562	0.679602271	0.3427000603	0.5380359032
563	0.6794918289	0.3429136786	0.5379174594
564	0.6794859023	0.3429251407	0.5379096332
565	0.6792585484	0.3433647776	0.5377009993
566	0.6791199024	0.3436328069	0.5375793087
567	0.6789021276	0.3440536967	0.5374011543
568	0.6788504095	0.3441536315	0.5373540859
569	0.6786808702	0.344481179	0.5372190639
570	0.6786003191	0.3446367738	0.5371247107
571	0.678500485	0.3448295907	0.5370202582
572	0.678227849	0.3453560078	0.5367580953
573	0.6780827371	0.3456361097	0.5366225752
574	0.6779860886	0.3458226321	0.5365250214
575	0.6778409826	0.3461026229	0.5364094967
576	0.6777082556	0.3463586751	0.5362848442
577	0.6776330757	0.3465036871	0.5362022673
578	0.6775488267	0.3466661732	0.5360980274
579	0.6773979928	0.3469570273	0.5359618933
580	0.6772821578	0.3471803488	0.5358574283
581	0.6772402904	0.3472610567	0.5358182151
582	0.6769771692	0.3477681622	0.5355535981
583	0.6768167527	0.3480772311	0.5354016888
584	0.6766803859	0.348339907	0.5352747322
585	0.6766109087	0.3484737166	0.5351907045
586	0.6765091192	0.3486697334	0.535108075
587	0.6763879553	0.3489030212	0.5350065433
588	0.6762503745	0.3491678672	0.5348772568
589	0.6761777552	0.3493076392	0.5348203662
590	0.6760909993	0.3494746005	0.5347335695
591	0.6759399493	0.3497652444	0.5345633917
592	0.6759291205	0.3497860783	0.5345494807
593	0.6754783896	0.3506529555	0.5341725058
594	0.6752890895	0.3510168583	0.5340087911
595	0.6751970734	0.3511937096	0.5339113975
596	0.6750985679	0.3513830063	0.53383418
597	0.6748653202	0.3518311255	0.5336132605
598	0.6747899674	0.3519758614	0.5335354539
599	0.6747123488	0.3521249324	0.5334680382
600	0.6743968982	0.3527305974	0.5331941927
601	0.6742546836	0.3530035567	0.5330734882
602	0.6741422163	0.3532193798	0.5329619199
603	0.674067446	0.353362843	0.5328824754
604	0.6737311868	0.3540078332	0.5326039488
605	0.6736329269	0.3541962481	0.5325128172
606	0.6734849094	0.3544800221	0.5323883786
607	0.6733432224	0.354751601	0.5322923817
608	0.6732038623	0.3550186643	0.5321922425
609	0.6731305921	0.3551590535	0.5321311863
610	0.6729831015	0.3554416066	0.5319959673
611	0.6729219542	0.3555587307	0.5319483183
612	0.6728264533	0.3557416355	0.5318656779
613	0.6727152567	0.3559545684	0.5317655993
614	0.6723748302	0.3566062398	0.5314640672
615	0.6722052644	0.356930713	0.5313325586
616	0.672139827	0.3570559092	0.531257454
617	0.6719648265	0.3573906635	0.5311145148
618	0.6718858475	0.3575417121	0.5310400765
619	0.6714557267	0.3583640131	0.5306866974
