iter	Passed	Remaining
530	31821	69395
531	31889	69354
532	31908	69204
533	31964	69137
534	32027	69083
535	32086	69021
536	32153	68977
537	32212	68916
538	32270	68852
539	32327	68784
540	32396	68745
541	32462	68698
542	32530	68654
543	32605	68626
544	32669	68575
545	32738	68534
546	32809	68498
547	32868	68435
548	32935	68390
549	32995	68331
550	33054	68268
551	33115	68210
552	33169	68137
553	33232	68084
554	33295	68030
555	33358	67977
556	33416	67913
557	33483	67866
558	33550	67820
559	33612	67765
560	33675	67710
561	33740	67660
562	33820	67641
563	33898	67615
564	33972	67584
565	34039	67537
566	34108	67494
567	34169	67436
568	34237	67392
569	34302	67341
570	34367	67290
571	34430	67235
572	34489	67173
573	34552	67118
574	34617	67067
575	34676	67005
576	34740	66952
577	34795	66882
578	34867	66844
579	34928	66786
580	34987	66722
581	35049	66665
582	35109	66606
583	35167	66541
584	35230	66486
585	35301	66446
586	35365	66392
587	35427	66336
588	35494	66288
589	35554	66228
590	35618	66174
591	35684	66124
592	35749	66072
593	35816	66025
594	35877	65966
595	35950	65930
596	36033	65911
597	36101	65863
598	36169	65816
599	36233	65763
600	36297	65709
601	36362	65657
602	36431	65613
603	36495	65558
604	36569	65522
605	36653	65504
606	36729	65471
607	36795	65421
608	36861	65369
609	36913	65294
610	37003	65285
611	37065	65227
612	37124	65164
613	37203	65135
614	37268	65083
615	37348	65056
616	37420	65015
617	37482	64958
618	37548	64905
619	37607	64841
620	37677	64798
621	37745	64749
622	37813	64701
623	37872	64638
624	37940	64590
625	38016	64554
626	38092	64520
627	38157	64466
628	38214	64398
629	38274	64337
630	38334	64275
631	38398	64219
632	38460	64161
633	38528	64112
634	38583	64042
635	38650	63991
636	38717	63941
637	38779	63882
638	38850	63838
639	38916	63785
640	38987	63742
641	39054	63691
642	39130	63655
643	39186	63587
644	39257	63542
645	39318	63481
646	39389	63436
647	39446	63370
648	39544	63368
649	39606	63310
650	39665	63244
651	39723	63179
652	39779	63111
653	39837	63045
654	39893	62976
655	39952	62913
656	40018	62860
657	40086	62810
658	40153	62759
659	40268	62783
660	40331	62724
661	40393	62664
662	40450	62597
663	40512	62538
664	40587	62497
665	40646	62434
666	40715	62385
667	40779	62329
668	40841	62269
669	40903	62210
670	40962	62146
671	41020	62079
672	41080	62017
673	41135	61947
674	41190	61877
675	41250	61814
676	41307	61747
677	41363	61678
678	41438	61638
679	41503	61583
680	41568	61528
681	41624	61459
682	41691	61408
683	41761	61360
684	41828	61307
685	41889	61246
686	41957	61194
687	42017	61133
688	42085	61082
689	42144	61017
690	42205	60956
691	42276	60909
692	42339	60851
693	42400	60790
694	42459	60725
695	42519	60663
696	42578	60599
697	42648	60550
698	42717	60501
699	42782	60445
700	42844	60385
701	42901	60318
702	42969	60267
703	43024	60197
704	43089	60142
705	43153	60084
706	43227	60040
707	43293	59987
708	43361	59935
709	43427	59881
710	43501	59837
711	43563	59777
712	43617	59706
713	43674	59639
714	43738	59581
715	43801	59523
716	43855	59452
717	43912	59386
718	43971	59321
719	44032	59260
720	44098	59206
721	44156	59141
722	44214	59074
723	44275	59013
724	44340	58956
725	44407	58904
726	44475	58851
727	44539	58794
728	44598	58730
729	44664	58676
730	44732	58623
731	44856	58644
732	44917	58582
733	44975	58517
734	45038	58458
735	45102	58400
736	45162	58337
737	45229	58283
738	45295	58227
739	45356	58166
740	45432	58123
741	45490	58058
742	45554	58000
743	45619	57943
744	45682	57884
745	45755	57837
746	45830	57793
747	45904	57749
748	45971	57694
749	46042	57645
750	46109	57591
751	46185	57547
752	46268	57512
753	46339	57463
754	46402	57403
755	46468	57347
756	46543	57303
757	46602	57238
758	46672	57187
759	46729	57120
760	46801	57072
761	46867	57015
762	46937	56964
763	47002	56907
764	47068	56851
765	47131	56791
766	47199	56737
767	47264	56680
768	47328	56622
769	47393	56564
770	47453	56501
771	47526	56452
772	47595	56400
773	47659	56342
774	47707	56264
775	47771	56205
776	47829	56139
777	47895	56083
778	47969	56036
779	48044	55990
780	48108	55931
781	48164	55862
782	48278	55862
783	48334	55793
784	48394	55730
785	48447	55658
786	48505	55593
787	48561	55525
788	48639	55482
789	48696	55415
790	48760	55356
791	48816	55288
792	48885	55235
793	48946	55172
794	49008	55111
795	49063	55042
796	49119	54974
797	49174	54905
798	49233	54841
799	49287	54771
800	49378	54741
801	49445	54685
802	49506	54624
803	49573	54568
804	49674	54548
805	49754	54507
806	49829	54460
807	49898	54406
808	49964	54349
809	50032	54294
810	50096	54234
811	50165	54181
812	50232	54125
813	50294	54063
814	50359	54005
815	50422	53944
816	50482	53880
817	50553	53829
818	50611	53763
819	50677	53705
820	50751	53657
821	50812	53593
822	50881	53539
823	50945	53480
824	51011	53423
825	51073	53361
826	51138	53302
827	51204	53244
828	51275	53192
829	51338	53132
830	51405	53075
831	51462	53008
832	51526	52949
833	51595	52894
834	51668	52843
835	51731	52783
836	51812	52741
837	51873	52678
838	51938	52619
839	51997	52554
840	52059	52492
841	52129	52438
842	52190	52376
843	52269	52331
844	52331	52269
845	52390	52204
846	52477	52167
847	52541	52107
848	52602	52044
849	52661	51979
850	52718	51912
851	52781	51851
852	52848	51794
853	52914	51737
854	52977	51676
855	53038	51613
856	53096	51547
857	53151	51478
858	53216	51419
859	53275	51354
860	53332	51288
861	53389	51221
862	53449	51157
863	53506	51090
864	53566	51027
865	53628	50965
866	53696	50909
867	53755	50844
868	53806	50772
869	53866	50709
870	53948	50666
871	54006	50599
872	54072	50542
873	54138	50483
874	54207	50428
875	54274	50371
876	54326	50300
877	54393	50242
878	54453	50178
879	54506	50109
880	54574	50052
881	54640	49993
882	54705	49934
883	54773	49878
884	54838	49819
885	54903	49760
886	54981	49712
887	55050	49657
888	55115	49597
889	55182	49539
890	55247	49480
891	55313	49422
892	55394	49377
893	55470	49328
894	55630	49352
895	55852	49431
896	55982	49429
897	56112	49426
898	56231	49413
899	56304	49360
900	56370	49300
901	56436	49241
902	56515	49193
903	56581	49133
904	56644	49070
905	56709	49010
906	56773	48949
907	56839	48889
908	56902	48827
909	56965	48765
910	57034	48707
911	57121	48666
912	57182	48602
913	57255	48548
914	57319	48486
915	57377	48420
916	57432	48351
917	57488	48282
918	57549	48219
919	57604	48150
920	57670	48090
921	57729	48024
922	57785	47956
923	57844	47890
924	57903	47825
925	57960	47757
926	58019	47692
927	58079	47627
928	58152	47573
929	58212	47508
930	58277	47447
931	58343	47388
932	58413	47332
933	58486	47277
934	58562	47225
935	58651	47184
936	58713	47121
937	58767	47051
938	58894	47039
939	58960	46980
940	59025	46918
941	59090	46858
942	59154	46796
943	59246	46757
944	59308	46694
945	59365	46626
946	59424	46560
947	59484	46495
948	59550	46435
949	59615	46374
950	59684	46316
951	59747	46254
952	59812	46192
953	59872	46128
954	59930	46061
955	59992	45998
956	60047	45929
957	60095	45856
958	60153	45789
959	60208	45721
960	60280	45665
961	60343	45602
962	60401	45536
963	60461	45471
964	60532	45415
965	60594	45351
966	60658	45290
967	60721	45227
968	60788	45168
969	60855	45108
970	60919	45046
971	61020	45011
972	61096	44959
973	61161	44897
974	61225	44835
975	61298	44780
976	61376	44728
977	61451	44674
978	61520	44616
979	61582	44553
980	61643	44488
981	61708	44427
982	61782	44372
983	61855	44317
984	61916	44252
985	61975	44187
986	62034	44122
987	62094	44056
988	62158	43994
989	62217	43928
990	62273	43861
991	62331	43795
992	62411	43744
993	62470	43678
994	62530	43614
995	62594	43552
996	62647	43482
997	62703	43415
998	62765	43351
999	62838	43295
1000	62948	43265
1001	63004	43198
1002	63062	43131
1003	63125	43068
1004	63196	43011
1005	63253	42944
1006	63309	42876
1007	63371	42813
1008	63441	42755
1009	63515	42699
1010	63574	42634
1011	63709	42620
1012	63766	42553
1013	63838	42495
1014	63917	42443
1015	63980	42380
1016	64043	42317
1017	64093	42246
1018	64158	42184
1019	64214	42117
1020	64291	42063
1021	64355	42001
1022	64425	41942
1023	64491	41881
1024	64563	41824
1025	64634	41766
1026	64703	41707
1027	64763	41642
1028	64827	41580
1029	64895	41520
1030	65002	41485
1031	65069	41424
1032	65137	41364
1033	65196	41299
1034	65260	41236
1035	65319	41171
1036	65382	41108
1037	65440	41042
1038	65499	40976
1039	65557	40910
1040	65635	40856
1041	65700	40794
1042	65770	40736
1043	65836	40675
1044	65902	40613
1045	65961	40548
1046	66037	40493
1047	66101	40430
1048	66164	40367
1049	66225	40302
1050	66291	40241
1051	66355	40179
1052	66419	40116
1053	66486	40055
1054	66552	39994
1055	66616	39931
1056	66701	39881
1057	66762	39817
1058	66821	39752
1059	66886	39690
1060	66939	39621
1061	67010	39562
1062	67064	39494
1063	67137	39437
1064	67200	39374
1065	67262	39310
1066	67319	39243
1067	67379	39178
1068	67441	39114
1069	67504	39051
1070	67567	38988
1071	67630	38925
1072	67718	38876
1073	67780	38812
1074	67839	38747
1075	67905	38686
1076	68052	38670
1077	68109	38604
1078	68168	38538
1079	68232	38475
1080	68295	38412
1081	68362	38351
1082	68422	38286
1083	68481	38220
1084	68547	38158
1085	68608	38094
1086	68670	38030
1087	68728	37965
1088	68835	37926
1089	68913	37870
1090	68970	37804
1091	69035	37741
1092	69095	37676
1093	69156	37612
1094	69223	37551
1095	69297	37494
1096	69359	37430
1097	69417	37363
1098	69474	37297
1099	69549	37240
1100	69612	37177
1101	69678	37115
1102	69735	37049
1103	69811	36992
1104	69882	36933
1105	69943	36868
1106	70001	36802
1107	70080	36747
1108	70142	36684
1109	70201	36618
1110	70271	36558
1111	70331	36494
1112	70396	36431
1113	70460	36368
1114	70518	36302
1115	70579	36238
1116	70641	36174
1117	70691	36104
1118	70751	36039
1119	70815	35976
1120	70886	35917
1121	70953	35856
1122	71021	35795
1123	71097	35738
1124	71165	35677
1125	71229	35614
1126	71290	35550
1127	71352	35486
1128	71411	35421
1129	71497	35369
1130	71562	35306
1131	71634	35247
1132	71700	35185
1133	71762	35121
1134	71828	35060
1135	71897	34999
