iter	RMSE	R2	MAE
80	1.118732947	-0.7959716851	0.9750220455
81	1.106673163	-0.7574597429	0.9638519027
82	1.094753873	-0.7198065941	0.9526974706
83	1.083428367	-0.6844069839	0.9421350258
84	1.072271583	-0.6498946791	0.9318123285
85	1.061783508	-0.6177767142	0.9220678758
86	1.051345996	-0.5861270034	0.9123872844
87	1.041407727	-0.5562817336	0.9031791198
88	1.031907194	-0.528016027	0.8943758155
89	1.022458076	-0.5001602322	0.8855447328
90	1.01325617	-0.4732794906	0.8769659169
91	1.004264358	-0.4472472335	0.8685337242
92	0.9957044463	-0.4226809686	0.8605651098
93	0.9874117654	-0.3990821779	0.8527233085
94	0.9793689641	-0.3763830113	0.8451096257
95	0.9718178039	-0.3552403743	0.8379395127
96	0.9642078248	-0.3340986114	0.8306327956
97	0.9568698903	-0.3138700315	0.8235695022
98	0.9498358859	-0.2946243654	0.816791498
99	0.9431631346	-0.2764983663	0.8104127242
100	0.9364774426	-0.2584653737	0.8039347798
101	0.9300668936	-0.2412949835	0.7977817055
102	0.9240719149	-0.2253444021	0.7920105749
103	0.9179785685	-0.2092377964	0.7860884846
104	0.9121698664	-0.1939828023	0.7804568959
105	0.9066533973	-0.1795849299	0.7752001528
106	0.9012354468	-0.1655292004	0.7700047955
107	0.8960348251	-0.1521165291	0.7650071028
108	0.8911459521	-0.139578656	0.7604000359
109	0.8862231743	-0.1270231421	0.7557919887
110	0.8813907805	-0.1147657983	0.7512704456
111	0.876583051	-0.1026375227	0.7467332855
112	0.8719762526	-0.09107836464	0.7424327966
113	0.8676949989	-0.08039065151	0.7384786505
114	0.8635103526	-0.06999494604	0.7345881442
115	0.8595907502	-0.06030325857	0.7309506653
116	0.8559202861	-0.05126757257	0.7275413633
117	0.852146333	-0.04201744053	0.7240501744
118	0.8485741549	-0.03329952458	0.7207276174
119	0.8452806217	-0.02529409125	0.7176640459
120	0.8417164381	-0.01666587502	0.7143403665
121	0.8386439246	-0.009257160523	0.7114877072
122	0.835381265	-0.001419609494	0.7084645665
123	0.8323023677	0.005948490348	0.7055690079
124	0.8293952915	0.01288043437	0.7027920605
125	0.826645246	0.0194156132	0.7001486663
126	0.823957904	0.02578081591	0.6976497368
127	0.821314334	0.03202211816	0.6951434792
128	0.8187890154	0.03796550533	0.6927644067
129	0.8162773746	0.04385854751	0.6903962433
130	0.8137885687	0.04968015389	0.6879963581
131	0.8112438411	0.05561418673	0.6856294158
132	0.8090474626	0.06072096398	0.6834951867
133	0.8071019175	0.06523296744	0.6816072639
134	0.8049939844	0.07010931156	0.6795229295
135	0.8029537153	0.07481698122	0.677507428
136	0.8009245675	0.07948714078	0.6755381995
137	0.7991418306	0.08358042489	0.6737724484
138	0.797300163	0.0877994395	0.671905308
139	0.7956726017	0.09151986268	0.6702886573
140	0.7939095728	0.09554137166	0.6684958442
141	0.7924806235	0.09879429229	0.6670663509
142	0.7908119252	0.1025855702	0.6653650775
143	0.789489472	0.1055845037	0.6640274052
144	0.7879043848	0.1091724005	0.6623825716
145	0.7863771991	0.1126224149	0.6608248886
146	0.7849479131	0.1158452036	0.6593164232
147	0.7836478053	0.1187716258	0.657973191
148	0.7825604546	0.1212154266	0.6568439177
149	0.7813789421	0.1238670073	0.6556501481
150	0.7801416909	0.1266393841	0.6543324081
151	0.778838757	0.1295541902	0.6529880894
152	0.7776591282	0.1321889469	0.6517728997
153	0.776522969	0.1347228369	0.6504880743
154	0.7754439886	0.1371257753	0.6493563946
155	0.7744012843	0.1394447507	0.6481809071
156	0.7735967616	0.1412318774	0.6473138709
157	0.7727813283	0.1430413447	0.6464305153
158	0.7718225929	0.1451663624	0.6454051113
159	0.7708165513	0.1473933966	0.6443656381
160	0.770116793	0.1489407109	0.6435989202
161	0.7692697128	0.1508119051	0.6425862933
162	0.7686423127	0.1521964999	0.6418871037
163	0.7678649437	0.1539104906	0.6409509668
164	0.7669456725	0.1559351178	0.6399582132
165	0.7661086403	0.1577765103	0.6389859543
166	0.7651849533	0.1598062011	0.6379853935
167	0.7645760795	0.161142789	0.6372994943
168	0.7637212911	0.1630174084	0.6363625284
169	0.763038025	0.1645143578	0.6355298152
170	0.7623874429	0.1659384552	0.6347518515
171	0.7617406785	0.167352992	0.633953125
172	0.7611902559	0.1685558741	0.6333023122
173	0.7605599893	0.1699321778	0.6326136812
174	0.7599646443	0.1712311769	0.6318979508
175	0.7594116814	0.1724367901	0.6312778666
176	0.7588145148	0.173737794	0.6305488295
177	0.7582767856	0.1749084302	0.6299013442
178	0.757716433	0.1761274346	0.6292533161
179	0.7571110806	0.1774433202	0.6285424055
180	0.7566478268	0.1784496082	0.6279416705
181	0.7562819032	0.1792440385	0.6274830277
182	0.7557236896	0.1804551955	0.6268303333
183	0.755267279	0.1814448057	0.6262507449
184	0.7547823005	0.1824957032	0.6256764717
185	0.7543231032	0.1834901134	0.6251323417
186	0.7539077687	0.1843890156	0.6246078541
187	0.7536753444	0.1848918318	0.6242981428
188	0.7531018912	0.1861317518	0.6236569164
189	0.7528508242	0.1866743116	0.6233337729
190	0.7526450976	0.1871187554	0.6230500744
191	0.7522768803	0.1879139341	0.6225016391
192	0.7518116686	0.1889180195	0.621983065
193	0.7515066667	0.1895759806	0.6215124253
194	0.7511503402	0.1903443226	0.6209953467
195	0.7509823253	0.1907064845	0.6207465933
196	0.750672771	0.1913735272	0.6202569519
197	0.7501324829	0.1925371075	0.6196575056
198	0.7499827554	0.1928594168	0.6194268189
199	0.7496789944	0.193513107	0.6189744538
200	0.7494699315	0.193962854	0.6186375654
201	0.7492580201	0.194418601	0.618271726
202	0.748771017	0.1954654851	0.6176689504
203	0.748505608	0.1960357338	0.6172189089
204	0.7482612856	0.1965604978	0.6168861459
205	0.7479762026	0.1971725924	0.6164602121
206	0.7476291865	0.1979173472	0.6159569561
207	0.7473377126	0.198542632	0.6155140806
208	0.7471733525	0.1988951181	0.61518149
209	0.746933786	0.1994087529	0.6147578175
210	0.7467304312	0.19984462	0.6144094551
211	0.746463449	0.2004166846	0.6140833272
212	0.7461817544	0.2010200519	0.6136437799
213	0.7460880231	0.2012207664	0.6134777721
214	0.7457371044	0.2019719931	0.6130702679
215	0.7453427185	0.2028158504	0.6125973453
216	0.7449645291	0.2036246329	0.6120994009
217	0.7447236752	0.2041395006	0.6117591283
218	0.7445959262	0.2044125191	0.6114738589
219	0.7443479223	0.2049424063	0.6110809894
220	0.7440128942	0.20565795	0.6106747495
221	0.7437191755	0.206285001	0.6102654244
222	0.743614243	0.2065089583	0.6100922633
223	0.7432848166	0.2072118468	0.6096379466
224	0.7429576847	0.2079095316	0.6092552588
225	0.7427931236	0.2082603802	0.6089578409
226	0.7425898068	0.2086937497	0.6086175129
227	0.742183033	0.2095604313	0.6081629791
228	0.7419537543	0.2100487286	0.6078127268
229	0.7417977838	0.2103808144	0.6075089363
230	0.7415607328	0.2108853996	0.6071671706
231	0.7412388705	0.2115702555	0.6067995132
232	0.7410683514	0.211932964	0.6065382803
233	0.7407466469	0.2126170297	0.6061295285
234	0.7405521007	0.2130305644	0.6058361417
235	0.7403051678	0.2135552979	0.6054611612
236	0.739928796	0.2143547532	0.6050464276
237	0.7397506962	0.214732915	0.6047719261
238	0.7397201248	0.2147978184	0.6046839166
239	0.7395358118	0.2151890608	0.6043989744
240	0.7392484077	0.2157989408	0.6040547368
241	0.7390577912	0.2162033039	0.603742336
242	0.7387885105	0.2167743631	0.6033935323
243	0.7385702328	0.2172371084	0.6031108084
244	0.7383367633	0.2177319088	0.6028163106
245	0.7381537892	0.2181195829	0.602579488
246	0.7375621047	0.2193725498	0.6019617338
247	0.7372560761	0.2200202098	0.601635735
248	0.7370606969	0.2204335577	0.6013595077
249	0.7370096472	0.2205415413	0.6012285289
250	0.7366119601	0.2213824989	0.6007687967
251	0.7365418359	0.2215307382	0.6006252979
252	0.7363274949	0.2219837568	0.6003361025
253	0.7361639181	0.2223293945	0.6001373476
254	0.7360528014	0.2225641402	0.5999859008
255	0.7356718255	0.2233687229	0.5995859642
256	0.7356476099	0.2234198497	0.599481454
257	0.7350414814	0.2246990313	0.598876996
258	0.7348514876	0.2250997797	0.5986453895
259	0.7346291662	0.2255685842	0.5983799468
260	0.734399552	0.226052618	0.5980494416
261	0.7341937014	0.2264864288	0.5977577484
262	0.7340435295	0.2268028251	0.5975424455
263	0.7338239435	0.2272653533	0.5972814788
264	0.7335956021	0.2277461766	0.5970334501
265	0.7332382289	0.2284984045	0.5966796655
266	0.7330494895	0.2288955307	0.5964051309
267	0.7329807172	0.2290402088	0.5962468441
268	0.7328924723	0.2292258322	0.596088272
269	0.7327857148	0.229450367	0.5959041213
270	0.732314428	0.2304411972	0.5954333712
271	0.7318833464	0.231346942	0.5950038323
272	0.7315323191	0.232084091	0.5946459237
273	0.7313333701	0.232501722	0.5944188126
274	0.7311736276	0.2328369691	0.5941728757
275	0.7311350107	0.2329180024	0.5940746574
276	0.730774595	0.2336740878	0.593670406
277	0.7307176343	0.2337935467	0.5935654214
278	0.7306592692	0.2339159413	0.5934245499
279	0.7302446141	0.2347852125	0.5929932914
280	0.7299755501	0.2353490066	0.5926579359
281	0.7298064383	0.2357032555	0.5924593122
282	0.7298008966	0.2357148626	0.5924252681
283	0.7295681432	0.2362022875	0.5921648977
284	0.7295043506	0.236335853	0.5920719282
285	0.729130978	0.2371173653	0.5916863115
286	0.7290233671	0.2373425332	0.5915380813
287	0.7288240533	0.2377594946	0.591311476
288	0.728732285	0.2379514344	0.5911461912
289	0.728372018	0.2387047235	0.5907830882
290	0.7281796576	0.2391067811	0.5905294525
291	0.7280530623	0.2393713234	0.5903597487
292	0.7278995975	0.2396919523	0.5901052461
293	0.7276960384	0.2401171373	0.5898602093
294	0.7275224145	0.2404797009	0.5896499378
295	0.7270803036	0.241402532	0.5891646005
296	0.7266809847	0.24223556	0.5887110437
297	0.726383148	0.2428565858	0.5884081787
298	0.7261972257	0.2432441273	0.5881946769
299	0.7257785815	0.2441163977	0.5877340913
300	0.7255597867	0.2445720697	0.5874638607
301	0.7254168046	0.2448697765	0.5872978399
302	0.7249647359	0.2458106544	0.5868467208
303	0.7247999913	0.246153387	0.5866464678
304	0.7246911265	0.2463798252	0.5865023659
305	0.7243283967	0.2471340556	0.5861194983
306	0.7240008424	0.2478148207	0.5856877661
307	0.723572591	0.2487044029	0.5852474221
308	0.7232439468	0.2493867195	0.5849186924
309	0.7230145942	0.2498627078	0.5846363309
310	0.7229368261	0.2500240701	0.5845002677
311	0.72285113	0.250201862	0.5843995395
312	0.7228323045	0.2502409161	0.5843492408
313	0.7224677395	0.2509970169	0.583934049
314	0.7221524478	0.251650618	0.5835656501
315	0.7216785782	0.2526324154	0.5830759848
316	0.7214189151	0.2531701308	0.5827508734
317	0.7210492568	0.2539352928	0.5823539489
318	0.7207180366	0.2546205578	0.5819983394
319	0.7206954929	0.2546671872	0.5819497955
320	0.7204530387	0.2551685881	0.581651661
321	0.7200075902	0.2560893463	0.5811958659
322	0.7197957936	0.2565269375	0.5809247626
323	0.7196308046	0.256867731	0.5807558077
324	0.7192977253	0.2575554855	0.5804054822
325	0.719119546	0.2579232661	0.5801824887
326	0.7189184541	0.2583382312	0.5799314974
327	0.7188207885	0.2585397282	0.5797726467
328	0.7186953365	0.2587985119	0.5796066536
329	0.718453153	0.2592979629	0.5793154041
330	0.7183636372	0.2594825271	0.5791996273
331	0.7181890052	0.2598425183	0.5790309462
332	0.718006782	0.2602180651	0.5788562271
333	0.7177592165	0.260728124	0.5786281446
334	0.7175980563	0.2610600677	0.5783802674
335	0.7172663887	0.2617429733	0.5780298457
336	0.7171019359	0.2620814652	0.5778182161
337	0.7169128544	0.2624705547	0.5776153652
338	0.7167080239	0.2628919362	0.5773446469
339	0.7165053663	0.2633087292	0.5771342113
340	0.7163218443	0.2636860655	0.5769227606
341	0.715974842	0.2643992666	0.5765486786
342	0.7159223673	0.2645070889	0.5764521355
343	0.7156776419	0.2650098333	0.5761693663
344	0.7156214145	0.2651253183	0.576074544
345	0.7153671254	0.2656474866	0.575788747
346	0.7151571949	0.2660784272	0.5755702136
347	0.714749319	0.266915344	0.5751658955
348	0.7147483801	0.26691727	0.5751555268
349	0.7145257299	0.2673739219	0.5749024525
350	0.7143436895	0.2677471779	0.5747156027
351	0.7140155447	0.2684197668	0.5743914843
352	0.7136790644	0.2691091195	0.5740454704
353	0.7136673849	0.2691330418	0.5740271452
354	0.7134075361	0.2696651674	0.573748124
355	0.7131091097	0.270276054	0.5734300991
356	0.7129046918	0.2706943554	0.5731735712
357	0.7127101864	0.2710922614	0.5729721829
358	0.7124190006	0.2716877469	0.5727201322
359	0.7123260064	0.2718778719	0.5726267365
360	0.7120265165	0.2724900057	0.572308883
361	0.7120063336	0.2725312487	0.5722748745
362	0.7118901492	0.2727686443	0.5721658467
363	0.711824061	0.272903663	0.5721038326
364	0.7116611665	0.2732364037	0.5719309989
365	0.7113998019	0.2737701279	0.5716138594
366	0.7110390925	0.2745063989	0.5712327217
367	0.7107910724	0.2750124347	0.5709999759
368	0.7107119131	0.2751739063	0.5709242909
369	0.7105235975	0.2755579664	0.5707465789
370	0.7100708341	0.2764809374	0.5703217832
371	0.7099158686	0.2767967036	0.5701142827
372	0.7097441454	0.277146536	0.5699658387
373	0.7095030821	0.2776374842	0.5697175964
374	0.7094437972	0.2777581982	0.5696301242
375	0.7092966283	0.2780578147	0.5694798523
376	0.7089450407	0.2787733487	0.569156352
377	0.7088418278	0.2789833355	0.5690392781
378	0.7087744575	0.2791203837	0.5689592467
379	0.7085911684	0.2794931746	0.5687345166
380	0.7082795286	0.2801267958	0.5684460464
381	0.7080297385	0.280634464	0.5682141124
382	0.7080215089	0.2806511866	0.5682011648
383	0.7078628586	0.2809735274	0.5680158802
384	0.707746108	0.2812106916	0.5678929459
385	0.7077424848	0.281218051	0.567884264
386	0.7075879544	0.2815318983	0.5676850538
387	0.7073463983	0.2820223552	0.5674278663
388	0.7072395106	0.2822393274	0.5673159326
389	0.707102559	0.2825172783	0.5671467366
390	0.706823384	0.2830837129	0.5669030192
391	0.7068224987	0.2830855088	0.5668981031
392	0.7067162112	0.2833011028	0.5668115227
393	0.7065131498	0.2837129032	0.5665965933
394	0.7063740256	0.283994973	0.5664592905
395	0.7062435198	0.2842595189	0.5663266772
396	0.7060445802	0.2846626916	0.5661438213
397	0.705793646	0.285171075	0.5659089668
398	0.7056582384	0.2854453309	0.5657529486
399	0.7054235778	0.28592049	0.5655269315
400	0.7053371685	0.2860954183	0.5654358058
401	0.705079686	0.2866165434	0.565211814
402	0.7049007431	0.2869785981	0.5650233287
403	0.7047533371	0.2872767751	0.564870873
404	0.7047325239	0.2873188717	0.5648521842
405	0.7045453306	0.2876974306	0.5646522647
406	0.7043711822	0.2880495188	0.564503037
407	0.7041930232	0.2884096253	0.5643114959
408	0.7040831711	0.2886316202	0.5641804201
409	0.703953225	0.2888941771	0.5640707899
410	0.7036881214	0.2894296709	0.5638125372
411	0.7033765717	0.2900587249	0.5634955511
412	0.7031362312	0.2905438094	0.5632746685
413	0.7030572819	0.2907031182	0.5631885971
414	0.7029053455	0.2910096549	0.5630327414
415	0.702904579	0.2910112011	0.5630293267
416	0.7028010384	0.2912200593	0.5629280815
417	0.7027607824	0.291301254	0.5628917039
418	0.7026478328	0.2915290436	0.5627889268
419	0.7024688079	0.2918900147	0.5626440408
420	0.7022379025	0.2923554576	0.5624073143
421	0.7022300726	0.2923712377	0.5623965469
422	0.7020696246	0.2926945639	0.5622152811
423	0.7020308664	0.2927726562	0.562178898
424	0.7018094643	0.2932186678	0.5619838557
425	0.7016101888	0.2936199852	0.5617392737
426	0.701399663	0.2940438356	0.561541187
427	0.7013963974	0.2940504094	0.561534809
428	0.7011057307	0.2946353953	0.5612689609
429	0.7009460749	0.29495661	0.5611161518
430	0.7008724944	0.2951046234	0.561052162
431	0.7006421459	0.2955678885	0.5608534615
432	0.7004401717	0.2959739635	0.5606853115
433	0.7003191686	0.2962171876	0.5605730213
434	0.6999019763	0.2970554492	0.5601771646
435	0.6994784456	0.2979059354	0.5597973542
436	0.6994777071	0.2979074181	0.5597950901
437	0.6992599428	0.2983445067	0.5595837621
438	0.6990069616	0.2988521105	0.5593696446
439	0.6990063184	0.2988534009	0.5593672728
440	0.6987995599	0.2992681228	0.5591536299
441	0.6987570191	0.299353437	0.5591098701
442	0.6986542648	0.2995594862	0.5590171732
443	0.6981629637	0.3005442543	0.558596579
444	0.6980778833	0.3007147197	0.5584983811
445	0.6980167409	0.3008372107	0.5584302726
446	0.6978598193	0.3011515338	0.5582959337
447	0.6978049222	0.3012614792	0.5582305665
448	0.6975127153	0.3018465523	0.5579425729
449	0.6973416398	0.3021889756	0.5577703456
450	0.6972172296	0.3024379413	0.5576152998
451	0.6970500041	0.3027725177	0.5574601047
452	0.697049436	0.3027736542	0.5574579884
453	0.6970439269	0.3027846751	0.5574524125
454	0.696903699	0.3030651717	0.5573201999
455	0.6969031552	0.3030662594	0.5573181123
456	0.6969026278	0.3030673141	0.5573160656
457	0.6967509762	0.3033705974	0.5571497508
458	0.6966889308	0.303494661	0.5571044607
459	0.6964263425	0.3040196003	0.5568576009
460	0.6964258413	0.304020602	0.5568556882
461	0.6962389003	0.3043941943	0.5567020422
462	0.6961121632	0.3046474149	0.5565565809
463	0.6960608076	0.3047500102	0.5564878476
464	0.6959213639	0.3050285448	0.5563349722
465	0.6956982524	0.3054740873	0.5561098832
466	0.6956121967	0.3056458981	0.5560067331
467	0.6954668923	0.3059359511	0.5558196099
468	0.6951774341	0.3065135795	0.5555424964
469	0.6950257257	0.3068162252	0.5554121013
470	0.6949011701	0.3070646539	0.5552555194
471	0.6948450132	0.3071766455	0.5551959648
472	0.6946246662	0.3076159875	0.5549873381
473	0.6945112812	0.3078420076	0.5548811552
474	0.6943418009	0.3081797786	0.5547122838
475	0.6942470754	0.3083685285	0.5545997455
476	0.6938633323	0.3091329119	0.5542785112
477	0.6937153346	0.3094275978	0.5541207497
478	0.6935465567	0.3097635833	0.553972744
479	0.6934613675	0.3099331382	0.5538739005
480	0.6933923092	0.3100705717	0.5538084336
481	0.6932065175	0.31044025	0.5536501582
482	0.6930408197	0.3107698629	0.553504729
483	0.6928490828	0.3111511754	0.553315697
484	0.6926141773	0.3116181945	0.5530942538
485	0.6923338353	0.3121753397	0.5528347211
486	0.6921564451	0.3125277642	0.5526587402
487	0.6921554149	0.3125298106	0.5526561889
488	0.6919430858	0.3129515297	0.5524468712
489	0.6919361074	0.3129653876	0.5524345947
490	0.6918155783	0.3132047173	0.5522999133
491	0.6916772516	0.3134793357	0.5521726792
492	0.6915647013	0.31370274	0.5520810477
493	0.6915270504	0.3137774663	0.5520435309
494	0.6913389154	0.3141507991	0.5518789151
495	0.6912556979	0.3143159025	0.5518048172
496	0.6911337833	0.3145577452	0.5516700874
497	0.6910788912	0.3146666209	0.5515932239
498	0.6908048213	0.3152100959	0.5513743057
499	0.6908024937	0.3152147106	0.5513755242
500	0.6908021142	0.3152154629	0.5513744428
501	0.6906745328	0.3154683796	0.5512790259
502	0.6902530116	0.3163036689	0.5509212706
503	0.6901325935	0.3165421966	0.5508122579
504	0.6897401694	0.3173192331	0.5504331487
505	0.689604684	0.3175874041	0.5503306267
506	0.6895057164	0.317783261	0.5501960031
507	0.6892802041	0.3182294446	0.550017782
508	0.6892672354	0.3182550991	0.550002687
509	0.6891581913	0.3184707903	0.5498756214
510	0.6890405649	0.318703419	0.5497440108
511	0.6888762072	0.3190284012	0.5496003275
512	0.6886935973	0.3193893824	0.5494529744
513	0.6886932754	0.3193900186	0.5494519796
514	0.6885716409	0.3196304111	0.5493150494
515	0.688571331	0.3196310236	0.5493140434
516	0.6883408335	0.3200864509	0.5491054236
517	0.6882234471	0.3203183297	0.5489687665
518	0.6879066284	0.3209439586	0.5486836736
519	0.6875791265	0.3215903813	0.5483861348
520	0.6875217128	0.3217036726	0.5482977954
521	0.6875107697	0.321725265	0.5482876509
522	0.6874292286	0.3218861467	0.5482184013
523	0.6873076419	0.3221260038	0.5481144332
524	0.687084579	0.3225659348	0.5479108092
525	0.6870007581	0.322731212	0.5478108759
526	0.6869976201	0.3227373991	0.5478072497
527	0.6866984835	0.323327066	0.5475367218
528	0.6865297379	0.3236595892	0.5473626311
529	0.6864577725	0.3238013763	0.5472859483
530	0.6861958388	0.3243173161	0.5470456538
531	0.6859254781	0.3248496483	0.546821217
532	0.6858438934	0.3250102449	0.5467335928
533	0.6856800889	0.3253326305	0.5465612771
534	0.6856798189	0.3253331619	0.5465604598
535	0.6855282694	0.3256313599	0.5464051414
536	0.6854083205	0.3258673316	0.5462883965
537	0.6853076058	0.3260654329	0.546187192
538	0.6851041266	0.3264655781	0.5460082744
539	0.6848293777	0.3270056879	0.5457673566
540	0.6848280678	0.3270082624	0.5457664475
541	0.6847095457	0.3272411895	0.5456675095
542	0.6844783572	0.3276954195	0.5454523887
543	0.6842818683	0.3280813526	0.5452847247
544	0.6841428844	0.3283542707	0.5451465227
545	0.6839906332	0.3286531774	0.5449818837
546	0.6838301242	0.3289682243	0.5448515171
547	0.683707039	0.3292097658	0.5447271168
548	0.6836990487	0.3292254442	0.544724136
549	0.683491852	0.3296319425	0.5444979194
550	0.6834804338	0.3296543403	0.5444921201
551	0.6834423701	0.3297290027	0.5444600324
552	0.6834117207	0.3297891187	0.5444295899
553	0.6831873305	0.3302291582	0.544211741
554	0.6829529808	0.3306885744	0.5440207802
555	0.6827352334	0.3311153025	0.5438071333
556	0.6826499345	0.331282429	0.5437381114
557	0.682475834	0.3316234799	0.5436112008
558	0.6823713531	0.3318281091	0.5435075963
559	0.6822521472	0.3320615395	0.5433657276
560	0.6821813701	0.3322001166	0.5432978425
561	0.6821756243	0.3322113659	0.5432941112
562	0.681750071	0.3330442628	0.5429107623
563	0.6814161152	0.3336975204	0.5426250141
564	0.6813157491	0.333893786	0.542514984
565	0.6812788085	0.333966016	0.5424725302
566	0.6812001689	0.3341197669	0.5423873158
567	0.6811684825	0.3341817129	0.5423478732
568	0.6810685003	0.3343771568	0.5422658458
569	0.6809850085	0.3345403435	0.5421734595
570	0.6808960402	0.334714212	0.5421069153
571	0.680621408	0.3352507757	0.5418503508
572	0.6804920006	0.3355035308	0.5417573997
573	0.6804122865	0.3356592024	0.5416913294
574	0.6803316838	0.3358165907	0.5416406584
575	0.6802285998	0.33601785	0.5415259262
576	0.679980182	0.3365027308	0.5413460845
577	0.6799320183	0.3365967198	0.5413044306
578	0.6797981776	0.3368578684	0.5411400316
579	0.6797912604	0.3368713637	0.541135727
580	0.6796365458	0.3371731741	0.5409956631
581	0.6794526746	0.3375317724	0.5408591493
582	0.6790821498	0.3382541007	0.5405541645
583	0.678734607	0.3389312683	0.5402671915
584	0.6786494973	0.3390970468	0.5401613091
585	0.6782195678	0.3399341555	0.5397784711
586	0.6781172106	0.3401333753	0.5396726696
587	0.6781041789	0.3401587369	0.5396588884
588	0.6778723949	0.3406097428	0.5394517116
589	0.6777743332	0.3408005053	0.5393551092
590	0.6776195096	0.3411016321	0.53923494
591	0.6772810519	0.3417596814	0.5389044376
592	0.6771755746	0.3419646892	0.5388130318
593	0.6770861331	0.3421385046	0.5387222332
594	0.6767361513	0.3428184182	0.5384366011
595	0.6766470373	0.342991485	0.5383385162
596	0.6765665808	0.3431477185	0.5382645168
597	0.6765388301	0.3432016015	0.5382249981
598	0.6761854882	0.343887486	0.5378919046
599	0.6760870059	0.3440785898	0.5377925279
600	0.6756316545	0.3449618315	0.5374276091
601	0.6754055339	0.3454002149	0.537213718
602	0.6752660265	0.3456706067	0.5370809014
603	0.6751605315	0.3458750391	0.536982371
604	0.6750660934	0.3460580177	0.5368829495
605	0.6749922021	0.3462011682	0.5368176322
606	0.6748628324	0.3464517597	0.5367081227
607	0.6748462439	0.3464838883	0.5366806719
608	0.6747265338	0.3467157206	0.5365604152
609	0.6747258192	0.3467171044	0.5365596066
610	0.6745183022	0.3471188866	0.5363914591
611	0.6743693839	0.3474071376	0.5362563029
612	0.6743619186	0.3474215858	0.5362467283
613	0.6742900486	0.3475606752	0.5361597627
614	0.6740890184	0.3479496487	0.5359379084
615	0.673990916	0.348139425	0.535863424
616	0.6738994354	0.3483163667	0.5358088393
617	0.6738413234	0.3484287545	0.5357344746
618	0.6737007473	0.3487005863	0.5355744446
