iter	RMSE	R2	MAE
126	0.8249243557	0.02221593283	0.6985226771
127	0.8223608485	0.02828354822	0.6960342078
128	0.8198035979	0.03431753899	0.6935606087
129	0.817134164	0.04059618558	0.6909991814
130	0.8146662356	0.04638266337	0.6885287799
131	0.8123291916	0.05184612542	0.6862392908
132	0.8100777847	0.05709454434	0.6840511131
133	0.8078232947	0.06233555434	0.6818478055
134	0.8056551206	0.06736212767	0.6796856389
135	0.8035288394	0.07227845838	0.6775289581
136	0.8015124879	0.07692861055	0.6754396363
137	0.7997419112	0.08100231747	0.6736362441
138	0.7981333487	0.08469545533	0.6719999553
139	0.79641554	0.08863120401	0.670210812
140	0.7946961041	0.09256218861	0.6684080543
141	0.7930605962	0.09629341245	0.6666894338
142	0.7914061712	0.1000599728	0.6649657263
143	0.789947989	0.1033732335	0.6634537804
144	0.7886758823	0.106258706	0.662138857
145	0.7872862661	0.1094054061	0.6606811234
146	0.7857850612	0.1127985564	0.6591711228
147	0.7844976806	0.1157032445	0.6577919377
148	0.7832672706	0.1184749399	0.6564620529
149	0.7819779135	0.1213747549	0.6551341128
150	0.7807563138	0.1241177736	0.6538248514
151	0.7796618382	0.1265717012	0.6526006184
152	0.7786716827	0.1287887669	0.6515512423
153	0.7777497958	0.1308504387	0.6505655317
154	0.7765299963	0.1335745972	0.649255958
155	0.7755466434	0.1357675902	0.6482059526
156	0.7743129668	0.1385149049	0.6469110951
157	0.7733179928	0.1407274587	0.6458892404
158	0.7723958798	0.1427754493	0.6448163021
159	0.7716115712	0.1445154567	0.64396412
160	0.7707261864	0.1464775797	0.6429839579
161	0.7698364563	0.1484470631	0.6419663869
162	0.7689193471	0.1504747714	0.6409459756
163	0.7680075642	0.1524883072	0.6399878534
164	0.7671361708	0.1544104162	0.6390027625
165	0.7661211944	0.1566464879	0.6379289358
166	0.7654185716	0.1581926863	0.6371322742
167	0.7648868661	0.1593618195	0.6365442038
168	0.7641241284	0.1610375359	0.6356361213
169	0.7634560597	0.1625038932	0.634873113
170	0.7626468957	0.1642782262	0.6339969543
171	0.7622042354	0.1652480944	0.6334939596
172	0.7617758026	0.1661862538	0.6330041094
173	0.7609034517	0.1680948513	0.6321004933
174	0.7603086795	0.1693948867	0.6313398612
175	0.7596708733	0.1707878548	0.6305736504
176	0.7592125172	0.1717881822	0.6300305827
177	0.7586737384	0.172963254	0.6294022526
178	0.7579881034	0.1744574118	0.6286064196
179	0.7574386781	0.1756537619	0.6278733253
180	0.7569392437	0.1767405064	0.6272509254
181	0.7565496578	0.1775877283	0.6267564846
182	0.7561389751	0.1784803567	0.626210697
183	0.7558283179	0.1791552552	0.6257762165
184	0.7552336407	0.1804464099	0.6250750547
185	0.7546368217	0.1817411929	0.6243845789
186	0.7541905644	0.1827086676	0.6237768818
187	0.7537677132	0.1836248703	0.6231784146
188	0.753363426	0.1845003695	0.6226219086
189	0.7530150134	0.1852544934	0.622194955
190	0.7525524156	0.1862552269	0.621602544
191	0.7523522057	0.1866881485	0.6213274689
192	0.7520298053	0.1873850451	0.6208753495
193	0.751562101	0.1883954981	0.620278517
194	0.75087546	0.1898778143	0.6195486461
195	0.7505319319	0.190618912	0.6190587348
196	0.7501516762	0.1914388475	0.6185170661
197	0.7499932938	0.1917802405	0.6182812011
198	0.7496010259	0.1926254634	0.6177774812
199	0.7493986171	0.1930614224	0.6174744905
200	0.7491204807	0.1936602955	0.6169827279
201	0.7487293452	0.1945020979	0.6164996318
202	0.748599994	0.1947803913	0.6162940981
203	0.7483491902	0.195319847	0.6158823177
204	0.7478508985	0.19639109	0.6152767877
205	0.7475172826	0.1971079093	0.6148108821
206	0.7471187778	0.1979637318	0.6142864022
207	0.7465489837	0.1991866196	0.6136531487
208	0.7461941343	0.1999477235	0.613181847
209	0.7456413891	0.2011325658	0.6125896646
210	0.7454722428	0.2014949657	0.6123293339
211	0.7453756999	0.2017017743	0.6121609964
212	0.7452804616	0.2019057619	0.6119821533
213	0.7450704867	0.2023554078	0.6115923483
214	0.7448907569	0.2027401853	0.6112334263
215	0.744459303	0.2036634919	0.6107247905
216	0.7440749263	0.2044856032	0.6102709057
217	0.7437449118	0.2051911049	0.6097812961
218	0.7436268717	0.2054433737	0.6095906327
219	0.7430465164	0.2066830956	0.6089943898
220	0.7427128993	0.2073953111	0.6085588533
221	0.7423629295	0.2081420933	0.6080965936
222	0.742054397	0.2088001625	0.6076537839
223	0.7418937105	0.2091427825	0.6073432017
224	0.7417604894	0.2094267839	0.6071483512
225	0.7415737042	0.2098248876	0.6068202903
226	0.7413105327	0.2103856268	0.6064134413
227	0.7409791779	0.2110913607	0.6059896931
228	0.7406431157	0.2118067985	0.6055673591
229	0.7403417259	0.2124481468	0.6051568432
230	0.7396906996	0.2138326197	0.6044891717
231	0.7393129729	0.214635335	0.6040253859
232	0.7391020091	0.2150834805	0.6037528201
233	0.7386638171	0.2160139128	0.6032244266
234	0.7382949363	0.2167967459	0.602799229
235	0.7379832947	0.217457802	0.6024000396
236	0.73790844	0.2176165427	0.602248874
237	0.7378010524	0.2178442461	0.6020191907
238	0.7377145619	0.2180276155	0.6018326085
239	0.7375139117	0.2184529333	0.6015114688
240	0.7372380855	0.2190374129	0.6011839967
241	0.7370506667	0.219434431	0.6009011487
242	0.7368644256	0.2198288545	0.6006147767
243	0.7366898039	0.2201985797	0.6003448402
244	0.7366585827	0.2202646749	0.6002605671
245	0.7364187693	0.2207722655	0.5999671785
246	0.7360866105	0.2214750423	0.5996007901
247	0.7358837634	0.2219040671	0.599289791
248	0.7357381261	0.2222120197	0.5990498827
249	0.7354071693	0.2229116064	0.5986540147
250	0.7351758512	0.2234003869	0.5983267439
251	0.7349318627	0.2239157737	0.597995625
252	0.7347455046	0.22430931	0.5977517456
253	0.7345543676	0.2247128345	0.5975294627
254	0.7343495457	0.2251451337	0.5972275313
255	0.7340111348	0.2258591232	0.5968276825
256	0.7335657649	0.2267982764	0.5963759742
257	0.7334046987	0.2271377769	0.5961110903
258	0.7330994317	0.2277810241	0.5957731279
259	0.7330412007	0.2279036959	0.5956733094
260	0.7328817253	0.2282396032	0.5954331292
261	0.732741844	0.2285341789	0.5952350584
262	0.7324690778	0.2291084346	0.5949078353
263	0.7323495242	0.229360064	0.5946979727
264	0.7320549231	0.2299799475	0.5943813963
265	0.7319023925	0.2303007961	0.5941541015
266	0.7314756718	0.2311980492	0.5937090884
267	0.7310485026	0.2320957212	0.5932725602
268	0.7307971711	0.2326236351	0.5929820954
269	0.7306780005	0.2328738859	0.5927618619
270	0.730396871	0.2334640783	0.5924533355
271	0.7303533065	0.2335555156	0.5923787913
272	0.7300900302	0.2341079886	0.5920957612
273	0.7299204877	0.2344636602	0.5918873252
274	0.7299026377	0.2345011019	0.591841054
275	0.7296122736	0.2351100301	0.5915441399
276	0.7294373849	0.2354766757	0.5913325296
277	0.7291203782	0.2361410408	0.5909988142
278	0.728913185	0.2365751087	0.5907718576
279	0.7287341861	0.2369500105	0.5905393452
280	0.7285659502	0.2373022861	0.5903471186
281	0.7284741201	0.2374945383	0.5901982509
282	0.7282460947	0.2379718191	0.5899519993
283	0.7281902732	0.2380886366	0.5898576765
284	0.7277976239	0.2389100794	0.5894445046
285	0.7276691705	0.2391787144	0.5892574138
286	0.727610639	0.2393011057	0.58916331
287	0.7274788392	0.2395766676	0.5889336379
288	0.7272706253	0.2400118913	0.5886954348
289	0.7271206058	0.2403253958	0.5884798294
290	0.7268713942	0.2408460448	0.5882016687
291	0.726543878	0.241530015	0.5878438657
292	0.7259460848	0.242777625	0.5872557063
293	0.7257107642	0.2432684635	0.5869316843
294	0.7254814845	0.2437465485	0.5866674101
295	0.7253165827	0.244090302	0.5864065299
296	0.7249897041	0.2447714804	0.586059867
297	0.7248253956	0.2451137651	0.5858531104
298	0.7246553159	0.2454679904	0.5856265978
299	0.7244191085	0.2459598022	0.5853837075
300	0.7239187213	0.2470011379	0.584896486
301	0.7238290463	0.247187681	0.5846993316
302	0.7237323289	0.2473888477	0.5845157418
303	0.7235647492	0.2477373405	0.5843189262
304	0.7233076583	0.2482718207	0.5840826246
305	0.722981182	0.2489502763	0.5837021694
306	0.7228105678	0.2493047106	0.5834750832
307	0.7225518385	0.2498420356	0.5831839092
308	0.7223921636	0.2501735499	0.5830071277
309	0.7220042469	0.2509786309	0.5825973399
310	0.7216386705	0.251736951	0.5821828126
311	0.7214486939	0.2521308705	0.5819066302
312	0.7212028541	0.2526404693	0.5816064715
313	0.7209979334	0.2530651145	0.5813849704
314	0.7207412062	0.2535969451	0.5811197136
315	0.7204841447	0.2541292784	0.5807878476
316	0.7200558204	0.2550158478	0.5803138514
317	0.719736326	0.2556768117	0.5799369609
318	0.7194916288	0.2561828383	0.5796682444
319	0.719073903	0.2570462851	0.5791982784
320	0.7187617321	0.2576912208	0.5788351965
321	0.7185408977	0.2581472888	0.5785962247
322	0.718004825	0.2592538052	0.5780402846
323	0.7177388755	0.2598024494	0.5777481646
324	0.7173395405	0.2606258814	0.5773184295
325	0.7173177338	0.2606708338	0.5772768951
326	0.7169494111	0.2614298887	0.5768968528
327	0.7168107339	0.2617155795	0.5767057117
328	0.7167723368	0.2617946722	0.576610313
329	0.7166163897	0.2621158577	0.5764391861
330	0.7162403536	0.2628900469	0.5760835596
331	0.7158574714	0.2636779132	0.5757282786
332	0.7157785287	0.2638403031	0.5756423201
333	0.7155835306	0.2642413496	0.5754111924
334	0.7153018887	0.2648204005	0.5750693153
335	0.7151166232	0.2652011789	0.5747926191
336	0.7148303518	0.2657893621	0.5744718771
337	0.7145398257	0.2663860464	0.5741627199
338	0.7143582234	0.2667588991	0.573909107
339	0.7142140678	0.2670548014	0.5737532378
340	0.7141945346	0.2670948919	0.5737199432
341	0.7141910809	0.2671019803	0.5737074759
342	0.7139500455	0.2675965945	0.5734413959
343	0.7139386281	0.2676200194	0.5734148573
344	0.7134119261	0.2687002348	0.5728832521
345	0.713095073	0.2693496858	0.5725261785
346	0.7129773919	0.2695908224	0.5724135574
347	0.7127387963	0.2700795989	0.5721422658
348	0.7124330716	0.2707056538	0.5718279827
349	0.7123126423	0.270952192	0.5717053065
350	0.7120214018	0.2715482361	0.5713763846
351	0.7117773528	0.2720475117	0.5710401681
352	0.7115483528	0.2725158442	0.5707827324
353	0.7113555751	0.2729099811	0.5705040822
354	0.7113525415	0.2729161827	0.5704724469
355	0.7110367894	0.2735615089	0.5701466906
356	0.7108691711	0.2739039667	0.5699387543
357	0.71068597	0.2742781691	0.5697181155
358	0.7103598391	0.2749440778	0.5693735568
359	0.7101583406	0.2753553538	0.5691482507
360	0.7098389606	0.2760069971	0.5688606604
361	0.7096003475	0.2764936572	0.5685814756
362	0.7092200199	0.2772690111	0.5681974521
363	0.7090561962	0.2776028618	0.5680188153
364	0.7088252202	0.2780734289	0.5677614105
365	0.7084450453	0.2788476246	0.5674023148
366	0.7082989694	0.2791449862	0.5672179624
367	0.7081154523	0.2795184785	0.5669873089
368	0.7079448824	0.2798655337	0.5668022827
369	0.7076833531	0.2803975002	0.5665003565
370	0.7072360781	0.2813068294	0.5660526374
371	0.7071203167	0.2815420834	0.5658918007
372	0.7068612169	0.2820684951	0.5656182883
373	0.7067273508	0.2823403946	0.5654850573
374	0.7066727321	0.2824513175	0.5653948563
375	0.7065348245	0.2827313503	0.5652337406
376	0.7063805629	0.2830445264	0.5650823181
377	0.7060874477	0.2836394096	0.5647418719
378	0.7059406677	0.2839372098	0.5645908626
379	0.7056925987	0.2844403732	0.5643465065
380	0.7055285559	0.2847730075	0.5642096955
381	0.7053520834	0.2851307593	0.5640045712
382	0.7050478009	0.2857474027	0.5637420784
383	0.7048407678	0.286166813	0.5635495284
384	0.7043747692	0.2871103887	0.5631124557
385	0.7040291315	0.287809849	0.5627775602
386	0.7039096749	0.288051511	0.5626666677
387	0.7036258947	0.2886254375	0.5623648328
388	0.7034995565	0.2888808736	0.5622150252
389	0.7034991717	0.2888816515	0.5622098808
390	0.7032174619	0.289451059	0.5619266765
391	0.7031579772	0.2895712638	0.5618460583
392	0.702838981	0.2902157069	0.5615544159
393	0.7026827048	0.2905313128	0.5613380371
394	0.7024456693	0.2910098813	0.5611076888
395	0.7022065758	0.2914924411	0.5608214537
396	0.7020146257	0.2918797333	0.5606335504
397	0.7018573396	0.2921970059	0.5604457531
398	0.7016959139	0.2925225548	0.5602357185
399	0.7014038949	0.2931112823	0.5598714449
400	0.7012924685	0.29333586	0.5597532733
401	0.7011192159	0.2936849762	0.5595978684
402	0.7010468988	0.2938306747	0.5594908414
403	0.7007786828	0.2943709229	0.5592208262
404	0.7006628506	0.2946041715	0.5590743503
405	0.7004162592	0.2951005984	0.5588148252
406	0.7002124585	0.295510749	0.5585927396
407	0.7000763148	0.2957846729	0.5584431244
408	0.6997813039	0.2963780581	0.5581744274
409	0.6996147273	0.2967129998	0.558031835
410	0.6995294093	0.2968845209	0.5579244577
411	0.6990758938	0.2977959062	0.5574747065
412	0.6987894852	0.2983711688	0.557161166
413	0.6985146788	0.2989229062	0.5569228365
414	0.6982164284	0.2995214675	0.5566004676
415	0.6979992313	0.2999572013	0.5564031992
416	0.6979511557	0.3000536307	0.5563581054
417	0.6978554567	0.3002455626	0.5562786492
418	0.6975989146	0.3007599485	0.5560654023
419	0.6971126363	0.3017344532	0.5556338738
420	0.696858097	0.3022442808	0.5553705956
421	0.6967173259	0.3025261572	0.5552296179
422	0.6965227237	0.3029157296	0.555000017
423	0.6963881155	0.303185137	0.5548602127
424	0.6961462359	0.3036691087	0.5546386785
425	0.6957615756	0.3044384207	0.5543045589
426	0.6956829761	0.3045955657	0.5542049272
427	0.6955668113	0.3048277828	0.5540837162
428	0.6952312182	0.3054984264	0.5537345158
429	0.69511885	0.3057229089	0.5536231064
430	0.6950032848	0.3059537401	0.5535064089
431	0.6948130225	0.3063336887	0.553346795
432	0.6948106636	0.3063383988	0.5533424638
433	0.6946932719	0.306572774	0.5532334295
434	0.6945100778	0.3069384464	0.5530225479
435	0.6942192148	0.3075188376	0.5527339543
436	0.6939822439	0.3079915121	0.5524892884
437	0.6939817041	0.3079925886	0.5524868346
438	0.6937093959	0.3085355492	0.552206184
439	0.6935063774	0.3089402128	0.5520044183
440	0.6933365675	0.309278593	0.5517914341
441	0.6932303384	0.3094902337	0.5516762221
442	0.6931441347	0.3096619538	0.5516121064
443	0.6930028715	0.3099433079	0.5514098066
444	0.6929489866	0.3100506154	0.5513232731
445	0.6929027216	0.3101427417	0.5512704842
446	0.6926870331	0.3105721559	0.5510521617
447	0.6926472872	0.3106512713	0.5509982542
448	0.6925748546	0.310795439	0.5509227155
449	0.6925672946	0.3108104855	0.5509062504
450	0.6923675546	0.3112079597	0.5506526181
451	0.6921545468	0.3116317101	0.5504353044
452	0.6921505773	0.3116396057	0.550416066
453	0.6919794135	0.3119800166	0.5502438485
454	0.691736026	0.3124639214	0.550007936
455	0.6914975376	0.3129379203	0.5497583286
456	0.6914424398	0.3130474047	0.549707288
457	0.6913086792	0.3133131632	0.549600141
458	0.6910255877	0.3138754457	0.5493281711
459	0.6908778822	0.3141687302	0.5492124103
460	0.6905132218	0.3148925324	0.5488988273
461	0.6902725514	0.3153700217	0.548684948
462	0.6901037239	0.3157048756	0.5485230519
463	0.6899518702	0.3160059937	0.5483701047
464	0.6898287865	0.3162500136	0.5482696933
465	0.6896215972	0.316660679	0.5480529835
466	0.6893156837	0.3172667979	0.5478017333
467	0.6890954315	0.3177030261	0.547567022
468	0.6889437	0.3180034621	0.5474223252
469	0.6888633598	0.3181625131	0.5473613174
470	0.6885341129	0.3188141349	0.5470799514
471	0.6883492943	0.3191797781	0.54693893
472	0.6881521707	0.3195696573	0.546743089
473	0.6879166898	0.3200352546	0.5465305632
474	0.6874483511	0.3209607894	0.5461064437
475	0.6871566493	0.3215369343	0.5458239749
476	0.6870858214	0.3216767909	0.5457493735
477	0.6870341421	0.3217788273	0.5457047002
478	0.6867990797	0.3222428423	0.5454735703
479	0.6865901332	0.3226551709	0.545274253
480	0.686441484	0.3229484342	0.5451388344
481	0.6863363754	0.3231557599	0.5450094644
482	0.6861996502	0.3234254017	0.5448518829
483	0.6860077667	0.3238037328	0.5446512806
484	0.6858620935	0.3240908817	0.5445449928
485	0.6857060524	0.3243984001	0.5443525608
486	0.6855357743	0.3247338964	0.544187337
487	0.6854481379	0.3249065323	0.5441188215
488	0.6852618842	0.3252733626	0.5439510625
489	0.6851326677	0.3255277985	0.5438444459
490	0.6848876712	0.3260100812	0.5436196624
491	0.6847108573	0.3263580372	0.543443159
492	0.6845159071	0.3267415799	0.5432590109
493	0.6843247966	0.3271174625	0.5430812267
494	0.6841329413	0.3274947043	0.5429260668
495	0.6839946181	0.3277666214	0.5427685483
496	0.6838217113	0.3281064457	0.5426301443
497	0.6835728164	0.3285954634	0.5423907686
498	0.6833117819	0.3291081412	0.542181029
499	0.6831321012	0.3294609243	0.5420041589
500	0.6829365076	0.3298448453	0.5418431352
501	0.6828316072	0.3300507039	0.5417385122
502	0.6825493818	0.3306043913	0.541497427
503	0.6823368818	0.3310211359	0.5413099843
504	0.6821353674	0.3314162164	0.5411218421
505	0.6819541461	0.3317714114	0.540971682
506	0.6818893399	0.3318984091	0.5409243811
507	0.6817493426	0.332172714	0.5407748394
508	0.6814539596	0.3327512907	0.5405134401
509	0.6813285092	0.3329969385	0.5404074547
510	0.6811394683	0.3333670196	0.5401972911
511	0.6809280503	0.3337807862	0.5400202806
512	0.6807832256	0.3340641486	0.5398666921
513	0.6805753434	0.3344707834	0.5396614294
514	0.6804144057	0.3347855056	0.5395007064
515	0.6802293931	0.3351472155	0.5393691549
516	0.6799600659	0.3356735894	0.5391282597
517	0.6797428518	0.3360979615	0.538942208
518	0.6795973957	0.3363820637	0.53881668
519	0.6794734373	0.3366241293	0.5386626754
520	0.6793648631	0.3368361162	0.5385820334
521	0.6789325997	0.3376797579	0.5381969858
522	0.6787310103	0.3380730131	0.5380184591
523	0.6783281066	0.3388586372	0.5376835968
524	0.6780700323	0.3393616124	0.5374578275
525	0.6779615199	0.3395730412	0.5373470246
526	0.6778647824	0.3397614986	0.5372362082
527	0.6775618359	0.3403515049	0.5369518064
528	0.677405328	0.3406562101	0.5368079314
529	0.6772084132	0.3410394833	0.5366198717
530	0.6770570992	0.3413339238	0.5364895616
531	0.6768769088	0.341684469	0.5363389097
532	0.6767101545	0.342008792	0.5361636013
533	0.6766294901	0.342165649	0.5360856058
534	0.6762585515	0.3428867209	0.5357537388
535	0.6761038898	0.3431872527	0.5356184386
536	0.6759422467	0.3435012772	0.5354596837
537	0.6758088382	0.3437603937	0.5353450449
538	0.6755907454	0.3441838804	0.5351473605
539	0.6753295076	0.3446909649	0.5349337521
540	0.6751407606	0.3450572167	0.5347625753
541	0.6749890201	0.3453515855	0.5346104426
542	0.6747894791	0.3457385841	0.5344128773
543	0.6746390613	0.3460302353	0.5342844872
544	0.6745391806	0.3462238621	0.534180713
545	0.6740385295	0.3471939831	0.5337381388
546	0.6738346815	0.3475887768	0.5335748324
547	0.673683331	0.347881821	0.5334470173
548	0.6734893306	0.3482573474	0.5332941042
549	0.6734544829	0.3483247907	0.5332509698
550	0.6731750241	0.3488655209	0.5330108403
551	0.6729721097	0.3492580031	0.5328242302
552	0.6725247517	0.3501228767	0.5324668802
553	0.6724066716	0.350351064	0.5323197867
554	0.6723760778	0.3504101795	0.5322832479
555	0.6721347235	0.3508764457	0.5320639479
556	0.6718889021	0.3513511699	0.5318765764
557	0.6715482078	0.352008823	0.5316035107
558	0.6714078697	0.3522796251	0.5314506929
559	0.6712254131	0.3526316164	0.5312916771
560	0.6711069354	0.3528601295	0.5311886251
561	0.6709456834	0.3531710787	0.5310377866
562	0.6709080583	0.353243622	0.5309833837
563	0.6708996506	0.353259832	0.5309757483
564	0.6707912607	0.3534687885	0.530887769
565	0.6706861178	0.3536714531	0.5308025046
566	0.670567775	0.3538995228	0.5306669206
567	0.6703874522	0.3542469626	0.530503895
568	0.6699989338	0.3549952292	0.5302098042
569	0.6698356046	0.3553096633	0.5300657212
570	0.6696958148	0.3555787195	0.5299266925
571	0.6695109834	0.3559343822	0.5297534731
572	0.6693453435	0.3562530318	0.5296117488
573	0.6692378389	0.3564598017	0.5295212039
574	0.6691701635	0.3565899487	0.5294648064
575	0.6691080501	0.3567093878	0.5293934262
576	0.6689855134	0.3569449835	0.52929116
577	0.6686202232	0.3576470541	0.5289737369
578	0.6683955408	0.3580786927	0.5287866098
579	0.6682414894	0.3583745579	0.5286381229
580	0.6679938958	0.3588499337	0.5284114945
581	0.6677582991	0.3593021121	0.528181649
582	0.6676031309	0.3595998378	0.5280168232
583	0.6674657277	0.3598634195	0.5279040067
584	0.6673463752	0.3600923303	0.527802963
585	0.6671973561	0.3603780824	0.5276970958
586	0.6668528562	0.3610384352	0.5274204847
587	0.6666500606	0.3614270032	0.5272249258
588	0.6665106294	0.3616940929	0.5270874069
589	0.6663501039	0.362001521	0.526923153
590	0.6662141523	0.3622618289	0.5268016127
591	0.6660651702	0.3625470253	0.5266613816
592	0.6659338184	0.3627984191	0.5265544734
593	0.6656566518	0.3633287249	0.5263200218
594	0.6653368417	0.3639403464	0.5260105226
595	0.665323863	0.3639651613	0.5259984169
596	0.6651132923	0.3643676994	0.5258240372
597	0.6649549279	0.3646703533	0.5256874751
598	0.6648510518	0.3648688341	0.5255661493
599	0.6645466273	0.3654503336	0.5253111603
600	0.6644345431	0.3656643651	0.5252244481
601	0.66418024	0.3661498386	0.5249929658
602	0.6640341332	0.3664286775	0.5248485975
603	0.6637463406	0.3669777384	0.5246278923
604	0.6635016458	0.3674443886	0.524409415
605	0.6633533896	0.36772704	0.5242529741
606	0.6632362559	0.3679503114	0.5241502409
607	0.663209782	0.3680007686	0.5241280854
608	0.6629512886	0.36849333	0.5239335743
609	0.6626425939	0.3690812989	0.5236315063
610	0.6625317803	0.3692922981	0.5235422776
611	0.6624373883	0.3694720013	0.5234412323
612	0.661989177	0.3703249549	0.5230721579
613	0.6618433009	0.370602435	0.5229489678
614	0.6616830854	0.3709071206	0.5227997932
615	0.6614102831	0.3714257453	0.5225598481
616	0.6612302433	0.3717679018	0.5224253603
617	0.661081961	0.3720496351	0.5222761282
