iter	Passed	Remaining
401	18906	60529
402	18961	60507
403	19014	60479
404	19071	60462
405	19126	60442
406	19208	60505
407	19271	60506
408	19322	60471
409	19382	60464
410	19434	60432
411	19489	60407
412	19539	60370
413	19598	60356
414	19650	60325
415	19708	60308
416	19759	60273
417	19812	60242
418	19865	60212
419	19918	60181
420	19969	60147
421	20022	60114
422	20075	60083
423	20127	60049
424	20181	60022
425	20237	59998
426	20324	60068
427	20388	60070
428	20447	60054
429	20504	60035
430	20555	59996
431	20608	59965
432	20622	59820
433	20669	59770
434	20720	59731
435	20775	59706
436	20821	59652
437	20838	59516
438	20888	59476
439	20938	59436
440	20987	59393
441	21036	59348
442	21086	59307
443	21135	59266
444	21189	59235
445	21239	59195
446	21301	59187
447	21446	59409
448	21503	59386
449	21516	59241
450	21567	59201
451	21622	59174
452	21634	59028
453	21688	58999
454	21743	58969
455	21797	58940
456	21870	58959
457	21944	58981
458	21996	58944
459	22048	58908
460	22103	58879
461	22166	58870
462	22221	58840
463	22278	58818
464	22333	58787
465	22393	58770
466	22487	58844
467	22557	58852
468	22612	58822
469	22682	58830
470	22743	58813
471	22805	58800
472	22864	58779
473	22923	58759
474	23012	58815
475	23081	58819
476	23146	58811
477	23219	58826
478	23341	58964
479	23402	58945
480	23461	58922
481	23525	58912
482	23626	58992
483	23691	58983
484	23762	58989
485	23826	58976
486	23890	58965
487	23950	58944
488	24020	58947
489	24081	58926
490	24143	58908
491	24206	58891
492	24312	58980
493	24377	58969
494	24439	58950
495	24497	58921
496	24559	58902
497	24648	58949
498	24711	58932
499	24769	58902
500	24826	58869
501	24886	58844
502	24942	58810
503	24998	58776
504	25057	58747
505	25129	58750
506	25194	58736
507	25253	58710
508	25311	58678
509	25371	58652
510	25425	58613
511	25493	58605
512	25548	58567
513	25610	58545
514	25669	58515
515	25769	58581
516	25827	58548
517	25891	58530
518	25949	58499
519	26012	58478
520	26072	58451
521	26132	58423
522	26191	58391
523	26248	58358
524	26306	58326
525	26361	58285
526	26411	58235
527	26465	58193
528	26515	58144
529	26572	58108
530	26625	58065
531	26676	58015
532	26728	57970
533	26819	58009
534	26872	57964
535	26965	58005
536	27067	58067
537	27138	58060
538	27199	58033
539	27264	58012
540	27321	57976
541	27381	57946
542	27437	57906
543	27489	57858
544	27542	57813
545	27595	57768
546	27646	57719
547	27702	57680
548	27755	57633
549	27848	57672
550	27903	57630
551	27956	57583
552	28015	57550
553	28075	57518
554	28133	57482
555	28192	57449
556	28243	57399
557	28299	57360
558	28350	57308
559	28399	57255
560	28455	57215
561	28518	57188
562	28575	57150
563	28629	57105
564	28680	57057
565	28736	57016
566	28789	56969
567	28840	56920
568	28982	57048
569	29038	57006
570	29091	56961
571	29142	56909
572	29194	56859
573	29246	56811
574	29302	56769
575	29383	56777
576	29489	56831
577	29542	56784
578	29593	56734
579	29665	56722
580	29729	56696
581	29791	56665
582	29851	56631
583	29915	56603
584	29986	56589
585	30084	56626
586	30147	56596
587	30209	56564
588	30265	56523
589	30323	56483
590	30377	56437
591	30435	56398
592	30502	56375
593	30564	56344
594	30625	56310
595	30678	56261
596	30744	56235
597	30800	56193
598	30855	56147
599	30917	56114
600	30975	56075
601	31038	56044
602	31136	56076
603	31189	56028
604	31272	56032
605	31353	56032
606	31454	56069
607	31526	56052
608	31609	56055
609	31674	56027
610	31734	55990
611	31790	55944
612	31849	55905
613	31904	55859
614	31959	55811
615	32016	55769
616	32071	55722
617	32125	55673
618	32218	55692
619	32354	55785
620	32431	55776
621	32483	55723
622	32534	55669
623	32586	55616
624	32642	55571
625	32695	55520
626	32748	55468
627	32806	55425
628	32871	55395
629	32922	55340
630	32974	55288
631	33082	55328
632	33168	55333
633	33262	55349
634	33313	55295
635	33366	55243
636	33418	55189
637	33468	55134
638	33518	55077
639	33567	55019
640	33617	54963
641	33671	54912
642	33725	54863
643	33779	54812
644	33831	54759
645	33885	54709
646	33939	54659
647	33990	54604
648	34042	54551
649	34097	54503
650	34150	54452
651	34206	54404
652	34260	54355
653	34379	54407
654	34440	54368
655	34498	54325
656	34555	54279
657	34613	54234
658	34670	54188
659	34725	54139
660	34884	54252
661	35106	54463
662	35184	54449
663	35245	54408
664	35315	54380
665	35429	54420
666	35485	54371
667	35541	54323
668	35599	54277
669	35659	54233
670	35719	54191
671	35820	54211
672	35893	54187
673	35951	54141
674	36010	54095
675	36093	54086
676	36157	54048
677	36215	54003
678	36271	53952
679	36328	53904
680	36378	53846
681	36520	53924
682	36581	53880
683	36635	53828
684	36690	53776
685	36749	53732
686	36809	53686
687	36862	53633
688	36916	53580
689	36972	53530
690	37030	53481
691	37087	53434
692	37153	53397
693	37223	53368
694	37289	53332
695	37355	53295
696	37415	53251
697	37471	53201
698	37527	53150
699	37636	53175
700	37704	53141
701	37767	53100
702	37827	53055
703	37927	53065
704	37983	53015
705	38149	53117
706	38204	53064
707	38259	53011
708	38316	52962
709	38374	52913
710	38429	52860
711	38486	52811
712	38542	52759
713	38597	52707
714	38697	52714
715	38754	52665
716	38810	52613
717	38863	52557
718	38916	52502
719	38977	52456
720	39026	52396
721	39119	52394
722	39188	52359
723	39249	52314
724	39310	52269
725	39374	52227
726	39433	52179
727	39495	52136
728	39554	52087
729	39617	52044
730	39681	52003
731	39806	52042
732	39874	52004
733	39930	51953
734	39993	51910
735	40078	51895
736	40149	51862
737	40218	51825
738	40276	51776
739	40331	51722
740	40393	51677
741	40447	51622
742	40506	51573
743	40560	51517
744	40614	51463
745	40667	51406
746	40721	51352
747	40784	51308
748	40873	51296
749	40923	51236
750	40977	51180
751	41030	51125
752	41087	51073
753	41136	51011
754	41194	50960
755	41244	50900
756	41301	50849
757	41352	50790
758	41407	50736
759	41474	50696
760	41530	50643
761	41588	50593
762	41644	50540
763	41698	50485
764	41751	50428
765	41802	50370
766	41861	50321
767	41961	50321
768	42015	50265
769	42069	50209
770	42123	50154
771	42182	50104
772	42236	50049
773	42293	49998
774	42362	49960
775	42421	49911
776	42474	49854
777	42527	49798
778	42581	49741
779	42637	49689
780	42693	49635
781	42754	49588
782	42819	49546
783	42875	49492
784	42997	49515
785	43149	49572
786	43223	49539
787	43276	49482
788	43325	49421
789	43380	49366
790	43434	49309
791	43488	49254
792	43547	49203
793	43604	49150
794	43656	49092
795	43715	49042
796	43788	49008
797	43873	48986
798	43939	48944
799	44008	48904
800	44068	48855
801	44237	48926
802	44304	48883
803	44363	48833
804	44453	48815
805	44535	48790
806	44602	48747
807	44671	48707
808	44734	48660
809	44790	48605
810	44891	48600
811	44950	48549
812	45008	48496
813	45069	48446
814	45132	48399
815	45187	48343
816	45245	48290
817	45335	48272
818	45392	48219
819	45444	48160
820	45552	48160
821	45611	48108
822	45669	48055
823	45740	48016
824	45854	48022
825	45917	47974
826	45972	47918
827	46028	47863
828	46096	47820
829	46154	47767
830	46214	47716
831	46278	47669
832	46411	47693
833	46470	47640
834	46528	47587
835	46611	47559
836	46664	47500
837	46717	47442
838	46774	47387
839	46830	47331
840	46890	47280
841	46952	47231
842	47019	47186
843	47079	47135
844	47171	47115
845	47239	47071
846	47293	47014
847	47360	46970
848	47475	46972
849	47532	46917
850	47589	46862
851	47657	46818
852	47730	46779
853	47794	46731
854	47861	46686
855	47927	46639
856	47982	46583
857	48053	46540
858	48109	46484
859	48168	46432
860	48221	46372
861	48273	46313
862	48326	46254
863	48381	46197
864	48440	46144
865	48570	46158
866	48626	46102
867	48685	46049
868	48737	45989
869	48800	45939
870	48853	45880
871	48905	45820
872	48960	45763
873	49019	45710
874	49071	45650
875	49123	45590
876	49175	45530
877	49226	45470
878	49304	45434
879	49403	45417
880	49473	45373
881	49618	45398
882	49756	45417
883	49846	45391
884	49903	45335
885	49985	45302
886	50063	45265
887	50140	45227
888	50194	45169
889	50243	45106
890	50300	45050
891	50355	44992
892	50415	44939
893	50479	44889
894	50537	44834
895	50588	44772
896	50641	44713
897	50919	44852
898	51067	44875
899	51170	44859
900	51273	44843
901	51409	44854
902	51516	44841
903	51584	44794
904	51665	44758
905	51740	44715
906	51813	44672
907	51880	44624
908	51950	44578
909	52018	44530
910	52137	44526
911	52195	44468
912	52248	44408
913	52303	44349
914	52362	44293
915	52418	44235
916	52473	44176
917	52536	44123
918	52601	44073
919	52657	44014
920	52718	43960
921	52780	43907
922	52837	43849
923	52899	43796
924	52960	43742
925	53013	43681
926	53075	43628
927	53175	43606
928	53234	43550
929	53286	43488
930	53340	43428
931	53392	43367
932	53443	43304
933	53497	43245
934	53551	43185
935	53602	43122
936	53662	43067
937	53715	43006
938	53768	42946
939	53820	42884
940	53876	42826
941	53932	42767
942	53987	42709
943	54044	42651
944	54099	42592
945	54160	42538
946	54262	42515
947	54326	42463
948	54376	42401
949	54430	42341
950	54482	42280
951	54539	42221
952	54595	42164
953	54652	42106
954	54712	42051
955	54779	42001
956	54847	41952
957	54916	41903
958	54974	41846
959	55028	41787
960	55080	41726
961	55131	41663
962	55187	41605
963	55241	41546
964	55339	41518
965	55391	41457
966	55443	41396
967	55494	41334
968	55549	41275
969	55608	41218
970	55662	41159
971	55718	41101
972	55782	41048
973	55831	40985
974	55892	40930
975	55953	40876
976	56009	40817
977	56088	40775
978	56168	40734
979	56237	40685
980	56288	40624
981	56342	40564
982	56474	40560
983	56536	40506
984	56586	40443
985	56637	40381
986	56686	40318
987	56740	40258
988	56793	40197
989	56856	40143
990	56929	40097
991	56986	40040
992	57044	39982
993	57098	39923
994	57168	39874
995	57227	39818
996	57285	39760
997	57338	39700
998	57395	39642
999	57545	39648
1000	57604	39592
1001	57658	39532
1002	57709	39470
1003	57763	39410
1004	57816	39349
1005	57868	39288
1006	57920	39227
1007	57984	39174
1008	58036	39112
1009	58087	39050
1010	58133	38985
1011	58194	38930
1012	58244	38867
1013	58299	38808
1014	58356	38751
1015	58413	38693
1016	58484	38644
1017	58604	38628
1018	58672	38577
1019	58726	38517
1020	58777	38455
1021	58831	38396
1022	58883	38334
1023	58945	38280
1024	59002	38221
1025	59060	38165
1026	59115	38105
1027	59171	38046
1028	59228	37988
1029	59279	37927
1030	59334	37868
1031	59388	37808
1032	59442	37748
1033	59497	37689
1034	59550	37628
1035	59602	37567
1036	59703	37537
1037	59761	37480
1038	59821	37424
1039	59876	37365
1040	59931	37306
1041	59983	37244
1042	60044	37189
1043	60120	37143
1044	60253	37132
1045	60353	37100
1046	60406	37040
1047	60462	36981
1048	60514	36920
1049	60570	36861
1050	60626	36802
1051	60681	36743
1052	60790	36716
1053	60843	36656
1054	60899	36597
1055	60950	36535
1056	61003	36475
1057	61057	36415
1058	61109	36353
1059	61160	36292
1060	61236	36245
1061	61291	36186
1062	61344	36126
1063	61398	36066
1064	61465	36013
1065	61581	35990
1066	61712	35974
1067	61810	35940
1068	61995	35956
1069	62060	35902
1070	62147	35861
1071	62214	35807
1072	62294	35762
1073	62359	35708
1074	62412	35647
1075	62463	35585
1076	62518	35525
1077	62570	35464
1078	62627	35405
1079	62687	35348
1080	62743	35289
1081	62807	35235
1082	62863	35175
1083	62927	35121
1084	63029	35087
1085	63088	35029
1086	63139	34967
1087	63195	34908
1088	63247	34847
1089	63307	34790
1090	63367	34733
1091	63420	34671
1092	63481	34615
1093	63538	34557
1094	63590	34495
1095	63646	34436
1096	63698	34375
1097	63757	34317
1098	63813	34258
1099	63870	34199
1100	63923	34138
1101	63975	34077
1102	64143	34078
1103	64205	34021
1104	64260	33962
1105	64320	33905
1106	64378	33846
1107	64438	33789
1108	64494	33730
