iter	RMSE	R2	MAE
100	0.9419611636	-0.263212177	0.8099035798
101	0.9355256787	-0.2460105913	0.8036739356
102	0.929208292	-0.2292393715	0.7975578238
103	0.923115173	-0.2131711873	0.791569928
104	0.9172339422	-0.1977620351	0.7858068473
105	0.9115023244	-0.1828396373	0.780212713
106	0.9061783288	-0.1690622909	0.7751249363
107	0.9007683684	-0.1551451592	0.7699780976
108	0.8958053615	-0.1424511083	0.765307773
109	0.8908966063	-0.1299648073	0.7607058981
110	0.8861208316	-0.1178826127	0.7562446627
111	0.8814496354	-0.1061278152	0.7519109865
112	0.8768832979	-0.09469694138	0.7476480858
113	0.8727372136	-0.08436951056	0.743838295
114	0.8685838995	-0.07407314519	0.7400261416
115	0.8644058213	-0.06376494446	0.7361229868
116	0.8606877866	-0.05463356452	0.732689163
117	0.8571062728	-0.04587469555	0.7293712365
118	0.8534739942	-0.03702898111	0.7259578401
119	0.8498784325	-0.0283096821	0.7225864857
120	0.8466729392	-0.02056734291	0.7196124906
121	0.8434088258	-0.01271348094	0.7165867262
122	0.8402085888	-0.005042765782	0.7136129869
123	0.8370995358	0.002381462083	0.7106908407
124	0.8341200983	0.009470350055	0.7078627572
125	0.8314603772	0.01577719323	0.7053611653
126	0.8287380349	0.02221166696	0.7028157349
127	0.8260497223	0.02854500071	0.7001971526
128	0.8232819727	0.03504397942	0.6975817093
129	0.8209865976	0.04041722555	0.6953593029
130	0.8187819597	0.04556394067	0.6932199459
131	0.8166629865	0.05049762881	0.6911526704
132	0.8146150041	0.05525387702	0.6891459894
133	0.8123370286	0.06053023307	0.6868259232
134	0.8102134661	0.0654356236	0.6846394528
135	0.8081181616	0.07026315346	0.6824939813
136	0.8062150814	0.07463697021	0.680542543
137	0.804221625	0.07920743875	0.6784853492
138	0.8024626463	0.0832309148	0.6766953908
139	0.8009083038	0.08677897546	0.6751261451
140	0.7990893059	0.09092242301	0.673300512
141	0.7973255369	0.09493106968	0.6715599921
142	0.7956739874	0.09867663651	0.6698344911
143	0.7941438029	0.1021400269	0.6682266798
144	0.7925961451	0.1056361847	0.666631174
145	0.7912131175	0.1087546722	0.6651970519
146	0.7898799069	0.1117556756	0.6637923793
147	0.788478164	0.1149054847	0.6622751193
148	0.7870162792	0.1181844764	0.6607164757
149	0.7857509674	0.1210176444	0.6593463579
150	0.7847324968	0.1232947973	0.6582609086
151	0.7834731948	0.1261063304	0.6569419117
152	0.782235017	0.1288662992	0.6556239155
153	0.7811601036	0.1312588024	0.6544196538
154	0.7799880612	0.1338637426	0.6530977345
155	0.7788779031	0.1363275338	0.6518747889
156	0.7779808102	0.1383159026	0.650909206
157	0.7768186968	0.1408882713	0.6497142143
158	0.7758129158	0.1431114899	0.6486374541
159	0.7749077896	0.1451097546	0.6476507721
160	0.7736644684	0.1478508562	0.6463973494
161	0.772755733	0.1498515254	0.6453638194
162	0.7717725011	0.1520135573	0.644282822
163	0.7709719799	0.1537717933	0.6433770665
164	0.7700949311	0.1556960169	0.6424033932
165	0.7692905128	0.1574589653	0.6414264299
166	0.7684613726	0.1592741657	0.6404575761
167	0.7677852539	0.1607529137	0.6396056941
168	0.7671608732	0.162117349	0.6388322901
169	0.7665047716	0.1635499065	0.6380837982
170	0.7656932981	0.1653200139	0.6371440964
171	0.764899364	0.1670500467	0.6362431506
172	0.7644149421	0.1681047514	0.6356751034
173	0.7635620656	0.1699600476	0.6347961328
174	0.7629517172	0.1712864914	0.6340262604
175	0.7623173511	0.1726640076	0.6332724952
176	0.7616438214	0.1741253131	0.6324894989
177	0.7609124189	0.1757107176	0.6317197046
178	0.760213478	0.1772243344	0.6309575315
179	0.7597125585	0.1783082629	0.6303558787
180	0.7590857308	0.1796636351	0.6296216104
181	0.758656435	0.1805912442	0.6290168391
182	0.7583642016	0.1812223929	0.6286354191
183	0.7578764682	0.1822752294	0.6280506023
184	0.7573546583	0.1834008746	0.6273659813
185	0.7570145896	0.1841340513	0.6269296793
186	0.7564951815	0.1852532424	0.6262846226
187	0.7560344434	0.1862453719	0.625670942
188	0.7556579286	0.1870556905	0.6251504669
189	0.7550738015	0.1883120241	0.624513221
190	0.7548298569	0.1888364097	0.624141231
191	0.7544194619	0.1897182163	0.6236387967
192	0.7541675327	0.1902592936	0.6232831853
193	0.7537947192	0.1910596665	0.6227785517
194	0.753302873	0.1921149787	0.6222362619
195	0.7529717469	0.1928250599	0.6216929789
196	0.7526995821	0.1934084679	0.6213199053
197	0.7525386192	0.193753406	0.62106741
198	0.7521388023	0.1946098814	0.6205444179
199	0.7518112711	0.1953111693	0.6200308937
200	0.7513423822	0.1963145915	0.619382413
201	0.7508899078	0.1972822929	0.6188157111
202	0.7506371994	0.1978225036	0.6184374244
203	0.7499801854	0.1992261409	0.617747171
204	0.7497412884	0.199736213	0.6173206715
205	0.7494749581	0.2003046668	0.6168763187
206	0.7491478417	0.2010025857	0.6163791505
207	0.7489848806	0.2013501577	0.6160442331
208	0.748770736	0.2018067813	0.6157323612
209	0.7485732275	0.2022278158	0.615342249
210	0.748294089	0.2028226739	0.6149585438
211	0.7480053156	0.2034378309	0.6145748791
212	0.7477314114	0.2040210934	0.6141568718
213	0.7474885192	0.2045381391	0.6137896179
214	0.7471568395	0.2052439159	0.6133384448
215	0.7469254033	0.2057362005	0.612933422
216	0.7466692228	0.2062809403	0.6125784747
217	0.7463403621	0.2069799526	0.6121201463
218	0.7461032087	0.2074838448	0.6117229467
219	0.745819406	0.2080866446	0.6113174796
220	0.7455852649	0.20858379	0.6109422566
221	0.7454541236	0.2088621706	0.6106591092
222	0.7453836794	0.2090116861	0.6105121707
223	0.7450444533	0.2097314839	0.6101376034
224	0.7447023776	0.2104569967	0.6096945547
225	0.7445083491	0.2108683661	0.6094211902
226	0.7442426505	0.2114315129	0.6090176424
227	0.744155027	0.2116171865	0.6087861989
228	0.7437254983	0.212527038	0.6083192878
229	0.743498658	0.2130073317	0.607943911
230	0.7433376552	0.2133481376	0.6076374331
231	0.7430599088	0.2139358888	0.6072816397
232	0.7428041305	0.2144769584	0.6069009504
233	0.7427211068	0.2146525454	0.6066879705
234	0.7423646405	0.2154062139	0.6062681242
235	0.7421520629	0.2158554896	0.6059975976
236	0.7416465077	0.2169234467	0.6054207166
237	0.7414509968	0.2173362574	0.6050980276
238	0.7409264907	0.2184431863	0.6045423564
239	0.7407722113	0.2187686317	0.6042983864
240	0.7405800424	0.2191739085	0.6040000455
241	0.7405420356	0.2192540509	0.6039034269
242	0.7404635429	0.2194195501	0.6036740644
243	0.7400907582	0.2202053153	0.6032324913
244	0.7399637173	0.220473005	0.6029836905
245	0.7398590397	0.2206935381	0.6027797108
246	0.7396269764	0.221182334	0.6024529117
247	0.7393673966	0.2217289065	0.6021722252
248	0.7390758091	0.2223426457	0.6018460621
249	0.7387721596	0.2229815158	0.6015183544
250	0.7387374712	0.2230544825	0.60138965
251	0.7383603398	0.2238475539	0.6009706866
252	0.7383328199	0.2239054098	0.6008522494
253	0.7380951129	0.2244050582	0.6005460462
254	0.7377738485	0.2250800846	0.6002073767
255	0.7375874413	0.2254716202	0.5999618095
256	0.7374664188	0.225725767	0.5997396002
257	0.7373737731	0.2259202942	0.5995301661
258	0.7371445998	0.2264013821	0.5992530652
259	0.7368499805	0.2270196367	0.598924375
260	0.7366383699	0.2274635463	0.5986673669
261	0.7362804763	0.228214033	0.5983049507
262	0.7362396738	0.2282995709	0.5982045499
263	0.7361031221	0.2285858017	0.598009915
264	0.7358273108	0.2291637775	0.5977107396
265	0.7355529889	0.2297384175	0.5973577637
266	0.7352614076	0.2303489767	0.597048903
267	0.7350150766	0.2308645951	0.5967590812
268	0.7346941395	0.2315361192	0.5964208258
269	0.7345161919	0.2319083279	0.5962293324
270	0.7343392132	0.2322784205	0.5960140048
271	0.7343225322	0.2323132987	0.5959628545
272	0.7341496256	0.2326747813	0.5957771171
273	0.7338966083	0.233203592	0.5954934384
274	0.7337863106	0.2334340592	0.5953528619
275	0.7335482998	0.233931265	0.5950494083
276	0.7334275963	0.2341833535	0.5948683815
277	0.7333966745	0.2342479269	0.5947320591
278	0.7333104276	0.23442802	0.594577022
279	0.7330932996	0.2348813137	0.5943615295
280	0.7323939634	0.2363403912	0.5937186268
281	0.7323792627	0.2363710475	0.5936751249
282	0.7319872319	0.2371883453	0.5932863087
283	0.731908973	0.2373514453	0.5931325643
284	0.7315545311	0.2380899229	0.5927630156
285	0.7313210298	0.2385762258	0.592489139
286	0.7309572441	0.2393335572	0.592146881
287	0.7306150115	0.2400456753	0.5918152936
288	0.7305081355	0.2402679947	0.5916140219
289	0.7303990864	0.2404948009	0.5914753646
290	0.7303445154	0.240608288	0.5913400447
291	0.7300320869	0.2412578577	0.5910476118
292	0.7297773151	0.2417873477	0.5907793797
293	0.7294293544	0.2425102131	0.5904234364
294	0.7291778053	0.2430325747	0.5901724074
295	0.7291221854	0.2431480497	0.5900399669
296	0.7289540911	0.2434969838	0.589829639
297	0.7289380362	0.2435303069	0.5897389025
298	0.7288132913	0.2437891976	0.5895962135
299	0.7287993761	0.2438180738	0.5895579912
300	0.7285691828	0.2442956827	0.589278243
301	0.7284121895	0.2446213286	0.5891016059
302	0.7282027086	0.2450557381	0.5888406294
303	0.7280066126	0.2454622777	0.5886440686
304	0.727813004	0.2458635531	0.5884665086
305	0.7274321381	0.2466526286	0.5880815664
306	0.727370769	0.2467797341	0.5879391103
307	0.727117198	0.2473048074	0.5876848091
308	0.72695408	0.2476424817	0.5874997008
309	0.7269104985	0.2477326879	0.5873881916
310	0.7267658475	0.2480320518	0.587227424
311	0.7265740853	0.2484288235	0.5870242422
312	0.7265137975	0.2485535421	0.5869188918
313	0.7262806343	0.2490357946	0.5866923889
314	0.7260550734	0.249502176	0.5864558887
315	0.7257679973	0.2500955398	0.5861657948
316	0.7255966537	0.2504495817	0.5859742183
317	0.72531653	0.2510282126	0.5856909478
318	0.7253061874	0.2510495723	0.5856272812
319	0.7251684699	0.2513339591	0.5854465651
320	0.7249159125	0.2518553502	0.5851832045
321	0.724751093	0.2521955134	0.5849940108
322	0.7244621557	0.2527916506	0.5846678601
323	0.7243257986	0.2530729008	0.5845265995
324	0.7243198946	0.2530850772	0.5845076079
325	0.7239169525	0.2539158696	0.5841189604
326	0.7235976617	0.2545738602	0.5838161326
327	0.7230693746	0.2556619104	0.5833092448
328	0.7230387314	0.2557249982	0.5832374617
329	0.7228444413	0.2561249376	0.5830478422
330	0.7226825528	0.2564580972	0.5828418139
331	0.7223451804	0.2571521557	0.5825092759
332	0.722183555	0.2574845442	0.5823473457
333	0.7220639549	0.2577304584	0.5822134534
334	0.7219976274	0.2578668192	0.5821376545
335	0.7218082428	0.2582561008	0.581949554
336	0.7216505239	0.2585802152	0.5817734826
337	0.7216314393	0.2586194296	0.5817343242
338	0.7215411207	0.2588049986	0.5816367188
339	0.7214182365	0.25905744	0.5814897336
340	0.721025948	0.2598630316	0.5811337464
341	0.7208621023	0.2601993703	0.5809717091
342	0.7205366415	0.2608672421	0.5806759247
343	0.7202325423	0.2614910057	0.5803698366
344	0.7200999105	0.2617629754	0.5802253036
345	0.7200109827	0.2619452995	0.5800731146
346	0.7198813236	0.2622110924	0.5798990641
347	0.719678409	0.2626269582	0.5796672157
348	0.7196041767	0.2627790654	0.5795286279
349	0.7193029925	0.2633960512	0.5792436207
350	0.7191669637	0.2636746261	0.5790864208
351	0.7189527659	0.2641131774	0.5788509676
352	0.7186344625	0.2647646344	0.5785126517
353	0.7184752139	0.2650904529	0.5783656964
354	0.718090735	0.2658767895	0.5780422433
355	0.7178122255	0.2664461343	0.5777449126
356	0.7173182818	0.2674553387	0.5772508837
357	0.7169812223	0.2681436055	0.5769466059
358	0.7169728473	0.2681607028	0.576896979
359	0.7168278862	0.2684566067	0.5767269984
360	0.7164935898	0.2691387656	0.5763649837
361	0.7164203843	0.2692881049	0.5762919489
362	0.7162251133	0.2696863834	0.5761022799
363	0.7161152666	0.2699103811	0.5759787119
364	0.7158998774	0.2703494998	0.5757841981
365	0.7155792347	0.2710029562	0.5754709535
366	0.7153349847	0.2715005312	0.5752158113
367	0.715309861	0.2715517023	0.5751859153
368	0.7150544619	0.2720717898	0.5749248158
369	0.7146940019	0.2728055041	0.5745786375
370	0.7144270044	0.2733487375	0.5743040828
371	0.7142606703	0.2736870585	0.5741032093
372	0.7139458187	0.274327246	0.5738157855
373	0.713510421	0.2752120749	0.5733906355
374	0.7131560924	0.2759317541	0.5730612264
375	0.7131139107	0.2760174059	0.5729949594
376	0.7128220786	0.2766098445	0.5726675618
377	0.7124301378	0.277405129	0.5722602
378	0.712173065	0.2779265162	0.571999181
379	0.7118369618	0.2786079066	0.5716392395
380	0.7114524612	0.2793870197	0.571253058
381	0.7111963814	0.2799056804	0.5709884585
382	0.7111863539	0.2799259863	0.5709754172
383	0.7108939972	0.2805178851	0.5706706164
384	0.7104881959	0.281339058	0.5702394981
385	0.7103519637	0.2816146301	0.5701032171
386	0.710062135	0.2822007232	0.5697669141
387	0.7100428328	0.2822397478	0.5697384479
388	0.7097305882	0.2828708857	0.5693972727
389	0.7092686832	0.2838040221	0.5689589952
390	0.708968691	0.2844097385	0.5686232472
391	0.7087831054	0.2847843273	0.5684218624
392	0.7084382457	0.2854801368	0.5680513301
393	0.7081120297	0.2861380182	0.5677065024
394	0.7079418859	0.2864810277	0.5675340609
395	0.7078626048	0.2866408302	0.5674629409
396	0.7077190569	0.2869301258	0.56731713
397	0.7074523869	0.287467397	0.567053229
398	0.707307951	0.2877583135	0.5669054368
399	0.7070722375	0.2882329498	0.5666424357
400	0.7069484696	0.2884821074	0.5664868218
401	0.7067962891	0.2887884026	0.5663646782
402	0.7065874284	0.2892086715	0.5661365132
403	0.7064211465	0.2895431745	0.5659835447
404	0.706196593	0.2899947754	0.5656802501
405	0.7058901384	0.2906108565	0.5653492563
406	0.7056893544	0.2910143575	0.5651186525
407	0.7054297376	0.2915359205	0.5648439958
408	0.7052291863	0.2919386912	0.564643055
409	0.7050074214	0.2923839321	0.5644223042
410	0.7048010388	0.292798164	0.5641875654
411	0.7044753064	0.2934516968	0.5638575003
412	0.704065941	0.2942725982	0.5634645402
413	0.7040643626	0.2942757625	0.5634603832
414	0.7039267924	0.2945515247	0.5633343521
415	0.7037282172	0.2949494773	0.5631031961
416	0.7035760751	0.2952543003	0.5629607385
417	0.7032818766	0.2958435523	0.5626990344
418	0.7030311402	0.2963455592	0.5624480714
419	0.7027933758	0.2968214292	0.5621811831
420	0.7027271587	0.2969539298	0.5621055786
421	0.7025171993	0.2973739762	0.561857741
422	0.7022283675	0.2979516106	0.5615666815
423	0.7020293149	0.2983495574	0.5613954062
424	0.7018696684	0.2986686419	0.5612353845
425	0.7017171076	0.2989734963	0.5610928603
426	0.7017099798	0.2989877377	0.5610830563
427	0.7014888693	0.2994294494	0.5608185703
428	0.7011177306	0.3001705589	0.5604805282
429	0.7008477945	0.3007093355	0.560234701
430	0.7006159714	0.301171875	0.5599781276
431	0.7004135999	0.3015755269	0.559770879
432	0.700250781	0.3019002022	0.5596296054
433	0.6999668649	0.3024661753	0.5593659639
434	0.6998095364	0.3027797034	0.5592027633
435	0.6996378826	0.3031216989	0.5590131733
436	0.6993733433	0.303648591	0.5587532439
437	0.6992203765	0.3039531694	0.558573678
438	0.6990420171	0.3043082238	0.5583715636
439	0.6988433727	0.3047035524	0.5581689453
440	0.6987576679	0.3048740815	0.5580819667
441	0.6985330179	0.3053209744	0.5578814934
442	0.6983040011	0.3057764064	0.5576722463
443	0.698138272	0.3061058885	0.5575166846
444	0.6979718377	0.3064366942	0.5573157628
445	0.6978620256	0.306654914	0.5572013121
446	0.6975567789	0.3072613234	0.5569279857
447	0.6973414157	0.3076890085	0.5567353292
448	0.697117938	0.3081326688	0.5564915961
449	0.6969448056	0.3084762829	0.5563019706
450	0.6967594313	0.3088440987	0.5560886964
451	0.6965547514	0.3092501067	0.5558807149
452	0.6964497769	0.3094582904	0.5557452598
453	0.6963557022	0.3096448309	0.5556424894
454	0.696019439	0.3103114013	0.555325606
455	0.6958762742	0.3105950972	0.5551613453
456	0.6957147438	0.3109151166	0.554979985
457	0.695406179	0.3115262297	0.5546871361
458	0.6952617959	0.3118120876	0.5545190047
459	0.6952373341	0.3118605125	0.5544968488
460	0.6950406018	0.3122499049	0.554325178
461	0.6948632028	0.3126009366	0.554128791
462	0.6946001171	0.3131213575	0.5539238301
463	0.6944427505	0.3134325566	0.5537230066
464	0.6941656245	0.3139804137	0.5534589337
465	0.6940765174	0.3141565254	0.5533725757
466	0.6939885213	0.3143304189	0.5532923709
467	0.6938889659	0.3145271288	0.5531974872
468	0.693764959	0.3147721126	0.5530526842
469	0.6937081101	0.3148844067	0.5530023363
470	0.6934957589	0.3153037845	0.5528026468
471	0.6934076742	0.3154777075	0.5527041588
472	0.69333374	0.3156236732	0.5526476014
473	0.6931826719	0.3159218737	0.5524871788
474	0.6929002213	0.3164792415	0.5522040578
475	0.6925610821	0.3171481746	0.551926181
476	0.6924201736	0.3174260126	0.5517617805
477	0.6922403378	0.3177805235	0.5516132089
478	0.6921746318	0.3179100272	0.5515619029
479	0.6918551549	0.3185395263	0.55126379
480	0.6916582542	0.3189273559	0.5511094056
481	0.6913845658	0.3194662486	0.5508524647
482	0.6912508093	0.3197295377	0.5507122683
483	0.6911280857	0.3199710647	0.5505877862
484	0.6910728242	0.3200798084	0.550516517
485	0.6908752567	0.3204685111	0.5503255237
486	0.6906932382	0.3208265235	0.5501473632
487	0.6905414863	0.3211249325	0.5499673055
488	0.6903605453	0.3214806542	0.5497908844
489	0.6901182611	0.3219568276	0.5495787592
490	0.6899400558	0.3223069568	0.5494135
491	0.6898009532	0.322580196	0.5492945559
492	0.6896675403	0.3228422073	0.549193408
493	0.6894191314	0.3233299256	0.5489647876
494	0.6892047339	0.3237507257	0.5487841906
495	0.6887927461	0.3245589707	0.5484135519
496	0.6886772471	0.324785472	0.5483134577
497	0.6885342024	0.3250659396	0.5481643584
498	0.6884078005	0.3253137273	0.5480256144
499	0.6881039543	0.3259091755	0.5477443092
500	0.6879733791	0.3261649833	0.5476472418
501	0.6878715987	0.326364346	0.5475577375
502	0.6876948905	0.3267104038	0.5473965277
503	0.6875419424	0.3270098591	0.5472660317
504	0.6873959795	0.3272955759	0.5471359726
505	0.6872937735	0.3274956042	0.5470625946
506	0.6871430688	0.3277904954	0.5469162752
507	0.6868396476	0.3283840184	0.5466805712
508	0.6866396592	0.3287750728	0.5464899498
509	0.6865431348	0.3289637744	0.5464035339
510	0.6862966995	0.3294454263	0.5462081163
511	0.6861582467	0.3297159529	0.5460686132
512	0.6860438008	0.3299395306	0.5459328689
513	0.6859055693	0.3302095254	0.545802326
514	0.6857739387	0.3304665769	0.5456732401
515	0.6855653228	0.3308738657	0.5454629808
516	0.6854482622	0.3311023535	0.5453718392
517	0.6852295861	0.3315290775	0.5451931717
518	0.6850887534	0.3318038259	0.5450559017
519	0.6848700947	0.332230292	0.5448631436
520	0.6846808859	0.33259921	0.5446892287
521	0.6841852382	0.3335651373	0.5442865655
522	0.6839075387	0.3341060173	0.5440500496
523	0.6838448638	0.3342280598	0.5439983772
524	0.6837229693	0.3344653847	0.5438844484
525	0.683619213	0.3346673618	0.5437821026
526	0.6833012125	0.3352862061	0.5434989758
527	0.683176283	0.3355292461	0.5433681842
528	0.6830181904	0.3358367385	0.5432261771
529	0.6827528825	0.3363526062	0.5430114148
530	0.6826817492	0.3364908846	0.5429325706
531	0.6825470737	0.3367526452	0.542795705
532	0.6821704853	0.3374843233	0.5424219452
533	0.6820283122	0.337760448	0.5422724412
534	0.6817585463	0.3382842219	0.5420259927
535	0.6813970338	0.3389858049	0.5417466562
536	0.6812143985	0.3393401016	0.5415567585
537	0.6811046622	0.3395529349	0.5414479234
538	0.6809748705	0.3398046212	0.5413549436
539	0.6807846169	0.3401734659	0.5411825935
540	0.6807415766	0.340256894	0.5411540645
541	0.6804214618	0.3408772288	0.5408844681
542	0.6801044412	0.3414912801	0.5405732977
543	0.6798701818	0.3419448436	0.5403540403
544	0.6796773949	0.3423179926	0.5402008786
545	0.6795800537	0.3425063613	0.5401279265
546	0.6793601744	0.3429317588	0.5399198488
547	0.6792282281	0.3431869675	0.539781267
548	0.6788562223	0.343906229	0.5394267432
549	0.6787140367	0.3441810363	0.5392824259
550	0.6786242762	0.34435449	0.5391696276
551	0.6784271367	0.344735363	0.5390103533
552	0.678373968	0.3448380659	0.538943979
553	0.6782758738	0.3450275275	0.538866247
554	0.6781548504	0.3452612377	0.5387431948
555	0.6780133174	0.345534501	0.5386252884
556	0.6779608392	0.3456358084	0.5385673862
557	0.6777353313	0.3460710539	0.5383814575
558	0.6775857421	0.3463596914	0.5382230589
559	0.6772743852	0.346960261	0.5379404245
560	0.6772197458	0.3470656252	0.5378943349
561	0.6771271511	0.3472441615	0.5377757787
562	0.6768129703	0.3478497663	0.5375175236
563	0.6766735266	0.3481184636	0.5373992455
564	0.6765205767	0.3484131225	0.5372538766
565	0.6764043788	0.348636934	0.5371499943
566	0.6762120758	0.3490072487	0.536990266
567	0.6761207587	0.3491830598	0.5368947564
568	0.6758841321	0.3496385217	0.5367008047
569	0.6757715852	0.3498550975	0.5365854012
570	0.6754566779	0.3504608871	0.5363329443
571	0.6751313622	0.3510864028	0.5360991579
572	0.6749705244	0.3513955497	0.5359476716
573	0.6749020452	0.3515271515	0.5358670217
574	0.6746620944	0.3519881781	0.535646177
575	0.6744900109	0.3523187079	0.535484798
576	0.674365427	0.35255795	0.5353845409
577	0.6742270797	0.3528235705	0.5352227915
578	0.6740600761	0.3531441374	0.5350830222
579	0.6738695366	0.3535097848	0.5348891404
580	0.6737742233	0.3536926532	0.5348100897
581	0.6737358119	0.3537663422	0.5347750797
582	0.6736420614	0.3539461768	0.5346654341
583	0.6734784458	0.3542599685	0.5345537693
584	0.6734378758	0.3543377644	0.5344950066
585	0.6733637392	0.3544799142	0.5344152741
586	0.673229673	0.3547369338	0.534291144
587	0.6730269192	0.3551255376	0.5341109203
588	0.6729561795	0.3552610919	0.5340226722
589	0.6728404572	0.3554828128	0.5339258079
590	0.6727615023	0.3556340666	0.5338331194
591	0.6724603811	0.3562107608	0.533569843
592	0.6723873088	0.3563506667	0.5335159004
593	0.6723692316	0.3563852754	0.5335010853
594	0.6722839879	0.3565484615	0.5334270364
595	0.6721621022	0.3567817569	0.5332963564
596	0.6719881864	0.3571145675	0.5331211928
597	0.6716716598	0.3577200617	0.5328535675
598	0.6714649694	0.3581152925	0.532702868
599	0.6713257397	0.3583814573	0.5325533134
600	0.6712231394	0.3585775624	0.5324642443
601	0.6711506968	0.3587160074	0.5324012399
602	0.6710805888	0.3588499769	0.5323482016
603	0.6710050405	0.3589943263	0.5322588581
604	0.6708184756	0.3593507246	0.5320997846
605	0.6707681363	0.3594468717	0.5320651603
606	0.6706187126	0.3597322257	0.5319487882
607	0.670379739	0.3601884606	0.5317724594
608	0.6701538575	0.3606195512	0.5315731191
609	0.6700053502	0.3609028956	0.5314484651
610	0.6699104311	0.3610839635	0.5313675681
611	0.6698614993	0.3611772959	0.5313259077
612	0.6695578413	0.3617563399	0.5310582858
613	0.669339861	0.3621718436	0.5308746591
614	0.6692305705	0.362380117	0.5307663884
615	0.6691349773	0.3625622599	0.5306892249
616	0.6688905814	0.3630278124	0.5305129508
617	0.6686962471	0.3633978806	0.5303287692
618	0.6683358017	0.3640839871	0.5300554625
