iter	Passed	Remaining
398	21901	70808
399	21952	70741
400	22005	70680
401	22063	70636
402	22111	70558
403	22166	70504
404	22230	70480
405	22282	70414
406	22328	70333
407	22391	70301
408	22440	70230
409	22566	70396
410	22820	70958
411	22900	70980
412	22967	70958
413	22980	70772
414	23037	70720
415	23086	70647
416	23137	70578
417	23238	70660
418	23289	70592
419	23336	70508
420	23385	70435
421	23438	70369
422	23492	70310
423	23544	70243
424	23596	70178
425	23647	70109
426	23667	69950
427	23711	69859
428	23760	69786
429	23809	69711
430	24006	70069
431	24063	70017
432	24132	70000
433	24186	69941
434	24248	69901
435	24306	69852
436	24361	69795
437	24420	69748
438	24506	69780
439	24569	69742
440	24630	69701
441	24695	69673
442	24757	69634
443	24813	69579
444	24867	69516
445	24930	69480
446	24996	69453
447	25274	70012
448	25332	69961
449	25405	69949
450	25464	69899
451	25522	69847
452	25576	69783
453	25628	69717
454	25678	69641
455	25728	69569
456	25779	69497
457	25828	69421
458	25874	69337
459	25922	69258
460	25973	69188
461	26032	69136
462	26081	69063
463	26135	68999
464	26185	68926
465	26235	68852
466	26290	68794
467	26483	69095
468	26537	69031
469	26603	68999
470	26649	68916
471	26703	68851
472	26754	68780
473	26804	68707
474	26856	68640
475	26906	68566
476	26956	68492
477	27005	68418
478	27060	68358
479	27113	68293
480	27168	68232
481	27223	68171
482	27277	68108
483	27327	68035
484	27375	67958
485	27424	67884
486	27478	67820
487	27749	68292
488	27813	68254
489	27872	68201
490	27927	68140
491	27981	68076
492	28038	68019
493	28090	67950
494	28139	67876
495	28189	67803
496	28238	67726
497	28293	67666
498	28340	67584
499	28390	67513
500	28441	67441
501	28489	67364
502	28543	67302
503	28592	67227
504	28640	67150
505	28698	67095
506	28765	67062
507	29023	67472
508	29087	67433
509	29223	67558
510	29321	67594
511	29378	67535
512	29429	67463
513	29482	67397
514	29538	67337
515	29591	67268
516	29656	67228
517	29718	67182
518	29776	67125
519	29831	67064
520	29894	67018
521	29951	66959
522	30003	66892
523	30085	66888
524	30301	67183
525	30377	67165
526	30430	67096
527	30492	67049
528	30550	66991
529	30608	66933
530	30674	66894
531	30753	66882
532	30834	66876
533	30953	66950
534	31016	66902
535	31066	66828
536	31114	66749
537	31160	66665
538	31236	66646
539	31303	66607
540	31559	66969
541	31622	66919
542	31680	66861
543	31733	66791
544	31788	66725
545	31869	66715
546	31998	66804
547	32061	66756
548	32114	66685
549	32172	66627
550	32243	66593
551	32297	66525
552	32353	66462
553	32414	66408
554	32487	66380
555	32549	66328
556	32755	66569
557	32819	66520
558	32882	66470
559	32935	66400
560	32988	66329
561	33041	66260
562	33098	66196
563	33150	66124
564	33206	66059
565	33259	65989
566	33313	65922
567	33363	65846
568	33434	65810
569	33488	65743
570	33541	65673
571	33593	65600
572	33642	65523
573	33691	65446
574	33756	65399
575	34025	65746
576	34086	65692
577	34139	65620
578	34189	65545
579	34267	65522
580	34320	65451
581	34390	65412
582	34442	65341
583	34511	65300
584	34565	65231
585	34622	65167
586	34691	65127
587	34766	65098
588	34821	65031
589	34873	64960
590	34921	64880
591	34975	64811
592	35047	64776
593	35300	65073
594	35370	65034
595	35426	64968
596	35485	64908
597	35545	64849
598	35614	64807
599	35672	64744
600	35764	64745
601	35818	64676
602	35881	64622
603	35932	64548
604	36008	64517
605	36071	64464
606	36134	64411
607	36202	64367
608	36332	64432
609	36563	64674
610	36632	64630
611	36696	64579
612	36787	64572
613	36886	64581
614	36939	64509
615	36993	64438
616	37064	64397
617	37121	64331
618	37174	64258
619	37221	64177
620	37278	64112
621	37348	64069
622	37402	63999
623	37460	63935
624	37518	63872
625	37591	63833
626	37882	64165
627	38001	64202
628	38071	64159
629	38121	64080
630	38172	64004
631	38229	63937
632	38302	63897
633	38357	63827
634	38410	63755
635	38481	63711
636	38559	63680
637	38613	63610
638	38665	63534
639	38719	63464
640	38792	63424
641	38848	63355
642	38920	63314
643	39125	63487
644	39190	63434
645	39259	63385
646	39312	63313
647	39371	63249
648	39420	63170
649	39469	63090
650	39524	63020
651	39574	62943
652	39623	62864
653	39670	62781
654	39717	62699
655	39773	62631
656	39830	62565
657	39885	62494
658	39935	62418
659	39992	62352
660	40044	62277
661	40094	62201
662	40395	62512
663	40466	62466
664	40544	62432
665	40600	62363
666	40671	62318
667	40741	62271
668	40809	62220
669	40878	62171
670	40933	62102
671	40989	62032
672	41086	62026
673	41145	61961
674	41201	61893
675	41254	61820
676	41306	61745
677	41368	61686
678	41430	61626
679	41643	61790
680	41712	61742
681	41798	61717
682	41862	61659
683	41928	61605
684	41989	61543
685	42048	61479
686	42101	61405
687	42166	61349
688	42224	61283
689	42285	61222
690	42337	61147
691	42392	61076
692	42440	60996
693	42496	60928
694	42548	60853
695	42619	60806
696	42898	61054
697	42958	60991
698	43026	60938
699	43083	60871
700	43141	60804
701	43203	60743
702	43259	60674
703	43318	60609
704	43379	60547
705	43447	60493
706	43503	60425
707	43559	60355
708	43616	60287
709	43675	60222
710	43731	60153
711	43785	60082
712	43842	60014
713	43896	59943
714	43985	59918
715	44252	60136
716	44313	60073
717	44369	60003
718	44430	59940
719	44545	59950
720	44607	59889
721	44660	59816
722	44713	59741
723	44814	59731
724	44871	59663
725	44925	59591
726	44976	59514
727	45028	59440
728	45146	59451
729	45197	59376
730	45274	59333
731	45475	59453
732	45549	59407
733	45617	59353
734	45680	59291
735	45731	59214
736	45789	59147
737	45849	59082
738	45901	59007
739	45952	58930
740	46056	58922
741	46153	58904
742	46209	58834
743	46266	58765
744	46324	58698
745	46377	58624
746	46429	58549
747	46498	58495
748	46757	58680
749	46863	58672
750	46961	58655
751	47021	58588
752	47071	58511
753	47126	58439
754	47176	58361
755	47229	58287
756	47285	58217
757	47337	58141
758	47395	58073
759	47455	58008
760	47515	57943
761	47573	57874
762	47632	57808
763	47685	57734
764	47745	57669
765	47951	57780
766	48028	57734
767	48100	57682
768	48156	57612
769	48226	57559
770	48283	57488
771	48335	57414
772	48388	57340
773	48447	57273
774	48501	57200
775	48556	57128
776	48609	57054
777	48664	56983
778	48727	56921
779	48779	56846
780	48832	56773
781	48884	56698
782	48944	56633
783	49239	56838
784	49314	56790
785	49390	56742
786	49461	56689
787	49521	56622
788	49580	56555
789	49643	56493
790	49707	56431
791	49766	56364
792	49823	56295
793	49922	56272
794	49983	56207
795	50036	56134
796	50090	56061
797	50141	55984
798	50202	55919
799	50274	55867
800	50551	56042
801	50616	55980
802	50668	55905
803	50721	55831
804	50771	55754
805	50821	55676
806	50870	55598
807	50925	55526
808	50976	55449
809	51025	55372
810	51076	55296
811	51128	55221
812	51178	55144
813	51228	55067
814	51333	55049
815	51396	54986
816	51460	54924
817	51509	54847
818	51724	54945
819	51791	54886
820	51853	54821
821	51935	54778
822	51990	54707
823	52045	54635
824	52097	54559
825	52148	54484
826	52199	54408
827	52256	54339
828	52311	54267
829	52363	54193
830	52413	54116
831	52468	54045
832	52527	53977
833	52576	53900
834	52625	53822
835	52674	53745
836	52726	53671
837	52942	53764
838	53138	53835
839	53206	53776
840	53268	53711
841	53331	53648
842	53377	53567
843	53428	53492
844	53479	53416
845	53531	53341
846	53583	53267
847	53635	53193
848	53685	53116
849	53735	53040
850	53791	52969
851	53844	52896
852	53898	52824
853	53951	52750
854	54004	52678
855	54054	52601
856	54114	52535
857	54315	52606
858	54428	52591
859	54499	52535
860	54554	52463
861	54607	52389
862	54661	52318
863	54709	52239
864	54760	52165
865	54825	52103
866	54875	52027
867	54926	51952
868	54977	51877
869	55029	51803
870	55076	51724
871	55127	51650
872	55174	51572
873	55221	51494
874	55275	51421
875	55395	51411
876	55588	51468
877	55650	51404
878	55702	51330
879	55751	51253
880	55803	51179
881	55854	51104
882	55902	51027
883	55955	50954
884	56016	50889
885	56072	50820
886	56129	50750
887	56237	50727
888	56314	50676
889	56372	50608
890	56432	50541
891	56492	50476
892	56555	50412
893	56831	50537
894	56893	50473
895	56955	50408
896	57006	50333
897	57061	50262
898	57113	50189
899	57161	50111
900	57211	50036
901	57263	49962
902	57316	49890
903	57365	49813
904	57421	49743
905	57475	49672
906	57525	49597
907	57578	49524
908	57632	49453
909	57685	49381
910	57736	49307
911	57788	49234
912	57842	49162
913	58041	49214
914	58109	49155
915	58170	49088
916	58219	49013
917	58281	48948
918	58344	48885
919	58401	48815
920	58466	48753
921	58529	48689
922	58580	48616
923	58633	48543
924	58691	48476
925	58741	48401
926	58798	48333
927	58856	48264
928	58915	48198
929	58984	48139
930	59040	48069
931	59333	48192
932	59405	48135
933	59469	48072
934	59521	47999
935	59572	47925
936	59621	47850
937	59674	47777
938	59727	47705
939	59781	47634
940	59830	47558
941	59880	47485
942	59932	47411
943	59980	47336
944	60036	47266
945	60085	47192
946	60146	47126
947	60199	47054
948	60256	46986
949	60309	46914
950	60375	46853
951	60585	46902
952	60655	46844
953	60726	46785
954	60777	46712
955	60830	46640
956	60882	46568
957	60940	46500
958	60992	46428
959	61041	46353
960	61090	46278
961	61138	46203
962	61186	46127
963	61237	46054
964	61287	45981
965	61338	45908
966	61391	45837
967	61443	45765
968	61493	45692
969	61543	45618
970	61664	45597
971	61864	45634
972	61967	45599
973	62031	45536
974	62103	45478
975	62155	45406
976	62207	45334
977	62258	45261
978	62309	45189
979	62361	45116
980	62412	45044
981	62465	44972
982	62516	44899
983	62566	44826
984	62617	44753
985	62669	44681
986	62719	44609
987	62771	44536
988	62820	44463
989	62987	44472
990	63150	44479
991	63218	44418
992	63273	44349
993	63324	44276
994	63376	44204
995	63431	44134
996	63485	44064
997	63535	43990
998	63585	43917
999	63634	43844
1000	63686	43772
1001	63735	43698
1002	63785	43626
1003	63832	43551
1004	63881	43477
1005	63932	43405
1006	63984	43334
1007	64034	43261
1008	64084	43188
1009	64152	43128
1010	64347	43153
1011	64411	43089
1012	64470	43022
1013	64525	42953
1014	64581	42884
1015	64640	42817
1016	64694	42748
1017	64758	42684
1018	64807	42611
1019	64862	42542
1020	64913	42470
1021	64963	42397
1022	65012	42324
1023	65062	42252
1024	65116	42182
1025	65165	42109
1026	65215	42037
1027	65266	41965
1028	65317	41894
1029	65570	41952
1030	65628	41885
1031	65694	41823
1032	65748	41753
1033	65803	41684
1034	65856	41613
1035	65907	41541
1036	65966	41475
1037	66022	41407
1038	66076	41337
1039	66128	41267
1040	66184	41198
1041	66236	41127
1042	66287	41056
1043	66338	40985
1044	66389	40913
1045	66440	40842
1046	66489	40769
1047	66535	40696
1048	66598	40632
1049	66799	40652
1050	66859	40586
1051	66921	40521
1052	66974	40452
1053	67030	40383
1054	67083	40313
1055	67134	40242
1056	67189	40173
1057	67240	40102
1058	67295	40034
1059	67349	39964
1060	67407	39897
1061	67458	39827
1062	67511	39757
1063	67561	39685
1064	67616	39617
1065	67672	39549
1066	67724	39479
1067	67779	39411
1068	68000	39438
1069	68123	39409
1070	68191	39348
1071	68253	39283
1072	68315	39219
1073	68374	39152
1074	68429	39084
1075	68485	39016
1076	68538	38946
1077	68595	38878
1078	68649	38810
1079	68713	38746
1080	68763	38675
1081	68818	38606
1082	68872	38537
1083	68935	38474
1084	68993	38407
1085	69052	38341
1086	69123	38282
1087	69388	38329
1088	69485	38284
1089	69556	38224
1090	69607	38153
1091	69658	38082
1092	69711	38012
1093	69759	37940
1094	69812	37871
1095	69863	37800
1096	69914	37729
1097	69966	37659
1098	70014	37587
1099	70066	37517
1100	70123	37449
1101	70178	37382
1102	70234	37314
1103	70290	37246
1104	70341	37175
1105	70411	37115
1106	70617	37126
1107	70683	37064
1108	70737	36995
1109	70789	36925
1110	70840	36854
1111	70893	36785
1112	70943	36714
1113	70996	36645
1114	71046	36574
1115	71098	36504
1116	71148	36434
1117	71202	36365
1118	71256	36296
1119	71306	36226
1120	71358	36156
1121	71408	36086
1122	71457	36014
1123	71508	35944
1124	71559	35874
1125	71733	35866
1126	71893	35851
1127	71959	35788
1128	72015	35720
1129	72070	35652
1130	72122	35582
1131	72174	35513
1132	72225	35443
1133	72278	35374
1134	72337	35308
1135	72403	35245
1136	72462	35179
1137	72524	35115
1138	72580	35047
1139	72636	34980
1140	72693	34913
1141	72752	34847
1142	72809	34780
1143	72883	34721
1144	73173	34765
1145	73253	34709
1146	73329	34650
1147	73393	34586
1148	73451	34520
1149	73511	34454
1150	73567	34386
1151	73626	34320
1152	73683	34253
1153	73744	34188
1154	73800	34120
1155	73853	34051
1156	73909	33984
1157	73965	33916
1158	74022	33849
1159	74077	33782
1160	74131	33713
1161	74197	33650
1162	74403	33650
1163	74472	33589
1164	74537	33526
1165	74594	33458
1166	74647	33390
1167	74702	33321
1168	74760	33255
1169	74814	33186
1170	74867	33118
1171	74920	33049
1172	74972	32980
1173	75023	32910
1174	75072	32840
1175	75120	32769
1176	75173	32700
1177	75222	32630
1178	75269	32559
1179	75318	32489
1180	75362	32416
1181	75419	32349
1182	75710	32383
1183	75805	32332
1184	75882	32273
1185	75943	32208
1186	76009	32145
1187	76063	32077
1188	76122	32011
1189	76182	31945
1190	76235	31876
1191	76294	31810
1192	76344	31741
1193	76394	31670
1194	76444	31601
1195	76500	31533
1196	76554	31465
1197	76609	31398
1198	76666	31331
1199	76722	31264
1200	76942	31264
1201	77007	31200
1202	77116	31154
1203	77176	31088
1204	77233	31021
1205	77290	30954
1206	77343	30886
1207	77398	30818
1208	77451	30749
1209	77501	30680
1210	77550	30610
1211	77607	30543
1212	77659	30474
1213	77713	30406
1214	77764	30337
1215	77813	30267
1216	77863	30198
1217	77914	30129
1218	77971	30062
1219	78243	30078
1220	78303	30012
1221	78393	29958
1222	78445	29889
1223	78497	29821
1224	78546	29751
1225	78596	29682
1226	78645	29612
1227	78693	29542
1228	78741	29472
1229	78794	29403
1230	78844	29334
1231	78896	29265
1232	78950	29198
1233	79005	29130
1234	79056	29062
1235	79111	28994
1236	79160	28925
1237	79213	28857
1238	79289	28797
1239	79553	28806
1240	79615	28741
1241	79670	28673
1242	79722	28605
1243	79773	28536
1244	79824	28467
1245	79879	28400
1246	79929	28331
1247	79983	28263
1248	80033	28194
1249	80083	28125
1250	80131	28055
1251	80181	27986
1252	80232	27917
1253	80281	27848
1254	80331	27780
1255	80383	27711
1256	80437	27644
1257	80490	27576
1258	80540	27507
1259	80751	27493
1260	80806	27426
1261	80875	27364
1262	80928	27296
1263	80980	27228
1264	81030	27159
1265	81075	27089
1266	81126	27020
1267	81177	26952
1268	81227	26883
1269	81276	26814
1270	81328	26746
1271	81377	26678
1272	81428	26609
1273	81479	26541
1274	81527	26472
1275	81574	26402
1276	81629	26336
1277	81682	26268
1278	81737	26201
1279	81939	26182
1280	82079	26142
1281	82140	26077
1282	82200	26011
1283	82250	25943
1284	82303	25875
1285	82357	25808
1286	82416	25743
1287	82464	25674
1288	82515	25605
1289	82566	25538
1290	82615	25469
1291	82666	25401
1292	82714	25332
1293	82764	25264
1294	82813	25195
1295	82865	25128
1296	82912	25059
1297	82960	24990
1298	83009	24922
1299	83080	24860
1300	83348	24857
1301	83410	24792
1302	83471	24727
1303	83522	24659
1304	83569	24590
1305	83620	24522
1306	83670	24454
1307	83721	24386
1308	83767	24317
1309	83814	24248
1310	83860	24179
1311	83910	24111
1312	83962	24044
1313	84012	23976
1314	84063	23908
1315	84114	23840
1316	84164	23773
1317	84213	23704
1318	84268	23638
1319	84330	23574
1320	84564	23557
1321	84632	23494
1322	84703	23432
1323	84765	23368
1324	84827	23303
1325	84884	23237
1326	84942	23171
1327	85003	23107
1328	85057	23040
1329	85112	22974
1330	85172	22908
1331	85238	22845
1332	85293	22778
1333	85347	22712
1334	85402	22646
1335	85467	22582
1336	85518	22515
1337	85580	22450
1338	85849	22440
1339	85960	22388
1340	86061	22333
1341	86122	22268
1342	86184	22203
1343	86240	22137
1344	86293	22070
1345	86343	22002
1346	86401	21937
1347	86455	21870
1348	86509	21803
1349	86563	21737
1350	86616	21670
1351	86680	21605
1352	86741	21541
1353	86797	21475
1354	86856	21409
1355	87080	21384
1356	87177	21328
1357	87250	21266
1358	87308	21200
1359	87363	21134
1360	87419	21068
1361	87479	21002
1362	87537	20937
1363	87588	20869
1364	87652	20805
1365	87714	20740
1366	87766	20673
1367	87828	20608
1368	87883	20542
1369	87944	20477
1370	87999	20411
1371	88061	20346
1372	88337	20331
1373	88413	20269
1374	88510	20212
1375	88575	20148
1376	88631	20082
1377	88686	20015
1378	88743	19949
1379	88799	19883
1380	88859	19818
1381	88911	19751
1382	88965	19684
1383	89028	19619
1384	89087	19554
1385	89146	19488
1386	89207	19423
1387	89261	19357
1388	89317	19291
1389	89391	19228
1390	89688	19214
1391	89753	19150
1392	89813	19084
1393	89867	19017
1394	89927	18952
1395	89979	18885
1396	90029	18817
1397	90082	18751
1398	90129	18683
1399	90185	18616
1400	90236	18549
1401	90288	18482
1402	90336	18415
1403	90392	18348
1404	90449	18283
1405	90503	18216
1406	90553	18149
1407	90617	18084
1408	90677	18019
1409	90894	17985
1410	90956	17920
1411	91028	17857
1412	91121	17798
1413	91175	17732
1414	91229	17665
1415	91279	17598
1416	91335	17532
1417	91391	17466
1418	91442	17399
1419	91493	17332
1420	91541	17264
1421	91619	17202
1422	91683	17138
1423	91737	17072
1424	91806	17008
1425	91867	16943
1426	92002	16891
1427	92213	16854
1428	92273	16788
1429	92336	16723
1430	92390	16657
1431	92447	16591
1432	92498	16524
1433	92550	16457
1434	92601	16390
1435	92651	16323
1436	92700	16256
1437	92749	16189
1438	92800	16122
1439	92855	16056
1440	92907	15989
1441	92959	15923
1442	93010	15856
1443	93065	15790
1444	93118	15723
1445	93171	15657
1446	93378	15616
1447	93514	15564
1448	93581	15500
1449	93637	15433
1450	93691	15367
1451	93749	15302
1452	93803	15235
1453	93853	15168
1454	93907	15102
1455	93960	15036
1456	94011	14969
1457	94071	14904
1458	94130	14838
1459	94186	14773
1460	94248	14708
1461	94302	14642
1462	94359	14576
1463	94412	14510
1464	94463	14443
1465	94685	14403
1466	94755	14339
1467	94861	14280
1468	94927	14216
1469	94975	14149
1470	95028	14083
1471	95082	14016
1472	95134	13950
1473	95185	13883
1474	95236	13817
1475	95286	13750
1476	95342	13684
1477	95392	13618
1478	95443	13551
1479	95491	13484
1480	95540	13418
1481	95589	13351
1482	95639	13285
1483	95686	13218
1484	95892	13173
1485	96025	13117
1486	96098	13054
1487	96154	12988
1488	96203	12921
1489	96254	12855
1490	96305	12789
1491	96354	12722
1492	96404	12655
1493	96450	12588
1494	96500	12522
1495	96553	12456
1496	96604	12390
1497	96654	12323
1498	96704	12257
1499	96754	12191
1500	96802	12124
1501	96851	12058
1502	96903	11992
1503	96953	11925
1504	97022	11861
1505	97288	11821
1506	97348	11756
1507	97413	11692
1508	97470	11626
1509	97532	11561
1510	97591	11496
1511	97645	11430
1512	97705	11365
1513	97754	11299
1514	97803	11232
1515	97856	11166
1516	97907	11100
1517	97957	11034
1518	98007	10968
1519	98056	10902
1520	98108	10836
1521	98156	10770
1522	98204	10703
1523	98255	10637
1524	98320	10573
1525	98534	10524
1526	98597	10460
1527	98677	10397
1528	98733	10331
1529	98789	10266
1530	98838	10200
1531	98895	10134
1532	98944	10068
1533	99001	10003
1534	99062	9938
1535	99115	9872
1536	99169	9807
1537	99220	9741
1538	99267	9675
1539	99317	9609
1540	99369	9543
1541	99420	9477
1542	99481	9413
1543	99550	9348
1544	99816	9303
1545	99874	9238
1546	99931	9172
1547	99998	9108
1548	100055	9043
1549	100112	8977
1550	100171	8912
1551	100222	8846
1552	100272	8781
1553	100340	8716
1554	100395	8651
1555	100466	8587
1556	100521	8522
1557	100572	8456
1558	100620	8390
1559	100670	8324
1560	100721	8259
1561	100807	8196
1562	101031	8144
1563	101094	8079
1564	101153	8014
1565	101206	7949
1566	101256	7883
1567	101308	7817
1568	101356	7751
1569	101407	7686
1570	101456	7620
1571	101512	7555
1572	101573	7490
1573	101626	7425
1574	101685	7360
1575	101736	7294
1576	101788	7229
1577	101838	7163
1578	101889	7098
1579	101957	7033
1580	102020	6969
1581	102141	6908
1582	102353	6853
1583	102409	6788
1584	102475	6723
1585	102526	6658
1586	102579	6593
1587	102633	6527
1588	102722	6464
1589	102779	6399
1590	102828	6333
1591	102877	6268
1592	102930	6202
1593	102983	6137
1594	103059	6073
1595	103137	6009
1596	103230	5946
1597	103304	5882
1598	103372	5818
1599	103662	5766
1600	103737	5701
1601	103828	5638
1602	103886	5573
1603	103937	5507
1604	103989	5442
1605	104043	5377
1606	104094	5311
1607	104153	5246
1608	104209	5181
1609	104263	5116
1610	104317	5050
1611	104371	4985
1612	104428	4920
1613	104488	4855
1614	104545	4790
1615	104609	4725
1616	104679	4661
1617	104898	4603
1618	104964	4538
1619	105037	4473
1620	105092	4408
1621	105146	4343
1622	105203	4278
1623	105258	4212
1624	105314	4147
1625	105368	4082
1626	105418	4017
1627	105469	3951
1628	105525	3886
1629	105574	3821
1630	105623	3756
1631	105673	3690
1632	105724	3625
1633	105779	3560
1634	105835	3495
1635	105889	3430
1636	106169	3372
1637	106234	3307
1638	106292	3242
1639	106346	3177
1640	106399	3112
1641	106449	3046
1642	106500	2981
1643	106551	2916
1644	106602	2851
1645	106650	2786
1646	106698	2720
1647	106750	2655
1648	106796	2590
1649	106845	2525
1650	106892	2460
1651	106950	2395
1652	107002	2330
1653	107055	2265
1654	107107	2200
1655	107158	2135
1656	107223	2070
1657	107497	2009
1658	107563	1945
1659	107621	1880
1660	107672	1815
1661	107725	1750
1662	107778	1685
1663	107828	1620
1664	107879	1555
1665	107931	1490
