iter	Passed	Remaining
150	7748	78925
151	7802	78898
152	7859	78899
153	7920	78946
154	7974	78922
155	8031	78925
156	8159	79619
157	8167	79140
158	8218	79083
159	8276	79090
160	8330	79059
161	8356	78766
162	8409	78728
163	8454	78614
164	8508	78589
165	8559	78531
166	8614	78510
167	8663	78431
168	8713	78366
169	8765	78320
170	8798	78106
171	8811	77715
172	8856	77608
173	8904	77531
174	8966	77572
175	9013	77482
176	9040	77223
177	9082	77095
178	9129	77011
179	9247	77522
180	9297	77459
181	9348	77405
182	9397	77340
183	9447	77276
184	9495	77199
185	9529	77006
186	9554	76743
187	9626	76857
188	9703	77014
189	9724	76719
190	9798	76845
191	9910	77269
192	9931	76985
193	9986	76960
194	9998	76605
195	10057	76608
196	10168	77010
197	10176	76634
198	10234	76628
199	10424	77612
200	10530	77958
201	10584	77917
202	10616	77711
203	10665	77635
204	10719	77595
205	10777	77585
206	10839	77607
207	10939	77888
208	10999	77893
209	11057	77877
210	11117	77874
211	11171	77830
212	11228	77805
213	11285	77787
214	11299	77463
215	11413	77834
216	11529	78211
217	11587	78189
218	11641	78143
219	11657	77837
220	11713	77804
221	11767	77761
222	11820	77707
223	11870	77635
224	11888	77353
225	11944	77320
226	11999	77280
227	12050	77218
228	12103	77167
229	12144	77038
230	12196	76979
231	12251	76942
232	12302	76875
233	12356	76830
234	12410	76783
235	12461	76725
236	12520	76706
237	12642	77076
238	12696	77027
239	12720	76800
240	12771	76733
241	12819	76650
242	12838	76395
243	12886	76316
244	12938	76257
245	12961	76027
246	13006	75931
247	13017	75638
248	13064	75551
249	13111	75468
250	13162	75408
251	13181	75163
252	13226	75073
253	13271	74976
254	13324	74930
255	13374	74865
256	13425	74806
257	13475	74744
258	13524	74673
259	13575	74611
260	13731	75128
261	13795	75139
262	13844	75064
263	13900	75032
264	13913	74764
265	13961	74689
266	14029	74716
267	14082	74666
268	14137	74631
269	14198	74619
270	14242	74525
271	14257	74273
272	14296	74155
273	14346	74087
274	14395	74021
275	14412	73785
276	14455	73685
277	14501	73605
278	14548	73526
279	14596	73453
280	14648	73397
281	14659	73139
282	14711	73090
283	14820	73319
284	14872	73265
285	14925	73219
286	15048	73510
287	15118	73547
288	15140	73343
289	15185	73259
290	15242	73228
291	15292	73163
292	15340	73088
293	15351	72840
294	15398	72765
295	15451	72715
296	15499	72645
297	15550	72585
298	15601	72527
299	15655	72484
300	15701	72406
301	15873	72902
302	16004	73208
303	16054	73141
304	16102	73068
305	16148	72986
306	16195	72905
307	16245	72841
308	16293	72765
309	16344	72707
310	16401	72674
311	16452	72612
312	16506	72565
313	16557	72503
314	16610	72454
315	16664	72406
316	16716	72348
317	16768	72294
318	16824	72256
319	16876	72198
320	16927	72138
321	17061	72430
322	17237	72901
323	17403	73320
324	17566	73723
325	17717	74074
326	17841	74311
327	17948	74475
328	18052	74626
329	18135	74684
330	18176	74574
331	18440	75371
332	18544	75514
333	18599	75454
334	18658	75414
335	18714	75357
336	18793	75395
337	18863	75399
338	18941	75432
339	18999	75383
340	19051	75312
341	19110	75269
342	19163	75203
343	19218	75140
344	19281	75113
345	19418	75371
346	19474	75318
347	19525	75242
348	19581	75182
349	19634	75117
350	19694	75073
351	19768	75085
352	19846	75113
353	19905	75067
354	19962	75014
355	20017	74953
356	20129	75106
357	20298	75468
358	20415	75635
359	20703	76431
360	20777	76431
361	20833	76370
362	20889	76307
363	20948	76255
364	21005	76195
365	21060	76127
366	21155	76207
367	21247	76270
368	21335	76322
369	21399	76286
370	21458	76233
371	21510	76154
372	21564	76082
373	21625	76034
374	21740	76178
375	21827	76221
376	21966	76445
377	22074	76559
378	22160	76595
379	22238	76604
380	22308	76585
381	22388	76601
382	22460	76587
383	22542	76607
384	22609	76578
385	22721	76699
386	22873	76953
387	23052	77297
388	23127	77288
389	23179	77204
390	23197	77009
391	23256	76947
392	23319	76901
393	23373	76824
394	23424	76737
395	23503	76743
396	23592	76779
397	23645	76697
398	23718	76684
399	23797	76687
400	23870	76671
401	23930	76612
402	23998	76579
403	24143	76793
404	24233	76829
405	24283	76738
406	24340	76669
407	24394	76592
408	24449	76515
409	24549	76583
410	24644	76631
411	24720	76621
412	24932	77031
413	25053	77158
414	25179	77298
415	25441	77852
416	25501	77787
417	25561	77724
418	25616	77645
419	25671	77563
420	25687	77367
421	25700	77162
422	25754	77080
423	25828	77060
424	25902	77036
425	25957	76958
426	26012	76880
427	26064	76792
428	26126	76735
429	26181	76656
430	26244	76603
431	26299	76525
432	26371	76496
433	26449	76483
434	26569	76594
435	26628	76527
436	26699	76494
437	26767	76452
438	26833	76406
439	26892	76337
440	26945	76253
441	27016	76220
442	27083	76175
443	27136	76093
444	27192	76015
445	27247	75938
446	27304	75864
447	27360	75791
448	27415	75713
449	27470	75636
450	27518	75539
451	27605	75549
452	27768	75765
453	27826	75696
454	27884	75625
455	27936	75538
456	27982	75435
457	28032	75344
458	28088	75269
459	28153	75219
460	28215	75158
461	28275	75096
462	28331	75020
463	28391	74956
464	28446	74879
465	28503	74807
466	28611	74868
467	28711	74907
468	28866	75090
469	28939	75057
470	29021	75049
471	29086	74997
472	29155	74952
473	29213	74883
474	29285	74846
475	29356	74810
476	29412	74732
477	29463	74644
478	29518	74567
479	29576	74497
480	29643	74447
481	29703	74383
482	29756	74298
483	29806	74207
484	29983	74434
485	30051	74386
486	30116	74331
487	30171	74254
488	30224	74169
489	30273	74077
490	30325	73992
491	30379	73911
492	30429	73821
493	30488	73752
494	30535	73655
495	30586	73567
496	30640	73487
497	30692	73402
498	30830	73522
499	30954	73609
500	31041	73608
501	31194	73761
502	31298	73797
503	31408	73848
504	31490	73830
505	31566	73800
506	31627	73735
507	31744	73799
508	31835	73803
509	31908	73764
510	31980	73723
511	32069	73722
512	32138	73674
513	32219	73652
514	32388	73832
515	32550	73994
516	32612	73929
517	32678	73873
518	32730	73785
519	32786	73707
520	32852	73649
521	32944	73650
522	33004	73581
523	33083	73552
524	33162	73525
525	33254	73525
526	33314	73455
527	33370	73376
528	33508	73476
529	33585	73444
530	33635	73353
531	33688	73267
532	33740	73178
533	33795	73096
534	33847	73010
535	33906	72936
536	33975	72886
537	34034	72813
538	34095	72745
539	34148	72660
540	34213	72599
541	34265	72514
542	34317	72428
543	34371	72345
544	34427	72266
545	34481	72183
546	34547	72125
547	34718	72287
548	34770	72200
549	34820	72110
550	34885	72049
551	34938	71965
552	34985	71869
553	35036	71781
554	35089	71696
555	35143	71614
556	35199	71536
557	35254	71457
558	35309	71376
559	35365	71300
560	35420	71219
561	35474	71137
562	35529	71059
563	35580	70972
564	35652	70925
565	35715	70863
566	35839	70919
567	35898	70848
568	35950	70763
569	36000	70674
570	36054	70593
571	36108	70512
572	36161	70430
573	36212	70343
574	36264	70258
575	36325	70191
576	36378	70108
577	36437	70037
578	36489	69954
579	36541	69868
580	36591	69782
581	36642	69696
582	36702	69626
583	36761	69557
584	36821	69489
585	36980	69606
586	37053	69562
587	37102	69473
588	37154	69388
589	37213	69317
590	37268	69240
591	37319	69154
592	37369	69067
593	37432	69004
594	37484	68921
595	37538	68841
596	37592	68762
597	37643	68676
598	37696	68595
599	37760	68534
600	37820	68467
601	37880	68399
602	37953	68353
603	38112	68463
604	38203	68451
605	38257	68371
606	38311	68291
607	38363	68209
608	38417	68130
609	38483	68070
610	38537	67993
611	38593	67917
612	38645	67834
613	38702	67761
614	38752	67675
615	38801	67588
616	38852	67503
617	38902	67418
618	38956	67339
619	39007	67256
620	39067	67187
621	39218	67277
622	39313	67269
623	39373	67200
624	39430	67126
625	39484	67047
626	39534	66962
627	39585	66880
628	39639	66800
629	39699	66732
630	39750	66650
631	39802	66568
632	39851	66482
633	39901	66397
634	39950	66312
635	40002	66230
636	40053	66147
637	40105	66067
638	40175	66016
639	40251	65974
640	40386	66029
641	40465	65992
642	40554	65972
643	40678	66007
644	40748	65955
645	40806	65883
646	40871	65824
647	40926	65748
648	40980	65669
649	41036	65595
650	41092	65521
651	41164	65470
652	41255	65452
653	41313	65381
654	41376	65317
655	41510	65365
656	41622	65380
657	41690	65323
658	41755	65262
659	41818	65198
660	41875	65125
661	41939	65062
662	42011	65013
663	42088	64970
664	42155	64913
665	42236	64877
666	42292	64801
667	42345	64722
668	42398	64643
669	42482	64612
670	42549	64554
671	42680	64592
672	42749	64536
673	42819	64483
674	42872	64403
675	42926	64325
676	42974	64239
677	43029	64163
678	43082	64084
679	43181	64074
680	43257	64029
681	43314	63955
682	43369	63878
683	43421	63798
684	43479	63728
685	43534	63651
686	43596	63586
687	43671	63539
688	43919	63744
689	44002	63708
690	44062	63638
691	44122	63570
692	44185	63504
693	44249	63440
694	44304	63364
695	44372	63307
696	44425	63228
697	44481	63153
698	44545	63090
699	44598	63012
700	44669	62957
701	44761	62934
702	44848	62902
703	44954	62898
704	45055	62886
705	45178	62904
706	45234	62829
707	45297	62763
708	45414	62773
709	45498	62737
710	45577	62693
711	45662	62657
712	45738	62609
713	45899	62677
714	45972	62625
715	46026	62546
716	46095	62489
717	46161	62426
718	46327	62500
719	46446	62508
720	46510	62444
721	46561	62360
722	46615	62283
723	46680	62218
724	46741	62150
725	46817	62100
726	46887	62044
727	46960	61990
728	47106	62033
729	47214	62025
730	47290	61976
731	47387	61953
732	47532	61992
733	47594	61925
734	47669	61873
735	47742	61818
736	47814	61763
737	47888	61710
738	47945	61634
739	48006	61565
740	48070	61498
741	48122	61417
742	48180	61344
743	48235	61267
744	48290	61189
745	48343	61110
746	48396	61030
747	48448	60949
748	48511	60881
749	48712	60987
750	48770	60914
751	48822	60833
752	48868	60745
753	48922	60666
754	48973	60584
755	49024	60502
756	49074	60419
757	49125	60337
758	49184	60266
759	49236	60184
760	49288	60105
761	49335	60018
762	49385	59936
763	49437	59855
764	49489	59775
765	49540	59694
766	49591	59613
767	49641	59530
768	49692	59450
769	49816	59455
770	49881	59391
771	49932	59311
772	49985	59232
773	50037	59153
774	50087	59071
775	50138	58990
776	50192	58913
777	50240	58829
778	50301	58760
779	50354	58681
780	50403	58599
781	50453	58518
782	50504	58438
783	50556	58359
784	50605	58277
785	50661	58203
786	50714	58125
787	50765	58044
788	50818	57967
789	50879	57899
790	51035	57939
791	51108	57884
792	51164	57810
793	51214	57729
794	51273	57658
795	51326	57581
796	51433	57564
797	51499	57501
798	51552	57423
799	51614	57356
800	51673	57286
801	51732	57215
802	51787	57140
803	51841	57064
804	51917	57012
805	51993	56960
806	52114	56957
807	52177	56891
808	52228	56812
809	52281	56734
810	52330	56653
811	52388	56582
812	52457	56522
813	52612	56554
814	52668	56481
815	52727	56410
816	52783	56336
817	52841	56265
818	52897	56191
819	52945	56109
820	53008	56042
821	53080	55986
822	53298	56083
823	53534	56198
824	53592	56126
825	53649	56052
826	53705	55977
827	53775	55919
828	53836	55849
829	53928	55812
830	53988	55743
831	54057	55681
832	54118	55612
833	54205	55570
834	54294	55529
835	54382	55487
836	54496	55473
837	54691	55540
838	54776	55494
839	54837	55425
840	54896	55353
841	54954	55280
842	55013	55209
843	55079	55144
844	55144	55079
845	55230	55035
846	55314	54987
847	55384	54927
848	55440	54852
849	55494	54776
850	55553	54704
851	55605	54626
852	55676	54566
853	55825	54583
854	55943	54569
855	56000	54495
856	56064	54428
857	56122	54356
858	56191	54294
859	56256	54228
860	56316	54157
861	56369	54081
862	56416	53998
863	56466	53917
864	56534	53855
865	56591	53781
866	56680	53738
867	56739	53667
868	56797	53594
869	56857	53524
870	57089	53615
871	57200	53593
872	57273	53533
873	57333	53463
874	57388	53387
875	57443	53312
876	57499	53237
877	57562	53169
878	57616	53093
879	57669	53016
880	57733	52949
881	57789	52875
882	57869	52823
883	57923	52747
884	57997	52689
885	58057	52618
886	58176	52601
887	58308	52595
888	58408	52561
889	58465	52487
890	58525	52416
891	58585	52346
892	58654	52283
893	58715	52213
894	58775	52142
895	58832	52069
896	58900	52005
897	58952	51928
898	59044	51885
899	59114	51824
900	59198	51773
901	59320	51757
902	59436	51735
903	59498	51666
904	59587	51620
905	59650	51552
906	59710	51481
907	59768	51408
908	59882	51384
909	59944	51315
910	60022	51259
911	60080	51186
912	60150	51124
913	60239	51078
914	60330	51033
915	60501	51056
916	60580	51001
917	60641	50930
918	60715	50871
919	60791	50813
920	60859	50749
921	60915	50674
922	60986	50612
923	61039	50535
924	61096	50462
925	61162	50396
926	61236	50336
927	61302	50271
928	61388	50220
929	61456	50156
930	61635	50182
931	61736	50144
932	61798	50075
933	61874	50016
934	61930	49941
935	61993	49873
936	62047	49796
937	62115	49731
938	62185	49668
939	62240	49593
940	62307	49527
941	62373	49462
942	62433	49390
943	62498	49323
944	62571	49262
945	62640	49198
946	62770	49182
947	62855	49130
948	62918	49062
949	63021	49024
950	63092	48961
951	63149	48887
952	63202	48811
953	63264	48741
954	63331	48675
955	63409	48618
956	63464	48543
957	63531	48477
958	63587	48403
959	63647	48332
960	63699	48255
961	63749	48176
962	63811	48107
963	63941	48088
964	64018	48030
965	64092	47969
966	64165	47908
967	64216	47830
968	64272	47756
969	64333	47686
970	64395	47616
971	64461	47550
972	64512	47472
973	64575	47403
974	64647	47341
975	64712	47274
976	64768	47200
977	64822	47125
978	64873	47048
979	64938	46981
980	65092	46978
981	65163	46914
982	65213	46837
983	65265	46760
984	65318	46684
985	65370	46607
986	65421	46530
987	65474	46455
988	65534	46384
989	65589	46310
990	65640	46233
991	65694	46158
992	65746	46082
993	65798	46005
994	65845	45926
995	65894	45848
996	65945	45771
997	65995	45694
998	66118	45667
999	66264	45656
1000	66383	45626
1001	66443	45555
1002	66500	45482
1003	66553	45407
1004	66640	45355
1005	66735	45308
1006	66790	45234
1007	66844	45159
1008	66905	45089
1009	66960	45015
1010	67013	44941
1011	67075	44871
1012	67155	44814
1013	67242	44761
1014	67374	44739
1015	67440	44672
1016	67497	44600
1017	67553	44526
1018	67613	44456
1019	67664	44380
1020	67715	44303
1021	67767	44227
1022	67822	44154
1023	67890	44089
1024	67944	44015
1025	68000	43941
1026	68061	43872
1027	68117	43799
1028	68173	43726
1029	68231	43655
1030	68283	43579
1031	68339	43506
1032	68398	43435
1033	68544	43420
1034	68601	43348
1035	68654	43273
1036	68710	43200
1037	68762	43125
1038	68812	43049
1039	68862	42973
1040	68916	42899
1041	68969	42824
1042	69025	42752
1043	69076	42676
1044	69127	42600
1045	69176	42524
1046	69229	42450
1047	69294	42383
1048	69350	42311
1049	69403	42237
1050	69457	42163
1051	69517	42093
1052	69716	42108
1053	69862	42089
1054	69929	42023
1055	70042	41985
1056	70110	41920
1057	70170	41850
1058	70235	41783
1059	70296	41713
1060	70352	41641
1061	70409	41569
1062	70464	41496
1063	70519	41423
1064	70587	41358
1065	70649	41289
1066	70701	41215
1067	70769	41149
1068	70902	41121
1069	70960	41050
1070	71017	40979
1071	71072	40906
1072	71122	40830
1073	71179	40758
1074	71239	40689
1075	71296	40617
1076	71366	40553
1077	71421	40481
1078	71472	40405
1079	71524	40332
1080	71577	40258
1081	71630	40184
1082	71680	40109
1083	71728	40033
1084	71779	39958
1085	71830	39884
1086	71977	39862
1087	72036	39792
1088	72095	39722
1089	72155	39652
1090	72231	39591
1091	72297	39525
1092	72352	39453
1093	72412	39383
1094	72472	39313
1095	72529	39242
1096	72583	39169
1097	72641	39099
1098	72696	39027
1099	72752	38955
1100	72805	38882
1101	72866	38813
1102	72921	38741
1103	72978	38670
1104	73073	38619
1105	73193	38582
1106	73248	38509
1107	73300	38436
1108	73364	38369
1109	73417	38296
1110	73475	38225
1111	73529	38153
1112	73586	38082
1113	73650	38015
1114	73705	37943
1115	73758	37870
1116	73814	37799
1117	73880	37733
1118	73934	37660
1119	73995	37592
1120	74067	37529
1121	74124	37458
1122	74312	37453
1123	74412	37404
1124	74504	37351
1125	74555	37277
1126	74606	37203
1127	74656	37129
1128	74707	37055
1129	74760	36983
1130	74822	36914
1131	74880	36844
1132	74933	36772
1133	74987	36700
1134	75038	36626
1135	75091	36554
1136	75140	36479
1137	75198	36409
1138	75252	36338
1139	75308	36267
1140	75443	36234
1141	75512	36169
1142	75571	36099
1143	75625	36027
1144	75682	35957
1145	75743	35888
1146	75799	35818
1147	75849	35744
1148	75904	35673
1149	75960	35602
1150	76022	35534
1151	76079	35464
1152	76132	35392
1153	76185	35320
1154	76243	35250
1155	76297	35178
1156	76349	35106
1157	76411	35038
1158	76485	34976
1159	76624	34943
1160	76690	34877
1161	76746	34806
1162	76800	34735
1163	76852	34662
1164	76907	34592
1165	76968	34523
1166	77027	34454
1167	77088	34386
1168	77144	34315
1169	77199	34244
1170	77254	34173
1171	77310	34103
1172	77364	34032
1173	77416	33960
1174	77470	33889
1175	77526	33819
1176	77585	33750
1177	77775	33737
1178	77866	33682
1179	77918	33610
1180	77970	33538
1181	78023	33467
1182	78076	33395
1183	78129	33323
1184	78181	33251
1185	78235	33180
1186	78302	33115
1187	78382	33055
1188	78455	32992
1189	78533	32931
1190	78655	32888
1191	78760	32838
1192	78827	32773
1193	79005	32753
1194	79081	32691
1195	79141	32622
1196	79204	32555
1197	79256	32483
1198	79307	32410
1199	79362	32340
1200	79427	32273
1201	79487	32204
1202	79546	32136
1203	79607	32067
1204	79662	31997
1205	79715	31925
1206	79772	31856
1207	79830	31786
1208	79887	31717
1209	79942	31646
1210	80054	31598
1211	80152	31545
1212	80210	31475
1213	80264	31405
1214	80323	31336
1215	80378	31265
1216	80432	31194
1217	80493	31126
1218	80547	31055
1219	80606	30987
1220	80675	30922
1221	80733	30853
1222	80798	30786
1223	80858	30718
1224	80919	30650
1225	80976	30580
1226	81031	30510
1227	81084	30439
1228	81218	30399
1229	81293	30336
1230	81382	30278
1231	81505	30233
1232	81679	30207
1233	81819	30168
1234	81946	30124
1235	82047	30070
1236	82127	30009
1237	82199	29945
1238	82322	29899
1239	82474	29863
1240	82539	29796
1241	82593	29725
1242	82653	29656
1243	82720	29590
1244	82786	29523
1245	82841	29453
1246	82938	29397
1247	83047	29346
1248	83109	29277
1249	83163	29207
1250	83223	29138
1251	83277	29067
1252	83331	28996
1253	83386	28926
1254	83455	28860
1255	83603	28821
1256	83656	28750
1257	83713	28680
1258	83765	28609
1259	83816	28537
1260	83871	28466
1261	83928	28397
1262	83979	28325
1263	84046	28259
1264	84106	28190
1265	84160	28120
1266	84212	28048
1267	84263	27977
1268	84320	27907
1269	84372	27836
1270	84425	27765
1271	84477	27694
1272	84538	27626
1273	84642	27571
1274	84746	27517
1275	84807	27449
1276	84859	27378
1277	84910	27306
1278	84963	27236
1279	85020	27166
1280	85072	27095
1281	85128	27026
1282	85187	26957
1283	85245	26888
1284	85301	26818
1285	85356	26748
1286	85412	26679
1287	85464	26608
1288	85522	26539
1289	85586	26472
1290	85640	26401
1291	85710	26336
1292	85908	26310
1293	86002	26252
1294	86057	26182
1295	86123	26116
1296	86186	26048
1297	86240	25978
1298	86295	25908
1299	86351	25839
1300	86410	25770
1301	86461	25699
1302	86516	25629
1303	86572	25560
1304	86628	25490
1305	86683	25421
1306	86736	25350
1307	86789	25280
1308	86846	25211
1309	86905	25142
1310	87038	25095
1311	87150	25042
1312	87211	24974
1313	87269	24905
1314	87323	24835
1315	87381	24767
1316	87436	24697
1317	87488	24626
1318	87548	24558
1319	87607	24490
1320	87666	24421
1321	87723	24352
1322	87776	24282
1323	87830	24213
1324	87884	24143
1325	87936	24073
1326	87985	24002
1327	88038	23932
1328	88106	23866
1329	88243	23819
1330	88302	23750
1331	88357	23681
1332	88411	23611
1333	88468	23542
1334	88527	23474
1335	88583	23405
1336	88649	23339
1337	88713	23272
1338	88768	23203
1339	88821	23133
1340	88873	23063
1341	88924	22993
1342	88984	22925
1343	89037	22855
1344	89092	22786
1345	89143	22716
1346	89201	22648
1347	89391	22613
1348	89447	22544
1349	89508	22476
1350	89566	22408
1351	89623	22339
1352	89685	22272
1353	89764	22209
1354	89878	22154
1355	89957	22091
1356	90021	22024
1357	90126	21967
1358	90267	21919
1359	90349	21856
1360	90424	21792
1361	90606	21753
1362	90722	21698
1363	90779	21630
1364	90838	21561
1365	90894	21492
1366	90955	21424
1367	91014	21356
1368	91080	21289
1369	91136	21220
1370	91193	21152
1371	91255	21084
1372	91310	21015
1373	91377	20948
1374	91435	20880
1375	91495	20812
1376	91548	20743
1377	91607	20674
1378	91738	20622
1379	91809	20557
1380	91863	20488
1381	91918	20418
1382	91971	20349
1383	92026	20280
1384	92083	20211
1385	92138	20142
1386	92200	20075
1387	92255	20006
1388	92317	19938
1389	92369	19869
1390	92422	19799
1391	92473	19730
1392	92524	19660
1393	92584	19592
1394	92637	19523
1395	92697	19455
1396	92775	19391
1397	92998	19358
1398	93080	19294
1399	93142	19227
1400	93199	19158
1401	93273	19093
1402	93337	19026
1403	93409	18961
1404	93487	18897
1405	93546	18828
1406	93611	18762
1407	93683	18696
1408	93756	18631
1409	93892	18578
1410	94030	18526
1411	94255	18490
1412	94510	18460
1413	94674	18412
1414	94893	18375
1415	95055	18326
1416	95292	18291
1417	95680	18285
1418	95807	18229
1419	95909	18168
1420	95987	18103
1421	96084	18041
1422	96161	17975
1423	96235	17908
1424	96323	17845
1425	96432	17785
1426	96519	17721
1427	96605	17656
1428	96718	17597
1429	96895	17549
1430	96980	17485
1431	97065	17420
1432	97139	17353
1433	97227	17289
1434	97395	17239
1435	97468	17172
1436	97538	17104
1437	97616	17038
1438	97709	16975
1439	97796	16910
1440	97931	16854
1441	98101	16803
1442	98171	16736
1443	98223	16665
1444	98280	16595
1445	98365	16530
1446	98423	16460
1447	98489	16392
1448	98566	16325
1449	98625	16256
1450	98687	16187
1451	98756	16119
1452	98813	16049
1453	98890	15982
1454	98951	15913
1455	99016	15845
1456	99080	15776
1457	99231	15721
1458	99289	15652
1459	99345	15582
1460	99398	15511
1461	99449	15441
1462	99513	15372
1463	99577	15303
1464	99643	15235
1465	99712	15167
1466	99771	15098
1467	99840	15030
1468	99906	14962
1469	99990	14896
1470	100055	14828
1471	100117	14759
1472	100226	14697
1473	100407	14645
1474	100487	14579
1475	100547	14509
1476	100602	14439
1477	100657	14369
1478	100731	14302
1479	100787	14232
1480	100846	14163
1481	100910	14094
1482	101012	14031
1483	101088	13964
1484	101144	13894
1485	101225	13828
1486	101296	13760
1487	101424	13700
1488	101696	13659
1489	101781	13593
1490	101835	13523
1491	101895	13454
1492	101960	13385
1493	102023	13316
1494	102075	13245
1495	102135	13176
1496	102210	13109
1497	102271	13039
1498	102327	12970
1499	102390	12901
1500	102455	12832
1501	102558	12768
1502	102613	12698
1503	102677	12629
1504	102820	12570
1505	102878	12501
1506	102935	12431
1507	102990	12361
1508	103048	12292
1509	103103	12222
1510	103163	12152
1511	103236	12085
1512	103301	12016
1513	103358	11946
1514	103411	11876
1515	103515	11812
1516	103577	11743
1517	103644	11675
1518	103715	11607
1519	103779	11538
1520	103848	11470
1521	104002	11411
1522	104067	11342
1523	104124	11273
1524	104200	11205
1525	104266	11137
1526	104335	11068
1527	104398	11000
1528	104472	10932
1529	104539	10863
1530	104605	10795
1531	104670	10726
1532	104730	10657
1533	104790	10588
1534	104860	10520
1535	104919	10450
1536	104979	10381
1537	105183	10326
1538	105253	10258
1539	105321	10190
1540	105380	10120
1541	105443	10052
1542	105505	9983
1543	105571	9914
1544	105636	9845
1545	105715	9778
1546	105779	9709
1547	105840	9640
1548	105904	9571
1549	105965	9502
1550	106032	9434
1551	106097	9365
1552	106157	9296
1553	106218	9227
1554	106358	9165
1555	106478	9101
1556	106539	9032
1557	106607	8963
1558	106661	8894
1559	106719	8824
1560	106774	8755
1561	106834	8686
1562	106892	8617
1563	106948	8547
1564	107002	8478
1565	107056	8408
1566	107113	8339
1567	107173	8270
1568	107234	8201
1569	107291	8132
1570	107354	8063
1571	107480	7999
1572	107569	7932
1573	107632	7863
1574	107689	7794
1575	107746	7725
1576	107801	7656
1577	107857	7586
1578	107915	7517
1579	107980	7449
1580	108040	7380
1581	108096	7311
1582	108148	7241
1583	108204	7172
1584	108256	7103
1585	108306	7033
1586	108369	6965
1587	108434	6896
1588	108504	6828
1589	108722	6769
1590	108788	6700
1591	108846	6631
1592	108905	6563
1593	108979	6495
1594	109037	6426
1595	109097	6357
1596	109158	6288
1597	109222	6219
1598	109278	6150
1599	109333	6081
1600	109389	6012
1601	109446	5943
1602	109504	5874
1603	109560	5805
1604	109616	5736
1605	109670	5667
1606	109739	5599
1607	109930	5537
1608	109999	5469
1609	110054	5400
1610	110109	5331
1611	110162	5262
1612	110220	5193
1613	110274	5124
1614	110330	5055
1615	110389	4986
1616	110443	4917
1617	110496	4848
1618	110550	4779
1619	110605	4710
1620	110659	4642
1621	110706	4572
1622	110763	4504
1623	110822	4435
1624	110884	4367
1625	111017	4301
1626	111083	4233
1627	111136	4164
1628	111187	4095
1629	111300	4028
1630	111393	3961
1631	111453	3892
1632	111529	3824
1633	111585	3755
1634	111645	3687
1635	111704	3618
1636	111761	3550
1637	111822	3481
1638	111873	3412
1639	111931	3344
1640	112027	3276
1641	112236	3212
1642	112306	3144
1643	112368	3075
1644	112429	3007
1645	112489	2938
1646	112543	2869
1647	112601	2801
1648	112664	2732
1649	112758	2665
1650	112837	2597
1651	112897	2528
1652	112980	2460
1653	113046	2392
1654	113108	2323
1655	113171	2255
1656	113275	2187
1657	113466	2121
1658	113545	2053
1659	113603	1984
1660	113661	1916
1661	113718	1847
1662	113783	1778
1663	113844	1710
1664	113912	1641
