iter	RMSE	R2	MAE
49	1.718544472	-3.249293612	1.569606547
50	1.690753433	-3.112971933	1.541137444
51	1.663685485	-2.982333664	1.513307313
52	1.637164024	-2.856377808	1.485952462
53	1.611409687	-2.736002259	1.459392503
54	1.586376151	-2.620824991	1.433837459
55	1.561778669	-2.509410439	1.408704755
56	1.538545359	-2.405773791	1.385181233
57	1.514905828	-2.301919358	1.361233219
58	1.492043902	-2.203010733	1.338238641
59	1.470671351	-2.11190589	1.316723391
60	1.449652485	-2.023590685	1.295635377
61	1.429310531	-1.939330201	1.275403852
62	1.409946539	-1.860226866	1.256257921
63	1.389972005	-1.779759969	1.236408654
64	1.370445559	-1.702207941	1.217228415
65	1.351418804	-1.62769591	1.198503939
66	1.33270607	-1.555429722	1.180123394
67	1.31450988	-1.486124649	1.162530182
68	1.296829976	-1.419698588	1.145454288
69	1.279838588	-1.356706994	1.12910192
70	1.263068366	-1.295349943	1.113065057
71	1.247200907	-1.238040937	1.097935554
72	1.231383101	-1.181632369	1.082844709
73	1.216040696	-1.127606989	1.068313995
74	1.201368353	-1.07657473	1.054394361
75	1.186788233	-1.026476881	1.040559625
76	1.172680779	-0.9785854158	1.027195218
77	1.159866093	-0.9355789719	1.015132344
78	1.146589158	-0.8915196238	1.002632162
79	1.133561279	-0.8487798316	0.9904392972
80	1.12080567	-0.8074064537	0.9784617179
81	1.108546856	-0.7680856503	0.9669660295
82	1.09679917	-0.7308100811	0.9559211734
83	1.085337554	-0.6948249572	0.9452160582
84	1.07418551	-0.6601746176	0.9347406587
85	1.063307503	-0.6267205259	0.9246023363
86	1.052778666	-0.5946645559	0.9148337092
87	1.042543009	-0.5638069919	0.9052858469
88	1.032673056	-0.5343374346	0.8960268695
89	1.022945663	-0.5055678106	0.8869150987
90	1.013579128	-0.4781227702	0.8780569225
91	1.004807304	-0.4526492235	0.8698082447
92	0.996093431	-0.427563193	0.8615679932
93	0.9876587447	-0.4034890111	0.8535602264
94	0.979431585	-0.3802043767	0.8457571889
95	0.971535078	-0.3580387476	0.8381996273
96	0.9638625802	-0.3366737832	0.8308202582
97	0.9564102056	-0.3160839517	0.8236744656
98	0.9492740934	-0.2965176918	0.8167977952
99	0.9422821446	-0.2774888355	0.8099779409
100	0.9356671587	-0.2596154026	0.8036067873
101	0.929137511	-0.2420960405	0.7972093275
102	0.9228309061	-0.225291587	0.7911174401
103	0.9167385299	-0.2091666477	0.7851652402
104	0.9108920659	-0.1937930014	0.7794383001
105	0.9051505252	-0.1787909837	0.773834746
106	0.8998095266	-0.1649207032	0.7686601515
107	0.8944556222	-0.1510992909	0.7634191955
108	0.8892454056	-0.1377280093	0.7583806792
109	0.8844566367	-0.1255072066	0.7538159374
110	0.8796127981	-0.1132129993	0.7491742815
111	0.8749758866	-0.1015072472	0.7448031532
112	0.8704273389	-0.09008468029	0.7405192784
113	0.866046105	-0.07913857116	0.7363947363
114	0.8617645576	-0.06849488395	0.732378719
115	0.8577724675	-0.05861829334	0.7286441209
116	0.8540303449	-0.04940177399	0.725146434
117	0.8503791799	-0.04044811385	0.7217524399
118	0.846762787	-0.03161753926	0.7183238171
119	0.8430758797	-0.02265352265	0.714792536
120	0.8398426267	-0.01482467266	0.711749494
121	0.836452403	-0.006648049281	0.708526616
122	0.8334498067	0.0005660677609	0.7056808202
123	0.8304379496	0.007776371836	0.7027852069
124	0.8275423027	0.01468385993	0.7000547081
125	0.8246690602	0.0215140543	0.6973065566
126	0.8218421702	0.02821087708	0.6946665611
127	0.819357423	0.03407818397	0.6923012088
128	0.8166789895	0.04038295072	0.6897021354
129	0.8140888726	0.04646019491	0.6871985869
130	0.8116702067	0.05211773011	0.6848011679
131	0.8092516974	0.05775806689	0.6824316808
132	0.8069594073	0.06308850458	0.680127191
133	0.8047299102	0.06825841975	0.67791282
134	0.8026058409	0.07317055689	0.6758844725
135	0.8005964946	0.07780543491	0.6738607844
136	0.7987517232	0.08205046502	0.6719948551
137	0.7969204322	0.08625478947	0.6701602733
138	0.7951623718	0.09028190997	0.6683659374
139	0.7933071997	0.09452183625	0.6665293703
140	0.791527066	0.09858095406	0.6647380456
141	0.7900658801	0.1019059827	0.6632543965
142	0.7885017984	0.1054583497	0.6616373114
143	0.7869423272	0.1089932368	0.6600045607
144	0.78550331	0.1122488801	0.6584795101
145	0.7840853472	0.1154510612	0.6570511788
146	0.7827925353	0.1183655721	0.6557182945
147	0.7815722248	0.1211122235	0.654461709
148	0.7803628937	0.1238299355	0.6531467765
149	0.7790769714	0.1267151529	0.6517524452
150	0.7779189795	0.1293092616	0.65055546
151	0.7768014006	0.1318091793	0.649327092
152	0.775534483	0.1346388067	0.6480023696
153	0.7744354785	0.1370896636	0.6468161981
154	0.7732967769	0.1396253815	0.6456459904
155	0.7721986126	0.1420672947	0.6444790652
156	0.771148727	0.1443986091	0.6433768741
157	0.7700281548	0.1468833867	0.6421616506
158	0.7692289503	0.1486533501	0.6412898464
159	0.7684064675	0.1504729479	0.6403739767
160	0.7674687852	0.1525450293	0.6393803017
161	0.7664521361	0.1547887524	0.6382923587
162	0.7654280535	0.157045874	0.6372312712
163	0.7646267311	0.1588099182	0.6363571286
164	0.7639457755	0.1603075328	0.6355448452
165	0.7632128081	0.1619180449	0.6346765452
166	0.7623514264	0.1638087392	0.6337486979
167	0.7616539683	0.1653380643	0.6329080119
168	0.7609936868	0.1667845819	0.6321532227
169	0.7605009216	0.1678632942	0.631590463
170	0.7598435671	0.1693012212	0.6308469638
171	0.7591514108	0.1708139314	0.6300548122
172	0.7585613269	0.1721024732	0.6293283073
173	0.7579603051	0.1734138698	0.6286827939
174	0.7571646635	0.1751483171	0.6278833418
175	0.7563937551	0.17682711	0.6270255198
176	0.7558066748	0.1781044369	0.6262895798
177	0.7553468795	0.1791041337	0.6257457396
178	0.7549615744	0.179941404	0.6252254666
179	0.7545982664	0.1807304829	0.6247934505
180	0.7542448981	0.1814976092	0.6243768596
181	0.7539406136	0.1821578916	0.6239971427
182	0.7535487899	0.1830077375	0.6234538952
183	0.753161673	0.1838469408	0.6228778788
184	0.7525578983	0.1851549601	0.6222311161
185	0.7521716118	0.1859912622	0.6216832798
186	0.7517825037	0.1868332389	0.6212257332
187	0.7512189326	0.1880519571	0.62054968
188	0.7505583039	0.1894793981	0.6198502276
189	0.7501422708	0.1903776892	0.6192561255
190	0.7498747708	0.1909550073	0.61882053
191	0.749528298	0.1917024583	0.6183582783
192	0.7492196002	0.1923681256	0.6178996946
193	0.7490292522	0.1927784503	0.6176281907
194	0.7487588205	0.1933612282	0.6172923513
195	0.7483435663	0.1942556879	0.6167044057
196	0.7478360482	0.1953482105	0.6160961131
197	0.7472827716	0.1965383921	0.6154644475
198	0.7468123257	0.1975496992	0.6149171907
199	0.746470239	0.1982846756	0.6144391667
200	0.7463116599	0.1986252701	0.6141535671
201	0.7458665759	0.1995808298	0.6136499984
202	0.7455399128	0.2002817868	0.61322691
203	0.7449648504	0.2015150151	0.6126221149
204	0.744772587	0.2019271141	0.6122698586
205	0.74449466	0.2025226372	0.6118370335
206	0.7443408208	0.2028521778	0.6115826063
207	0.744029571	0.203518701	0.6111935509
208	0.7438634511	0.2038743229	0.6109534383
209	0.743479465	0.204696039	0.6104369583
210	0.7432273052	0.2052354209	0.6100537026
211	0.7429650817	0.2057961355	0.6096617363
212	0.7427347083	0.2062885815	0.609376457
213	0.742483665	0.2068250375	0.608982273
214	0.7420891228	0.2076677707	0.6084912584
215	0.7418568306	0.2081637321	0.6081096514
216	0.7416095069	0.2086916164	0.6077141359
217	0.7414613481	0.2090077602	0.6074177785
218	0.7412598594	0.2094375986	0.6070981739
219	0.7408658549	0.2102777962	0.6066516639
220	0.7404724726	0.2111162212	0.6061452648
221	0.7403733555	0.2113274017	0.605952745
222	0.7399365593	0.2122577096	0.6054381965
223	0.7397779084	0.2125954753	0.6051440957
224	0.7395170166	0.2131507532	0.6047688096
225	0.7391463207	0.2139393996	0.6043128738
226	0.7389348431	0.2143891356	0.6040095724
227	0.7388048925	0.2146654298	0.6037872884
228	0.7387418914	0.2147993618	0.6036639243
229	0.7386338179	0.2150290853	0.603427378
230	0.7384925877	0.2153292366	0.6031713465
231	0.7383402561	0.2156529172	0.602852935
232	0.7380771694	0.2162117774	0.6024944671
233	0.7379412448	0.2165004363	0.6022323959
234	0.7376405812	0.2171387577	0.6018728982
235	0.7375896341	0.2172468947	0.6017182341
236	0.7372233813	0.2180240595	0.6012648777
237	0.7369667373	0.2185684116	0.600988078
238	0.7367393128	0.2190506293	0.600704405
239	0.7365061475	0.2195448652	0.6003749201
240	0.736323693	0.2199315012	0.6001216446
241	0.7361606775	0.2202768634	0.5999028358
242	0.735864547	0.2209040454	0.5995614859
243	0.7355613245	0.2215459862	0.5991847829
244	0.7350894964	0.2225443495	0.5986512023
245	0.7349252783	0.222891676	0.5983569414
246	0.7346800577	0.2234101809	0.5980636186
247	0.7344228746	0.2239537939	0.5977392328
248	0.7343622137	0.2240819862	0.5975573237
249	0.7341621202	0.2245047613	0.5972657827
250	0.7339294168	0.2249962925	0.5969595436
251	0.7336395557	0.2256083378	0.5965724786
252	0.7334599129	0.2259875345	0.5963383178
253	0.7332219459	0.2264897012	0.5960676275
254	0.7327855595	0.2274101562	0.5956134135
255	0.7324434293	0.2281314167	0.5952438997
256	0.7323952093	0.2282330443	0.5950923728
257	0.7321674285	0.2287130213	0.5947552958
258	0.7321076782	0.2288389017	0.5946316672
259	0.7316871758	0.2297245144	0.5941814401
260	0.7314536967	0.2302160211	0.5938793294
261	0.7309759083	0.2312213443	0.5933544679
262	0.7309336853	0.2313101549	0.5932460569
263	0.7308356526	0.2315163341	0.5930790515
264	0.7308053161	0.2315801314	0.5930066274
265	0.7305258263	0.2321677692	0.5927001162
266	0.7304663914	0.2322927043	0.5925558223
267	0.7303424393	0.2325532251	0.59234692
268	0.7298743805	0.233536586	0.5918677219
269	0.7296814426	0.2339417526	0.5916484426
270	0.7295465496	0.2342249621	0.5914618863
271	0.7295116964	0.2342981282	0.5913715075
272	0.729248788	0.2348499307	0.5910792226
273	0.7292206068	0.2349090666	0.590964495
274	0.7291460896	0.235065424	0.5907974805
275	0.7287680214	0.2358584682	0.5904125464
276	0.7286109071	0.2361879135	0.5902301564
277	0.7284955142	0.23642983	0.5900662451
278	0.7283006646	0.2368382372	0.5898479097
279	0.727853495	0.2377750975	0.5894236075
280	0.7277325192	0.2380284538	0.5892072639
281	0.7276115303	0.2382817953	0.5889843743
282	0.7272711523	0.2389942949	0.5886453156
283	0.7271776463	0.2391899689	0.5884555915
284	0.7268175372	0.239943311	0.5881020498
285	0.7266850191	0.2402204427	0.5879047824
286	0.7266616177	0.2402693763	0.5878318823
287	0.7264192722	0.2407760401	0.5875768669
288	0.7262392036	0.2411523943	0.5873936469
289	0.7259761458	0.2417020331	0.5871039993
290	0.7258190431	0.242030192	0.5869496748
291	0.7256238801	0.2424377531	0.5867477323
292	0.7255830525	0.2425229997	0.5866693332
293	0.7253074129	0.243098402	0.5863770574
294	0.7251967059	0.2433294431	0.586233476
295	0.7250897523	0.2435526175	0.5860752054
296	0.7249217787	0.2439030525	0.5858784394
297	0.7248496798	0.2440534441	0.5857270362
298	0.724646223	0.2444777552	0.5855063934
299	0.7245687119	0.2446393741	0.5853325855
300	0.7242630592	0.2452765235	0.5850035878
301	0.7241909401	0.2454268206	0.5848722941
302	0.7237864552	0.2462694939	0.58445695
303	0.7235915549	0.2466753664	0.584223373
304	0.7235566403	0.2467480634	0.5841451838
305	0.7232685103	0.2473478539	0.5838401253
306	0.7230110203	0.2478836603	0.5835600906
307	0.7226603614	0.2486130332	0.5831590094
308	0.722353356	0.249251316	0.5827864736
309	0.722260898	0.2494434886	0.5826791641
310	0.7219742084	0.2500392126	0.5823174985
311	0.7218406709	0.2503166148	0.5821092156
312	0.7213990854	0.2512335709	0.5816625733
313	0.7213149206	0.2514082761	0.5815266475
314	0.7212027783	0.2516410239	0.5814044383
315	0.7208813575	0.2523079224	0.5810058384
316	0.7208220963	0.2524308477	0.5809241026
317	0.7205405045	0.2530148151	0.5805895245
318	0.7202347654	0.2536486007	0.5802393237
319	0.7199915146	0.2541526584	0.5799492194
320	0.7197058	0.2547444909	0.5796272658
321	0.7194694022	0.2552339904	0.5793607491
322	0.7192676008	0.2556517252	0.5791108631
323	0.7191264175	0.2559439093	0.5789600689
324	0.7189406192	0.2563283383	0.5787612011
325	0.7187027369	0.2568203874	0.5784652086
326	0.7184835856	0.2572735481	0.578205076
327	0.7183113403	0.2576296198	0.5780336689
328	0.7180331917	0.2582044382	0.5776967954
329	0.7179101397	0.2584586649	0.577570539
330	0.717660108	0.2589750988	0.5772602735
331	0.7175296773	0.2592444285	0.5771151176
332	0.7173922819	0.259528087	0.5769299146
333	0.7170176565	0.2603012405	0.5765672264
334	0.7168014817	0.260747199	0.5763678404
335	0.7166956173	0.2609655434	0.5762084129
336	0.7165941653	0.2611747569	0.5761051004
337	0.7165895461	0.2611842819	0.5760908874
338	0.7164620678	0.2614471231	0.5759527819
339	0.716408105	0.2615583722	0.5758719511
340	0.716184702	0.2620188482	0.5756132452
341	0.7157733149	0.2628664192	0.5751975263
342	0.7155683352	0.2632885523	0.5749541154
343	0.7153196116	0.2638006086	0.5746735652
344	0.71521601	0.2640138446	0.5745269629
345	0.7150086776	0.2644404895	0.5742784663
346	0.7148011896	0.2648673308	0.5740517334
347	0.7144595843	0.2655698065	0.5737149217
348	0.7143028422	0.2658920178	0.5735251765
349	0.7139967917	0.2665209555	0.5732098753
350	0.7137274292	0.267074276	0.5728970534
351	0.7135527507	0.2674329863	0.5726996333
352	0.7131757472	0.268206881	0.5723605817
353	0.7129268906	0.2687174978	0.5720921247
354	0.7126255785	0.269335507	0.5717833271
355	0.7124524323	0.2696905221	0.5715608899
356	0.7120972674	0.2704184742	0.5711539276
357	0.7117833964	0.2710614877	0.5708070113
358	0.7114577273	0.2717283716	0.57044639
359	0.7111158135	0.2724281919	0.5700950969
360	0.7108270563	0.2730189507	0.5698150969
361	0.7104935296	0.2737010032	0.5694976058
362	0.7103193785	0.27405701	0.5693011924
363	0.7099703217	0.2747703035	0.5689397893
364	0.7097731518	0.2751730628	0.5687087511
365	0.7095482535	0.2756323265	0.5684640064
366	0.709399756	0.2759354928	0.5682625685
367	0.7091637878	0.2764171049	0.5680028941
368	0.7089690527	0.2768144395	0.5677672464
369	0.7088216897	0.2771150441	0.567572104
370	0.7084621632	0.2778481774	0.5672403339
371	0.7082965784	0.2781857068	0.5670186056
372	0.7079297667	0.2789331376	0.5666770573
373	0.7077018883	0.2793972774	0.5664342775
374	0.7076055833	0.279593385	0.5663329763
375	0.7072974731	0.2802206168	0.5659926217
376	0.7070289269	0.2807670835	0.5657079473
377	0.706843861	0.2811435549	0.565494265
378	0.7066178036	0.2816032798	0.5652523636
379	0.7064390915	0.2819666161	0.5650719115
380	0.7064297935	0.2819855172	0.565050939
381	0.7061390789	0.2825763595	0.5647997828
382	0.7060857279	0.2826847626	0.5647413837
383	0.7060840571	0.2826881573	0.5647306341
384	0.7058457323	0.2831723048	0.5645162804
385	0.7056856467	0.2834974204	0.5643588537
386	0.7055089944	0.2838560956	0.5641285308
387	0.705311845	0.2842562823	0.5639249129
388	0.7051901623	0.2845032259	0.563811049
389	0.7051883042	0.2845069962	0.5638051127
390	0.7050203565	0.2848477594	0.5636274189
391	0.7049170483	0.2850573299	0.5635028004
392	0.7046457794	0.2856074779	0.5632402162
393	0.7044994453	0.2859041636	0.5630706907
394	0.7044072213	0.2860911118	0.5629387392
395	0.704238418	0.2864332312	0.562770767
396	0.7040231005	0.2868695037	0.5625817082
397	0.7038757972	0.2871678904	0.5624357126
398	0.7036993019	0.2875253276	0.5622668303
399	0.7034795935	0.2879701546	0.5620280299
400	0.7033105402	0.2883123296	0.5618596722
401	0.7029969679	0.2889468027	0.5615513132
402	0.7028953558	0.2891523408	0.5614204911
403	0.7026932736	0.2895610192	0.56124263
404	0.7025220019	0.289907296	0.5610446871
405	0.7024592991	0.2900340474	0.5609746817
406	0.7023101539	0.2903354936	0.5607966445
407	0.7019630774	0.291036742	0.5604643416
408	0.7017097995	0.291548257	0.5601845395
409	0.7016423415	0.2916844628	0.5601131442
410	0.7014083857	0.2921567458	0.5599057361
411	0.7011216307	0.2927353991	0.5596507512
412	0.7009463365	0.293089015	0.5594601712
413	0.7007674125	0.293449862	0.5592712128
414	0.7005607775	0.2938664808	0.5590759565
415	0.7003521038	0.2942870854	0.5588712016
416	0.7001676385	0.2946587912	0.5586850837
417	0.6999285386	0.295140442	0.5584726782
418	0.6997608894	0.2954780621	0.5582857199
419	0.6996152915	0.2957712088	0.5581149447
420	0.6996152557	0.2957712808	0.5581121381
421	0.6992900734	0.2964257819	0.5578357159
422	0.6988302633	0.297350732	0.5574020127
423	0.698609288	0.2977950275	0.5571883198
424	0.698485745	0.2980433634	0.5570662236
425	0.6983175125	0.2983814595	0.556928981
426	0.6980466626	0.2989256145	0.5566619738
427	0.6978252663	0.2993702571	0.5564789381
428	0.6976118698	0.2997986997	0.5562668276
429	0.6974171657	0.300189499	0.5560434607
430	0.6972906583	0.3004433589	0.5559163723
431	0.6971224936	0.3007807407	0.5557575416
432	0.6969237431	0.3011793803	0.5555790922
433	0.6967690056	0.3014896631	0.5554508078
434	0.6965812162	0.30186613	0.5552379734
435	0.69652561	0.3019775857	0.5551645553
436	0.69632913	0.3023713347	0.554986232
437	0.6960164748	0.3029976714	0.5547353774
438	0.6957357295	0.303559844	0.5544879643
439	0.6955598404	0.3039119339	0.5543459145
440	0.6952808557	0.3044702149	0.5540850905
441	0.6951674763	0.3046970365	0.5539373045
442	0.6949943455	0.3050433223	0.5537668795
443	0.6949525478	0.3051269108	0.5537330651
444	0.6947691038	0.3054937085	0.553562867
445	0.6946395124	0.3057527691	0.5534123387
446	0.6944315016	0.3061684934	0.553174796
447	0.6942594067	0.3065123433	0.5529829115
448	0.6941562081	0.3067184957	0.5528960539
449	0.6940016011	0.3070272855	0.5527733756
450	0.69377413	0.3074814789	0.5525583382
451	0.693537055	0.3079546899	0.5523519984
452	0.6934916454	0.3080453108	0.5522882537
453	0.6933992907	0.3082295986	0.5522109935
454	0.6930146191	0.3089969216	0.5518444293
455	0.6928484646	0.3093282263	0.5516583949
456	0.692695778	0.3096326066	0.5514728633
457	0.6925317477	0.3099595258	0.5513464976
458	0.6924788341	0.3100649682	0.551289784
459	0.6923663046	0.3102891822	0.5511875224
460	0.6922445584	0.3105317195	0.5510560015
461	0.6920934976	0.3108325965	0.5509131897
462	0.6919032705	0.3112113902	0.5507261611
463	0.6917240211	0.3115682289	0.5505642105
464	0.6916606651	0.3116943319	0.5504851477
465	0.6915114202	0.3119913419	0.5503611822
466	0.6913661451	0.31228039	0.5502301975
467	0.6912552925	0.3125009083	0.5501030866
468	0.6910791023	0.3128513291	0.5499409419
469	0.6909430062	0.3131219467	0.5497698816
470	0.6908109579	0.3133844643	0.549612292
471	0.6903695034	0.3142617308	0.5492389583
472	0.6902240888	0.3145505788	0.5491069875
473	0.6899524082	0.315090075	0.5488571382
474	0.6898260096	0.3153410015	0.54875702
475	0.6896112252	0.3157672864	0.5486084959
476	0.6893902778	0.3162056646	0.5483694214
477	0.6892863406	0.3164118361	0.5482735821
478	0.6891778802	0.3166269467	0.5481832951
479	0.6887716471	0.3174323321	0.5478402752
480	0.688598123	0.3177762111	0.5476768254
481	0.6881971452	0.3185705117	0.5473229614
482	0.6880154519	0.3189302772	0.5471406178
483	0.6877529601	0.3194498618	0.5469155848
484	0.6875895995	0.319773123	0.5467295445
485	0.6874716134	0.3200065484	0.5466170614
486	0.6873927988	0.3201624538	0.5465226977
487	0.6868856648	0.3211652039	0.5460938925
488	0.6867321892	0.3214685235	0.5459419055
489	0.6865778619	0.321773458	0.545793117
490	0.6861752191	0.322568715	0.5454122517
491	0.6860134777	0.322888038	0.5452447991
492	0.6859925576	0.3229293348	0.5452268983
493	0.6857907454	0.323327651	0.5450738418
494	0.6855896524	0.3237244313	0.5448924406
495	0.6855391731	0.3238240147	0.5448499647
496	0.6854506018	0.3239987266	0.5447820123
497	0.6853592546	0.3241788905	0.5446894141
498	0.6852460788	0.3244020734	0.5445747563
499	0.6851424633	0.3246063712	0.5444563958
500	0.6849816079	0.3249234673	0.5443050386
501	0.684872842	0.3251378364	0.5442002289
502	0.6845416894	0.3257903029	0.5439180358
503	0.6845293444	0.3258146201	0.5439114777
504	0.6844028918	0.3260636807	0.5437939225
505	0.6842792383	0.3263071837	0.5436820414
506	0.6841154599	0.3266296343	0.5435568433
507	0.6838866849	0.3270799223	0.5433720981
508	0.6837978665	0.3272546993	0.543300735
509	0.6835731365	0.3276968217	0.5431051157
510	0.683420596	0.3279968395	0.5429668369
511	0.6832785102	0.3282762346	0.5428416842
512	0.6832656868	0.3283014475	0.5428246178
513	0.6829771527	0.3288686265	0.5425536819
514	0.6829691003	0.3288844519	0.542548912
515	0.68285275	0.3291130943	0.5424288664
516	0.6827592151	0.3292968735	0.5423521635
517	0.682704638	0.3294040959	0.542303289
518	0.6826008196	0.3296080345	0.5421909687
519	0.6825032957	0.32979958	0.5420899709
520	0.6823611423	0.3300787328	0.5419648773
521	0.6821630311	0.3304676754	0.5417842373
522	0.6820200862	0.3307482423	0.5416440061
523	0.6817695417	0.33123986	0.5414315442
524	0.6816642948	0.3314463212	0.5413432417
525	0.6815231344	0.3317231835	0.5412171352
526	0.6813206942	0.3321201355	0.5410249657
527	0.6812154924	0.3323263724	0.5409183456
528	0.6810755861	0.3326005944	0.5407888335
529	0.680745833	0.3332467012	0.5405045643
530	0.6806969333	0.3333424869	0.5404414604
531	0.6806197648	0.333493632	0.5403539413
532	0.6805034506	0.3337214172	0.5402391189
533	0.6804448153	0.3338362314	0.5401771573
534	0.6803781804	0.3339666979	0.5401050135
535	0.6801561418	0.3344013414	0.5398756502
536	0.6799889635	0.3347285015	0.5397318209
537	0.6799279093	0.3348479616	0.5396651667
538	0.6797575307	0.3351812718	0.5395083463
539	0.6796059452	0.3354777471	0.5393842557
540	0.6795643447	0.3355590989	0.5393525239
541	0.6793165774	0.3360435173	0.5391536318
542	0.6792621078	0.336149989	0.5390951098
543	0.6791670468	0.3363357842	0.5390000456
544	0.6791060125	0.3364550611	0.5389463178
545	0.6789223698	0.336813882	0.5387959969
546	0.6787577714	0.3371354097	0.538641764
547	0.6786909816	0.337265855	0.5385911569
548	0.6785599803	0.3375216729	0.5384904452
549	0.6782879233	0.3380527851	0.5382594221
550	0.6779062551	0.3387975223	0.537949849
551	0.6778506905	0.3389059088	0.5378804599
552	0.6776292726	0.339337727	0.5376958514
553	0.6775071706	0.3395757951	0.5375756877
554	0.6770958955	0.3403773617	0.5372320066
555	0.6769884697	0.3405866523	0.5371431192
556	0.6765800063	0.3413821311	0.5368040535
557	0.6762018838	0.3421180932	0.5364824506
558	0.676039625	0.3424337809	0.5363391269
559	0.6759392367	0.3426290566	0.5362483073
560	0.6755091216	0.3434653898	0.5359029894
561	0.6753526283	0.3437695495	0.5357459904
562	0.6752425243	0.3439835052	0.5356365493
563	0.6751930837	0.3440795674	0.5356066124
564	0.6746794785	0.3450770777	0.5351197045
565	0.6743300276	0.3457553379	0.5348325621
566	0.6741817744	0.3460429809	0.5347167388
567	0.674064421	0.3462706271	0.5345971217
568	0.6738913243	0.3466063334	0.5344294422
569	0.6737354165	0.3469086295	0.5342941118
570	0.673670179	0.3470351006	0.534231912
571	0.6733184434	0.3477167725	0.5339198374
572	0.6731992336	0.3479477233	0.5337972677
573	0.6731305048	0.3480808561	0.5337321997
574	0.6729350911	0.3484593131	0.5335545233
575	0.6728699988	0.3485853526	0.5334921372
576	0.6725778794	0.3491508394	0.5332417549
577	0.6724093808	0.3494769085	0.5330988729
578	0.6723317875	0.3496270353	0.5330433036
579	0.6722551754	0.3497752465	0.5329585849
580	0.6719100852	0.3504426378	0.5326844188
581	0.6718521102	0.3505547257	0.5326315638
582	0.6717966073	0.3506620248	0.5325826446
583	0.6717431906	0.3507652827	0.532529013
584	0.6716609655	0.3509242127	0.5324577768
585	0.6716007897	0.3510405123	0.532389524
586	0.6714934604	0.3512479175	0.5322817805
587	0.6713271443	0.3515692448	0.5321248129
588	0.6713204119	0.3515822503	0.5321183731
589	0.6711944197	0.3518256152	0.5320219313
590	0.670841342	0.3525073721	0.5317284643
591	0.6706418423	0.3528924271	0.531544434
592	0.6704512738	0.3532601368	0.5313664247
593	0.6704250357	0.3533107562	0.5313469239
594	0.6702680235	0.3536136274	0.5311969816
595	0.670242172	0.3536634872	0.5311592872
596	0.6702075679	0.3537302253	0.5311106361
597	0.6701887164	0.3537665811	0.531093654
598	0.6699677242	0.3541926969	0.5309049285
599	0.6698351341	0.3544482888	0.5308043666
600	0.669697974	0.354712637	0.530676333
601	0.6695583923	0.354981597	0.5305617904
602	0.6694954493	0.3551028634	0.530498492
603	0.6693988227	0.3552890028	0.5304096226
604	0.6693393821	0.3554034945	0.5303614799
605	0.6689720434	0.3561108195	0.5300634894
606	0.6688173104	0.3564086478	0.5299165608
607	0.6687797235	0.3564809842	0.5298680599
608	0.6685909032	0.3568443094	0.529699985
609	0.6685713045	0.3568820151	0.5296726476
610	0.6684802009	0.3570572736	0.5295913611
611	0.6680967341	0.3577946969	0.5292702472
612	0.6679270135	0.3581209421	0.5291439525
613	0.6678372508	0.3582934545	0.5290697098
614	0.6678259328	0.3583152047	0.5290606275
615	0.6677465922	0.3584676655	0.5289872314
616	0.667724583	0.3585099552	0.5289643615
617	0.6676006155	0.3587481269	0.5288477206
618	0.6673544552	0.3592209294	0.5286499047
